region_bld,clim,urt,arch,eneff,value
C-EEU-EST,Zone_6A Cold Humid,urb,comm,s51_std,144.2224587
C-EEU-EST,Zone_6A Cold Humid,urb,comm,s52_low,69.99729542
C-EEU-EST,Zone_6A Cold Humid,urb,comm,sr11_std,321.0360351
C-EEU-EST,Zone_6A Cold Humid,urb,comm,sr12_low,321.0360351
C-EEU-EST,Zone_6A Cold Humid,urb,comm,sr21_std,306.6247737
C-EEU-EST,Zone_6A Cold Humid,urb,comm,sr22_low,306.6247737
C-EEU-EST,Zone_6A Cold Humid,urb,comm,sr31_std,193.5774773
C-EEU-EST,Zone_6A Cold Humid,urb,comm,sr32_low,193.5774773
C-EEU-HRV,Zone_3A Warm Humid,rur,comm,s1,125.3988514
C-EEU-HRV,Zone_3A Warm Humid,rur,comm,s2,119.7760266
C-EEU-HRV,Zone_3A Warm Humid,rur,comm,s3,70.23781092
C-EEU-HRV,Zone_3A Warm Humid,rur,comm,s51_std,48.68974128
C-EEU-HRV,Zone_3A Warm Humid,rur,comm,s52_low,17.35177264
C-EEU-HRV,Zone_3A Warm Humid,rur,comm,sr11_std,125.3988514
C-EEU-HRV,Zone_3A Warm Humid,rur,comm,sr12_low,125.3988514
C-EEU-HRV,Zone_3A Warm Humid,rur,comm,sr21_std,119.7760266
C-EEU-HRV,Zone_3A Warm Humid,rur,comm,sr22_low,119.7760266
C-EEU-HRV,Zone_3A Warm Humid,rur,comm,sr31_std,70.23781092
C-EEU-HRV,Zone_3A Warm Humid,rur,comm,sr32_low,70.23781092
C-EEU-HRV,Zone_3A Warm Humid,urb,comm,s1,117.0429559
C-EEU-HRV,Zone_3A Warm Humid,urb,comm,s2,111.7835798
C-EEU-HRV,Zone_3A Warm Humid,urb,comm,s3,64.88856556
C-EEU-HRV,Zone_3A Warm Humid,urb,comm,s51_std,44.55889545
C-EEU-HRV,Zone_3A Warm Humid,urb,comm,s52_low,15.12189136
C-EEU-HRV,Zone_3A Warm Humid,urb,comm,sr11_std,117.0429559
C-EEU-HRV,Zone_3A Warm Humid,urb,comm,sr12_low,117.0429559
C-EEU-HRV,Zone_3A Warm Humid,urb,comm,sr21_std,111.7835798
C-EEU-HRV,Zone_3A Warm Humid,urb,comm,sr22_low,111.7835798
C-EEU-HRV,Zone_3A Warm Humid,urb,comm,sr31_std,64.88856556
C-EEU-HRV,Zone_3A Warm Humid,urb,comm,sr32_low,64.88856556
C-EEU-HRV,Zone_4A Mixed Humid,rur,comm,s1,190.2423361
C-EEU-HRV,Zone_4A Mixed Humid,rur,comm,s2,181.7507312
C-EEU-HRV,Zone_4A Mixed Humid,rur,comm,s3,112.8476161
C-EEU-HRV,Zone_4A Mixed Humid,rur,comm,s51_std,82.49432658
C-EEU-HRV,Zone_4A Mixed Humid,rur,comm,s52_low,36.56533003
C-EEU-HRV,Zone_4A Mixed Humid,rur,comm,sr11_std,190.2423361
C-EEU-HRV,Zone_4A Mixed Humid,rur,comm,sr12_low,190.2423361
C-EEU-HRV,Zone_4A Mixed Humid,rur,comm,sr21_std,181.7507312
C-EEU-HRV,Zone_4A Mixed Humid,rur,comm,sr22_low,181.7507312
C-EEU-HRV,Zone_4A Mixed Humid,rur,comm,sr31_std,112.8476161
C-EEU-HRV,Zone_4A Mixed Humid,rur,comm,sr32_low,112.8476161
C-EEU-HRV,Zone_4A Mixed Humid,urb,comm,s1,195.5710198
C-EEU-HRV,Zone_4A Mixed Humid,urb,comm,s2,186.8561891
C-EEU-HRV,Zone_4A Mixed Humid,urb,comm,s3,115.6060704
C-EEU-HRV,Zone_4A Mixed Humid,urb,comm,s51_std,84.26090617
C-EEU-HRV,Zone_4A Mixed Humid,urb,comm,s52_low,36.87725785
C-EEU-HRV,Zone_4A Mixed Humid,urb,comm,sr11_std,195.5710198
C-EEU-HRV,Zone_4A Mixed Humid,urb,comm,sr12_low,195.5710198
C-EEU-HRV,Zone_4A Mixed Humid,urb,comm,sr21_std,186.8561891
C-EEU-HRV,Zone_4A Mixed Humid,urb,comm,sr22_low,186.8561891
C-EEU-HRV,Zone_4A Mixed Humid,urb,comm,sr31_std,115.6060704
C-EEU-HRV,Zone_4A Mixed Humid,urb,comm,sr32_low,115.6060704
C-EEU-HRV,Zone_5A Cool Humid,rur,comm,s1,240.3804246
C-EEU-HRV,Zone_5A Cool Humid,rur,comm,s2,229.8623321
C-EEU-HRV,Zone_5A Cool Humid,rur,comm,s3,143.235258
C-EEU-HRV,Zone_5A Cool Humid,rur,comm,s51_std,105.288689
C-EEU-HRV,Zone_5A Cool Humid,rur,comm,s52_low,47.82656752
C-EEU-HRV,Zone_5A Cool Humid,rur,comm,sr11_std,240.3804246
C-EEU-HRV,Zone_5A Cool Humid,rur,comm,sr12_low,240.3804246
C-EEU-HRV,Zone_5A Cool Humid,rur,comm,sr21_std,229.8623321
C-EEU-HRV,Zone_5A Cool Humid,rur,comm,sr22_low,229.8623321
C-EEU-HRV,Zone_5A Cool Humid,rur,comm,sr31_std,143.235258
C-EEU-HRV,Zone_5A Cool Humid,rur,comm,sr32_low,143.235258
C-EEU-HRV,Zone_5A Cool Humid,urb,comm,s1,238.9813532
C-EEU-HRV,Zone_5A Cool Humid,urb,comm,s2,228.5210274
C-EEU-HRV,Zone_5A Cool Humid,urb,comm,s3,142.4020609
C-EEU-HRV,Zone_5A Cool Humid,urb,comm,s51_std,104.6574263
C-EEU-HRV,Zone_5A Cool Humid,urb,comm,s52_low,47.42924807
C-EEU-HRV,Zone_5A Cool Humid,urb,comm,sr11_std,238.9813532
C-EEU-HRV,Zone_5A Cool Humid,urb,comm,sr12_low,238.9813532
C-EEU-HRV,Zone_5A Cool Humid,urb,comm,sr21_std,228.5210274
C-EEU-HRV,Zone_5A Cool Humid,urb,comm,sr22_low,228.5210274
C-EEU-HRV,Zone_5A Cool Humid,urb,comm,sr31_std,142.4020609
C-EEU-HRV,Zone_5A Cool Humid,urb,comm,sr32_low,142.4020609
C-EEU-HUN,Zone_4A Mixed Humid,rur,comm,s1,207.8227526
C-EEU-HUN,Zone_4A Mixed Humid,rur,comm,s2,198.546497
C-EEU-HUN,Zone_4A Mixed Humid,rur,comm,s3,123.9937535
C-EEU-HUN,Zone_4A Mixed Humid,rur,comm,s51_std,91.24636608
C-EEU-HUN,Zone_4A Mixed Humid,rur,comm,s52_low,41.29953884
C-EEU-HUN,Zone_4A Mixed Humid,rur,comm,sr11_std,207.8227526
C-EEU-HUN,Zone_4A Mixed Humid,rur,comm,sr12_low,207.8227526
C-EEU-HUN,Zone_4A Mixed Humid,rur,comm,sr21_std,198.546497
C-EEU-HUN,Zone_4A Mixed Humid,rur,comm,sr22_low,198.546497
C-EEU-HUN,Zone_4A Mixed Humid,rur,comm,sr31_std,123.9937535
C-EEU-HUN,Zone_4A Mixed Humid,rur,comm,sr32_low,123.9937535
C-EEU-HUN,Zone_4A Mixed Humid,urb,comm,s1,209.2634285
C-EEU-HUN,Zone_4A Mixed Humid,urb,comm,s2,199.9262216
C-EEU-HUN,Zone_4A Mixed Humid,urb,comm,s3,124.9754761
C-EEU-HUN,Zone_4A Mixed Humid,urb,comm,s51_std,92.0489736
C-EEU-HUN,Zone_4A Mixed Humid,urb,comm,s52_low,41.77494672
C-EEU-HUN,Zone_4A Mixed Humid,urb,comm,sr11_std,209.2634285
C-EEU-HUN,Zone_4A Mixed Humid,urb,comm,sr12_low,209.2634285
C-EEU-HUN,Zone_4A Mixed Humid,urb,comm,sr21_std,199.9262216
C-EEU-HUN,Zone_4A Mixed Humid,urb,comm,sr22_low,199.9262216
C-EEU-HUN,Zone_4A Mixed Humid,urb,comm,sr31_std,124.9754761
C-EEU-HUN,Zone_4A Mixed Humid,urb,comm,sr32_low,124.9754761
C-EEU-HUN,Zone_5A Cool Humid,rur,comm,s1,232.6754253
C-EEU-HUN,Zone_5A Cool Humid,rur,comm,s2,222.331043
C-EEU-HUN,Zone_5A Cool Humid,rur,comm,s3,139.4495655
C-EEU-HUN,Zone_5A Cool Humid,rur,comm,s51_std,103.1171533
C-EEU-HUN,Zone_5A Cool Humid,rur,comm,s52_low,47.78916048
C-EEU-HUN,Zone_5A Cool Humid,rur,comm,sr11_std,232.6754253
C-EEU-HUN,Zone_5A Cool Humid,rur,comm,sr12_low,232.6754253
C-EEU-HUN,Zone_5A Cool Humid,rur,comm,sr21_std,222.331043
C-EEU-HUN,Zone_5A Cool Humid,rur,comm,sr22_low,222.331043
C-EEU-HUN,Zone_5A Cool Humid,rur,comm,sr31_std,139.4495655
C-EEU-HUN,Zone_5A Cool Humid,rur,comm,sr32_low,139.4495655
C-EEU-HUN,Zone_5A Cool Humid,urb,comm,s1,233.9457732
C-EEU-HUN,Zone_5A Cool Humid,urb,comm,s2,223.5519451
C-EEU-HUN,Zone_5A Cool Humid,urb,comm,s3,140.2448776
C-EEU-HUN,Zone_5A Cool Humid,urb,comm,s51_std,103.751055
C-EEU-HUN,Zone_5A Cool Humid,urb,comm,s52_low,48.15511906
C-EEU-HUN,Zone_5A Cool Humid,urb,comm,sr11_std,233.9457732
C-EEU-HUN,Zone_5A Cool Humid,urb,comm,sr12_low,233.9457732
C-EEU-HUN,Zone_5A Cool Humid,urb,comm,sr21_std,223.5519451
C-EEU-HUN,Zone_5A Cool Humid,urb,comm,sr22_low,223.5519451
C-EEU-HUN,Zone_5A Cool Humid,urb,comm,sr31_std,140.2448776
C-EEU-HUN,Zone_5A Cool Humid,urb,comm,sr32_low,140.2448776
C-EEU-LTU,Zone_6A Cold Humid,rur,comm,s1,298.302726
C-EEU-LTU,Zone_6A Cold Humid,rur,comm,s2,284.9597285
C-EEU-LTU,Zone_6A Cold Humid,rur,comm,s3,180.0622579
C-EEU-LTU,Zone_6A Cold Humid,rur,comm,s51_std,134.0212283
C-EEU-LTU,Zone_6A Cold Humid,rur,comm,s52_low,64.58757063
C-EEU-LTU,Zone_6A Cold Humid,rur,comm,sr11_std,298.302726
C-EEU-LTU,Zone_6A Cold Humid,rur,comm,sr12_low,298.302726
C-EEU-LTU,Zone_6A Cold Humid,rur,comm,sr21_std,284.9597285
C-EEU-LTU,Zone_6A Cold Humid,rur,comm,sr22_low,284.9597285
C-EEU-LTU,Zone_6A Cold Humid,rur,comm,sr31_std,180.0622579
C-EEU-LTU,Zone_6A Cold Humid,rur,comm,sr32_low,180.0622579
C-EEU-LTU,Zone_6A Cold Humid,urb,comm,s1,298.1193976
C-EEU-LTU,Zone_6A Cold Humid,urb,comm,s2,284.8031487
C-EEU-LTU,Zone_6A Cold Humid,urb,comm,s3,180.3891388
C-EEU-LTU,Zone_6A Cold Humid,urb,comm,s51_std,134.4801232
C-EEU-LTU,Zone_6A Cold Humid,urb,comm,s52_low,65.17460075
C-EEU-LTU,Zone_6A Cold Humid,urb,comm,sr11_std,298.1193976
C-EEU-LTU,Zone_6A Cold Humid,urb,comm,sr12_low,298.1193976
C-EEU-LTU,Zone_6A Cold Humid,urb,comm,sr21_std,284.8031487
C-EEU-LTU,Zone_6A Cold Humid,urb,comm,sr22_low,284.8031487
C-EEU-LTU,Zone_6A Cold Humid,urb,comm,sr31_std,180.3891388
C-EEU-LTU,Zone_6A Cold Humid,urb,comm,sr32_low,180.3891388
C-EEU-LVA,Zone_6A Cold Humid,rur,comm,s1,308.4850435
C-EEU-LVA,Zone_6A Cold Humid,rur,comm,s2,294.6640528
C-EEU-LVA,Zone_6A Cold Humid,rur,comm,s3,186.1518142
C-EEU-LVA,Zone_6A Cold Humid,rur,comm,s51_std,138.6952508
C-EEU-LVA,Zone_6A Cold Humid,rur,comm,s52_low,66.96040645
C-EEU-LVA,Zone_6A Cold Humid,rur,comm,sr11_std,308.4850435
C-EEU-LVA,Zone_6A Cold Humid,rur,comm,sr12_low,308.4850435
C-EEU-LVA,Zone_6A Cold Humid,rur,comm,sr21_std,294.6640528
C-EEU-LVA,Zone_6A Cold Humid,rur,comm,sr22_low,294.6640528
C-EEU-LVA,Zone_6A Cold Humid,rur,comm,sr31_std,186.1518142
C-EEU-LVA,Zone_6A Cold Humid,rur,comm,sr32_low,186.1518142
C-EEU-LVA,Zone_6A Cold Humid,urb,comm,s1,302.6738096
C-EEU-LVA,Zone_6A Cold Humid,urb,comm,s2,289.103503
C-EEU-LVA,Zone_6A Cold Humid,urb,comm,s3,182.6015371
C-EEU-LVA,Zone_6A Cold Humid,urb,comm,s51_std,136.0018395
C-EEU-LVA,Zone_6A Cold Humid,urb,comm,s52_low,65.55664291
C-EEU-LVA,Zone_6A Cold Humid,urb,comm,sr11_std,302.6738096
C-EEU-LVA,Zone_6A Cold Humid,urb,comm,sr12_low,302.6738096
C-EEU-LVA,Zone_6A Cold Humid,urb,comm,sr21_std,289.103503
C-EEU-LVA,Zone_6A Cold Humid,urb,comm,sr22_low,289.103503
C-EEU-LVA,Zone_6A Cold Humid,urb,comm,sr31_std,182.6015371
C-EEU-LVA,Zone_6A Cold Humid,urb,comm,sr32_low,182.6015371
C-EEU-POL,Zone_5A Cool Humid,rur,comm,s1,257.2184229
C-EEU-POL,Zone_5A Cool Humid,rur,comm,s2,245.7461836
C-EEU-POL,Zone_5A Cool Humid,rur,comm,s3,154.552275
C-EEU-POL,Zone_5A Cool Humid,rur,comm,s51_std,114.7154607
C-EEU-POL,Zone_5A Cool Humid,rur,comm,s52_low,54.50438716
C-EEU-POL,Zone_5A Cool Humid,rur,comm,sr11_std,257.2184229
C-EEU-POL,Zone_5A Cool Humid,rur,comm,sr12_low,257.2184229
C-EEU-POL,Zone_5A Cool Humid,rur,comm,sr21_std,245.7461836
C-EEU-POL,Zone_5A Cool Humid,rur,comm,sr22_low,245.7461836
C-EEU-POL,Zone_5A Cool Humid,rur,comm,sr31_std,154.552275
C-EEU-POL,Zone_5A Cool Humid,rur,comm,sr32_low,154.552275
C-EEU-POL,Zone_5A Cool Humid,urb,comm,s1,255.1263589
C-EEU-POL,Zone_5A Cool Humid,urb,comm,s2,243.746921
C-EEU-POL,Zone_5A Cool Humid,urb,comm,s3,153.1586413
C-EEU-POL,Zone_5A Cool Humid,urb,comm,s51_std,113.628824
C-EEU-POL,Zone_5A Cool Humid,urb,comm,s52_low,53.85295825
C-EEU-POL,Zone_5A Cool Humid,urb,comm,sr11_std,255.1263589
C-EEU-POL,Zone_5A Cool Humid,urb,comm,sr12_low,255.1263589
C-EEU-POL,Zone_5A Cool Humid,urb,comm,sr21_std,243.746921
C-EEU-POL,Zone_5A Cool Humid,urb,comm,sr22_low,243.746921
C-EEU-POL,Zone_5A Cool Humid,urb,comm,sr31_std,153.1586413
C-EEU-POL,Zone_5A Cool Humid,urb,comm,sr32_low,153.1586413
C-EEU-ROU,Zone_4A Mixed Humid,rur,comm,s1,204.3504822
C-EEU-ROU,Zone_4A Mixed Humid,rur,comm,s2,195.2569238
C-EEU-ROU,Zone_4A Mixed Humid,rur,comm,s3,122.1170661
C-EEU-ROU,Zone_4A Mixed Humid,rur,comm,s51_std,89.78121459
C-EEU-ROU,Zone_4A Mixed Humid,rur,comm,s52_low,40.57281875
C-EEU-ROU,Zone_4A Mixed Humid,rur,comm,sr11_std,204.3504822
C-EEU-ROU,Zone_4A Mixed Humid,rur,comm,sr12_low,204.3504822
C-EEU-ROU,Zone_4A Mixed Humid,rur,comm,sr21_std,195.2569238
C-EEU-ROU,Zone_4A Mixed Humid,rur,comm,sr22_low,195.2569238
C-EEU-ROU,Zone_4A Mixed Humid,rur,comm,sr31_std,122.1170661
C-EEU-ROU,Zone_4A Mixed Humid,rur,comm,sr32_low,122.1170661
C-EEU-ROU,Zone_4A Mixed Humid,urb,comm,s1,205.6000455
C-EEU-ROU,Zone_4A Mixed Humid,urb,comm,s2,196.4497186
C-EEU-ROU,Zone_4A Mixed Humid,urb,comm,s3,122.9119295
C-EEU-ROU,Zone_4A Mixed Humid,urb,comm,s51_std,90.40097119
C-EEU-ROU,Zone_4A Mixed Humid,urb,comm,s52_low,40.89851457
C-EEU-ROU,Zone_4A Mixed Humid,urb,comm,sr11_std,205.6000455
C-EEU-ROU,Zone_4A Mixed Humid,urb,comm,sr12_low,205.6000455
C-EEU-ROU,Zone_4A Mixed Humid,urb,comm,sr21_std,196.4497186
C-EEU-ROU,Zone_4A Mixed Humid,urb,comm,sr22_low,196.4497186
C-EEU-ROU,Zone_4A Mixed Humid,urb,comm,sr31_std,122.9119295
C-EEU-ROU,Zone_4A Mixed Humid,urb,comm,sr32_low,122.9119295
C-EEU-ROU,Zone_5A Cool Humid,rur,comm,s1,246.2164148
C-EEU-ROU,Zone_5A Cool Humid,rur,comm,s2,235.3149838
C-EEU-ROU,Zone_5A Cool Humid,rur,comm,s3,147.7890152
C-EEU-ROU,Zone_5A Cool Humid,rur,comm,s51_std,109.3625775
C-EEU-ROU,Zone_5A Cool Humid,rur,comm,s52_low,50.66878052
C-EEU-ROU,Zone_5A Cool Humid,rur,comm,sr11_std,246.2164148
C-EEU-ROU,Zone_5A Cool Humid,rur,comm,sr12_low,246.2164148
C-EEU-ROU,Zone_5A Cool Humid,rur,comm,sr21_std,235.3149838
C-EEU-ROU,Zone_5A Cool Humid,rur,comm,sr22_low,235.3149838
C-EEU-ROU,Zone_5A Cool Humid,rur,comm,sr31_std,147.7890152
C-EEU-ROU,Zone_5A Cool Humid,rur,comm,sr32_low,147.7890152
C-EEU-ROU,Zone_5A Cool Humid,urb,comm,s1,250.7119855
C-EEU-ROU,Zone_5A Cool Humid,urb,comm,s2,239.6205137
C-EEU-ROU,Zone_5A Cool Humid,urb,comm,s3,150.4300679
C-EEU-ROU,Zone_5A Cool Humid,urb,comm,s51_std,111.321683
C-EEU-ROU,Zone_5A Cool Humid,urb,comm,s52_low,51.62741459
C-EEU-ROU,Zone_5A Cool Humid,urb,comm,sr11_std,250.7119855
C-EEU-ROU,Zone_5A Cool Humid,urb,comm,sr12_low,250.7119855
C-EEU-ROU,Zone_5A Cool Humid,urb,comm,sr21_std,239.6205137
C-EEU-ROU,Zone_5A Cool Humid,urb,comm,sr22_low,239.6205137
C-EEU-ROU,Zone_5A Cool Humid,urb,comm,sr31_std,150.4300679
C-EEU-ROU,Zone_5A Cool Humid,urb,comm,sr32_low,150.4300679
C-EEU-ROU,Zone_6A Cold Humid,rur,comm,s1,310.7820798
C-EEU-ROU,Zone_6A Cold Humid,rur,comm,s2,297.197619
C-EEU-ROU,Zone_6A Cold Humid,rur,comm,s3,186.3225767
C-EEU-ROU,Zone_6A Cold Humid,rur,comm,s51_std,137.6419196
C-EEU-ROU,Zone_6A Cold Humid,rur,comm,s52_low,64.69058893
C-EEU-ROU,Zone_6A Cold Humid,rur,comm,sr11_std,310.7820798
C-EEU-ROU,Zone_6A Cold Humid,rur,comm,sr12_low,310.7820798
C-EEU-ROU,Zone_6A Cold Humid,rur,comm,sr21_std,297.197619
C-EEU-ROU,Zone_6A Cold Humid,rur,comm,sr22_low,297.197619
C-EEU-ROU,Zone_6A Cold Humid,rur,comm,sr31_std,186.3225767
C-EEU-ROU,Zone_6A Cold Humid,rur,comm,sr32_low,186.3225767
C-EEU-ROU,Zone_6A Cold Humid,urb,comm,s1,307.1648071
C-EEU-ROU,Zone_6A Cold Humid,urb,comm,s2,293.7204387
C-EEU-ROU,Zone_6A Cold Humid,urb,comm,s3,184.284827
C-EEU-ROU,Zone_6A Cold Humid,urb,comm,s51_std,136.282102
C-EEU-ROU,Zone_6A Cold Humid,urb,comm,s52_low,64.32254247
C-EEU-ROU,Zone_6A Cold Humid,urb,comm,sr11_std,307.1648071
C-EEU-ROU,Zone_6A Cold Humid,urb,comm,sr12_low,307.1648071
C-EEU-ROU,Zone_6A Cold Humid,urb,comm,sr21_std,293.7204387
C-EEU-ROU,Zone_6A Cold Humid,urb,comm,sr22_low,293.7204387
C-EEU-ROU,Zone_6A Cold Humid,urb,comm,sr31_std,184.284827
C-EEU-ROU,Zone_6A Cold Humid,urb,comm,sr32_low,184.284827
C-EEU-SVK,Zone_5A Cool Humid,rur,comm,s1,247.6963642
C-EEU-SVK,Zone_5A Cool Humid,rur,comm,s2,236.7095981
C-EEU-SVK,Zone_5A Cool Humid,rur,comm,s3,148.724771
C-EEU-SVK,Zone_5A Cool Humid,rur,comm,s51_std,110.1287435
C-EEU-SVK,Zone_5A Cool Humid,rur,comm,s52_low,51.67591764
C-EEU-SVK,Zone_5A Cool Humid,rur,comm,sr11_std,247.6963642
C-EEU-SVK,Zone_5A Cool Humid,rur,comm,sr12_low,247.6963642
C-EEU-SVK,Zone_5A Cool Humid,rur,comm,sr21_std,236.7095981
C-EEU-SVK,Zone_5A Cool Humid,rur,comm,sr22_low,236.7095981
C-EEU-SVK,Zone_5A Cool Humid,rur,comm,sr31_std,148.724771
C-EEU-SVK,Zone_5A Cool Humid,rur,comm,sr32_low,148.724771
C-EEU-SVK,Zone_5A Cool Humid,urb,comm,s1,243.4816641
C-EEU-SVK,Zone_5A Cool Humid,urb,comm,s2,232.6752356
C-EEU-SVK,Zone_5A Cool Humid,urb,comm,s3,146.0819285
C-EEU-SVK,Zone_5A Cool Humid,urb,comm,s51_std,108.1000586
C-EEU-SVK,Zone_5A Cool Humid,urb,comm,s52_low,50.54851532
C-EEU-SVK,Zone_5A Cool Humid,urb,comm,sr11_std,243.4816641
C-EEU-SVK,Zone_5A Cool Humid,urb,comm,sr12_low,243.4816641
C-EEU-SVK,Zone_5A Cool Humid,urb,comm,sr21_std,232.6752356
