region_bld,region_gea,urt,clim,mat,arch,inc_cl,year,yr_con,bld_age,value
C-WEU-GRC,WEU,urb,Zone_3A Warm Humid,perm,comm,ns,2020,1975,p2,6438858.170848259
C-WEU-GRC,WEU,urb,Zone_3A Warm Humid,perm,comm,ns,2020,1980,p2,9314999.431269055
C-WEU-GRC,WEU,urb,Zone_3A Warm Humid,perm,comm,ns,2020,1985,p2,4327826.763277774
C-WEU-GRC,WEU,urb,Zone_3A Warm Humid,perm,comm,ns,2020,1990,p2,3417026.6142319227
C-WEU-GRC,WEU,urb,Zone_3A Warm Humid,perm,comm,ns,2020,1995,p3,6292945.539366272
C-WEU-GRC,WEU,urb,Zone_3A Warm Humid,perm,comm,ns,2020,2000,p3,4646793.927751003
C-WEU-GRC,WEU,urb,Zone_3A Warm Humid,perm,comm,ns,2020,2005,p3,3996706.673049842
C-WEU-GRC,WEU,urb,Zone_3A Warm Humid,perm,comm,ns,2020,2010,p3,4758290.70330668
C-WEU-GRC,WEU,urb,Zone_3A Warm Humid,perm,comm,ns,2020,2015,p3,7350055.280143428
C-WEU-GRC,WEU,urb,Zone_3A Warm Humid,perm,comm,ns,2020,2020,p3,7350055.280143428
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,comm,ns,2020,1945,p1,4578359.926129245
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,comm,ns,2020,1960,p2,2078927.9175214428
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,comm,ns,2020,1965,p2,1049269.598031177
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,comm,ns,2020,1970,p2,1195890.6237116535
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,comm,ns,2020,1975,p2,867200.1795940953
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,comm,ns,2020,1980,p2,1254565.4781419674
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,comm,ns,2020,1985,p2,582881.6300522775
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,comm,ns,2020,1990,p2,460212.9779864874
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,comm,ns,2020,1995,p3,847548.3318828724
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,comm,ns,2020,2000,p3,625840.8590051839
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,comm,ns,2020,2005,p3,538285.6172079318
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,comm,ns,2020,2010,p3,640857.500339849
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,comm,ns,2020,2015,p3,989922.2951956546
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,comm,ns,2020,2020,p3,989922.2951956546
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,comm,ns,2020,1945,p1,18910856.96884313
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,comm,ns,2020,1970,p2,131291.19493003451
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,comm,ns,2020,1975,p2,1578800.1355642143
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,comm,ns,2020,1980,p2,1607027.0971663718
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,comm,ns,2020,1985,p2,1015591.0396224511
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,comm,ns,2020,1990,p2,245791.70053840362
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,comm,ns,2020,1995,p3,555539.862082717
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,comm,ns,2020,2000,p3,1129458.680404682
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,comm,ns,2020,2005,p3,2014553.4892201317
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,comm,ns,2020,2010,p3,1434669.6382326635
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,comm,ns,2020,2015,p3,23124.83347405962
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,comm,ns,2020,2020,p3,23124.83347405962
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,1945,p1,13526497.895828977
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,1960,p2,2690732.9269265067
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,1965,p2,1906823.0181864602
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,1970,p2,2357628.585055013
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,1975,p2,3043021.1278548175
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,1980,p2,3198805.2020828943
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,1985,p2,1885402.078067461
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,1990,p2,704234.606797602
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,1995,p3,1681132.5011329618
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,2000,p3,2893485.092043568
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,2005,p3,4579304.732232572
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,2010,p3,4436254.180534971
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,2015,p3,5486356.27412108
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,2020,p3,5486356.27412108
C-WEU-ISL,WEU,rur,Zone_7A Very cold Humid,perm,comm,ns,2020,1945,p1,347801.1106847103
C-WEU-ISL,WEU,rur,Zone_7A Very cold Humid,perm,comm,ns,2020,2005,p3,2672.3567867600873
C-WEU-ISL,WEU,rur,Zone_7A Very cold Humid,perm,comm,ns,2020,2010,p3,9675.424417185317
C-WEU-ISL,WEU,urb,Zone_7A Very cold Humid,perm,comm,ns,2020,1945,p1,1084308.2641178216
C-WEU-ISL,WEU,urb,Zone_7A Very cold Humid,perm,comm,ns,2020,1960,p2,770542.6917784315
C-WEU-ISL,WEU,urb,Zone_7A Very cold Humid,perm,comm,ns,2020,1965,p2,293252.889530629
C-WEU-ISL,WEU,urb,Zone_7A Very cold Humid,perm,comm,ns,2020,1970,p2,248889.8864488335
C-WEU-ISL,WEU,urb,Zone_7A Very cold Humid,perm,comm,ns,2020,1975,p2,272571.85126265296
C-WEU-ISL,WEU,urb,Zone_7A Very cold Humid,perm,comm,ns,2020,1980,p2,221712.38535341743
C-WEU-ISL,WEU,urb,Zone_7A Very cold Humid,perm,comm,ns,2020,1985,p2,260364.22453146378
C-WEU-ISL,WEU,urb,Zone_7A Very cold Humid,perm,comm,ns,2020,1990,p2,277173.00480581325
C-WEU-ISL,WEU,urb,Zone_7A Very cold Humid,perm,comm,ns,2020,1995,p3,243581.86504516986
C-WEU-ISL,WEU,urb,Zone_7A Very cold Humid,perm,comm,ns,2020,2000,p3,272493.87938874884
C-WEU-ISL,WEU,urb,Zone_7A Very cold Humid,perm,comm,ns,2020,2005,p3,298744.5648372301
C-WEU-ISL,WEU,urb,Zone_7A Very cold Humid,perm,comm,ns,2020,2010,p3,405810.79621881637
C-WEU-ISL,WEU,urb,Zone_7A Very cold Humid,perm,comm,ns,2020,2015,p3,548346.6198313581
C-WEU-ISL,WEU,urb,Zone_7A Very cold Humid,perm,comm,ns,2020,2020,p3,548346.6198313581
C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,comm,ns,2020,1945,p1,96796054.96555671
C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,comm,ns,2020,1960,p2,2310607.6271192227
C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,comm,ns,2020,1965,p2,152935.23426000786
C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,comm,ns,2020,1975,p2,2487128.9391867733
C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,comm,ns,2020,1980,p2,2117892.8741673594
C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,comm,ns,2020,1985,p2,3737450.3066693926
C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,comm,ns,2020,1990,p2,3675152.3121440355
C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,comm,ns,2020,1995,p3,2659763.9254142977
C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,comm,ns,2020,2000,p3,1929054.1439542316
C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,comm,ns,2020,2005,p3,5106722.292289736
C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,comm,ns,2020,2010,p3,3898305.973268355
C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,comm,ns,2020,1945,p1,96799142.27611575
C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,comm,ns,2020,1960,p2,2310681.323951921
C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,comm,ns,2020,1965,p2,152940.11209516067
C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,comm,ns,2020,1975,p2,2487208.2661429388
C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,comm,ns,2020,1980,p2,2117960.4243700253
C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,comm,ns,2020,1985,p2,3737569.5126685537
C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,comm,ns,2020,1990,p2,3675269.5311397477
C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,comm,ns,2020,1995,p3,2659848.7585886973
C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,comm,ns,2020,2000,p3,1929115.6711179265
C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,comm,ns,2020,2005,p3,5106885.171252088
C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,comm,ns,2020,2010,p3,3898430.3097570767
C-WEU-ITA,WEU,rur,Zone_4C Mixed Marine,perm,comm,ns,2020,1945,p1,12588661.584919557
C-WEU-ITA,WEU,rur,Zone_4C Mixed Marine,perm,comm,ns,2020,1960,p2,300502.50999101443
C-WEU-ITA,WEU,rur,Zone_4C Mixed Marine,perm,comm,ns,2020,1965,p2,19889.755932266675
C-WEU-ITA,WEU,rur,Zone_4C Mixed Marine,perm,comm,ns,2020,1975,p2,323459.71686835773
C-WEU-ITA,WEU,rur,Zone_4C Mixed Marine,perm,comm,ns,2020,1980,p2,275439.2901238826
C-WEU-ITA,WEU,rur,Zone_4C Mixed Marine,perm,comm,ns,2020,1985,p2,486068.33322235267
C-WEU-ITA,WEU,rur,Zone_4C Mixed Marine,perm,comm,ns,2020,1990,p2,477966.26368407044
C-WEU-ITA,WEU,rur,Zone_4C Mixed Marine,perm,comm,ns,2020,1995,p3,345911.4936603858
C-WEU-ITA,WEU,rur,Zone_4C Mixed Marine,perm,comm,ns,2020,2000,p3,250880.16039421555
C-WEU-ITA,WEU,rur,Zone_4C Mixed Marine,perm,comm,ns,2020,2005,p3,664146.8887186792
C-WEU-ITA,WEU,rur,Zone_4C Mixed Marine,perm,comm,ns,2020,2010,p3,506988.1687626416
C-WEU-ITA,WEU,rur,Zone_5A Cool Humid,perm,comm,ns,2020,1945,p1,16646203.378316406
C-WEU-ITA,WEU,rur,Zone_5A Cool Humid,perm,comm,ns,2020,1960,p2,397359.6290082018
C-WEU-ITA,WEU,rur,Zone_5A Cool Humid,perm,comm,ns,2020,1965,p2,26300.56578946858
C-WEU-ITA,WEU,rur,Zone_5A Cool Humid,perm,comm,ns,2020,1975,p2,427716.3378828016
C-WEU-ITA,WEU,rur,Zone_5A Cool Humid,perm,comm,ns,2020,1980,p2,364218.1029848111
C-WEU-ITA,WEU,rur,Zone_5A Cool Humid,perm,comm,ns,2020,1985,p2,642736.5035318801
C-WEU-ITA,WEU,rur,Zone_5A Cool Humid,perm,comm,ns,2020,1990,p2,632022.9977854718
C-WEU-ITA,WEU,rur,Zone_5A Cool Humid,perm,comm,ns,2020,1995,p3,457404.70782587747
C-WEU-ITA,WEU,rur,Zone_5A Cool Humid,perm,comm,ns,2020,2000,p3,331743.14405034797
C-WEU-ITA,WEU,rur,Zone_5A Cool Humid,perm,comm,ns,2020,2005,p3,878212.8352683148
C-WEU-ITA,WEU,rur,Zone_5A Cool Humid,perm,comm,ns,2020,2010,p3,670399.161261281
C-WEU-ITA,WEU,urb,Zone_3A Warm Humid,perm,comm,ns,2020,1945,p1,144891094.81347495
C-WEU-ITA,WEU,urb,Zone_3A Warm Humid,perm,comm,ns,2020,1960,p2,44278901.47053881
C-WEU-ITA,WEU,urb,Zone_3A Warm Humid,perm,comm,ns,2020,1965,p2,19983729.89753237
C-WEU-ITA,WEU,urb,Zone_3A Warm Humid,perm,comm,ns,2020,1970,p2,20559766.747663368
C-WEU-ITA,WEU,urb,Zone_3A Warm Humid,perm,comm,ns,2020,1975,p2,16736995.667726262
C-WEU-ITA,WEU,urb,Zone_3A Warm Humid,perm,comm,ns,2020,1980,p2,12582420.164825477
C-WEU-ITA,WEU,urb,Zone_3A Warm Humid,perm,comm,ns,2020,1985,p2,6628073.505331606
C-WEU-ITA,WEU,urb,Zone_3A Warm Humid,perm,comm,ns,2020,1990,p2,3203556.1323507526
C-WEU-ITA,WEU,urb,Zone_3A Warm Humid,perm,comm,ns,2020,1995,p3,5188026.10740785
C-WEU-ITA,WEU,urb,Zone_3A Warm Humid,perm,comm,ns,2020,2000,p3,5367028.023153658
C-WEU-ITA,WEU,urb,Zone_3A Warm Humid,perm,comm,ns,2020,2005,p3,14718780.710281707
C-WEU-ITA,WEU,urb,Zone_3A Warm Humid,perm,comm,ns,2020,2010,p3,17844639.523522567
C-WEU-ITA,WEU,urb,Zone_3A Warm Humid,perm,comm,ns,2020,2015,p3,17660588.66311358
C-WEU-ITA,WEU,urb,Zone_3A Warm Humid,perm,comm,ns,2020,2020,p3,17660588.66311358
C-WEU-ITA,WEU,urb,Zone_4A Mixed Humid,perm,comm,ns,2020,1945,p1,129106837.01643592
C-WEU-ITA,WEU,urb,Zone_4A Mixed Humid,perm,comm,ns,2020,1960,p2,39455212.363322034
C-WEU-ITA,WEU,urb,Zone_4A Mixed Humid,perm,comm,ns,2020,1965,p2,17806726.922627162
C-WEU-ITA,WEU,urb,Zone_4A Mixed Humid,perm,comm,ns,2020,1970,p2,18320011.026220936
C-WEU-ITA,WEU,urb,Zone_4A Mixed Humid,perm,comm,ns,2020,1975,p2,14913687.929547628
C-WEU-ITA,WEU,urb,Zone_4A Mixed Humid,perm,comm,ns,2020,1980,p2,11211706.775952242
C-WEU-ITA,WEU,urb,Zone_4A Mixed Humid,perm,comm,ns,2020,1985,p2,5906019.323585669
C-WEU-ITA,WEU,urb,Zone_4A Mixed Humid,perm,comm,ns,2020,1990,p2,2854564.6644858387
C-WEU-ITA,WEU,urb,Zone_4A Mixed Humid,perm,comm,ns,2020,1995,p3,4622848.919386612
C-WEU-ITA,WEU,urb,Zone_4A Mixed Humid,perm,comm,ns,2020,2000,p3,4782350.586399756
C-WEU-ITA,WEU,urb,Zone_4A Mixed Humid,perm,comm,ns,2020,2005,p3,13115334.829164995
C-WEU-ITA,WEU,urb,Zone_4A Mixed Humid,perm,comm,ns,2020,2010,p3,15900666.424994795
C-WEU-ITA,WEU,urb,Zone_4A Mixed Humid,perm,comm,ns,2020,2015,p3,15736665.839120409
C-WEU-ITA,WEU,urb,Zone_4A Mixed Humid,perm,comm,ns,2020,2020,p3,15736665.839120409
C-WEU-ITA,WEU,urb,Zone_4C Mixed Marine,perm,comm,ns,2020,1945,p1,14163923.70587152
C-WEU-ITA,WEU,urb,Zone_4C Mixed Marine,perm,comm,ns,2020,1960,p2,4328512.963597389
C-WEU-ITA,WEU,urb,Zone_4C Mixed Marine,perm,comm,ns,2020,1965,p2,1953522.5818366953
C-WEU-ITA,WEU,urb,Zone_4C Mixed Marine,perm,comm,ns,2020,1970,p2,2009833.440767652
C-WEU-ITA,WEU,urb,Zone_4C Mixed Marine,perm,comm,ns,2020,1975,p2,1636135.954445977
C-WEU-ITA,WEU,urb,Zone_4C Mixed Marine,perm,comm,ns,2020,1980,p2,1230002.7098455217
C-WEU-ITA,WEU,urb,Zone_4C Mixed Marine,perm,comm,ns,2020,1985,p2,647931.6590632104
C-WEU-ITA,WEU,urb,Zone_4C Mixed Marine,perm,comm,ns,2020,1990,p2,313165.7242603602
C-WEU-ITA,WEU,urb,Zone_4C Mixed Marine,perm,comm,ns,2020,1995,p3,507158.8841425994
C-WEU-ITA,WEU,urb,Zone_4C Mixed Marine,perm,comm,ns,2020,2000,p3,524657.333460225
C-WEU-ITA,WEU,urb,Zone_4C Mixed Marine,perm,comm,ns,2020,2005,p3,1438844.031712531
C-WEU-ITA,WEU,urb,Zone_4C Mixed Marine,perm,comm,ns,2020,2010,p3,1744414.4037820813
C-WEU-ITA,WEU,urb,Zone_4C Mixed Marine,perm,comm,ns,2020,2015,p3,1726422.3915815135
C-WEU-ITA,WEU,urb,Zone_4C Mixed Marine,perm,comm,ns,2020,2020,p3,1726422.3915815135
C-WEU-ITA,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,1945,p1,8927469.450365912
C-WEU-ITA,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,1960,p2,2728245.9331295085
C-WEU-ITA,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,1965,p2,1231298.1580633933
C-WEU-ITA,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,1970,p2,1266790.6870667895
C-WEU-ITA,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,1975,p2,1031250.5244548855
C-WEU-ITA,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,1980,p2,775266.2217065088
C-WEU-ITA,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,1985,p2,408388.96144003514
C-WEU-ITA,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,1990,p2,197387.21374636854
C-WEU-ITA,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,1995,p3,319660.39485982514
C-WEU-ITA,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,2000,p3,330689.6036485343
C-WEU-ITA,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,2005,p3,906898.1451861332
C-WEU-ITA,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,2010,p3,1099498.0361182815
C-WEU-ITA,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,2015,p3,1088157.7364590368
C-WEU-ITA,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,2020,p3,1088157.7364590368
C-WEU-LUX,WEU,rur,Zone_5A Cool Humid,perm,comm,ns,2020,1945,p1,767958.0882648159
C-WEU-LUX,WEU,rur,Zone_5A Cool Humid,perm,comm,ns,2020,1990,p2,41637.550111243734
C-WEU-LUX,WEU,rur,Zone_5A Cool Humid,perm,comm,ns,2020,2000,p3,32192.776405822966
C-WEU-LUX,WEU,rur,Zone_5A Cool Humid,perm,comm,ns,2020,2005,p3,56214.739189162276
C-WEU-LUX,WEU,rur,Zone_5A Cool Humid,perm,comm,ns,2020,2010,p3,41838.41723195981
C-WEU-LUX,WEU,rur,Zone_5A Cool Humid,perm,comm,ns,2020,2015,p3,2639.0742845431055
C-WEU-LUX,WEU,rur,Zone_5A Cool Humid,perm,comm,ns,2020,2020,p3,2639.0742845431055
C-WEU-LUX,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,1945,p1,2236743.3742701197
C-WEU-LUX,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,1960,p2,964588.829797195
C-WEU-LUX,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,1965,p2,413516.12430062954
C-WEU-LUX,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,1970,p2,291296.2604422386
C-WEU-LUX,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,1975,p2,508245.21984399704
C-WEU-LUX,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,1980,p2,308589.38968523254
C-WEU-LUX,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,1985,p2,148550.78484417946
C-WEU-LUX,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,1990,p2,287813.68528317957
C-WEU-LUX,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,1995,p3,603532.1268003671
C-WEU-LUX,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,2000,p3,541381.8671293828
C-WEU-LUX,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,2005,p3,421605.39849398856
C-WEU-LUX,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,2010,p3,948900.870027807
C-WEU-LUX,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,2015,p3,936642.6077184766
C-WEU-LUX,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,2020,p3,936642.6077184766
C-WEU-MLT,WEU,rur,Zone_3A Warm Humid,perm,comm,ns,2020,1945,p1,330311.8967597031
C-WEU-MLT,WEU,rur,Zone_3A Warm Humid,perm,comm,ns,2020,1965,p2,11798.020088133915
C-WEU-MLT,WEU,rur,Zone_3A Warm Humid,perm,comm,ns,2020,1970,p2,11178.571080237278
C-WEU-MLT,WEU,rur,Zone_3A Warm Humid,perm,comm,ns,2020,1975,p2,9888.270505198452
C-WEU-MLT,WEU,rur,Zone_3A Warm Humid,perm,comm,ns,2020,1980,p2,36956.44626256785
C-WEU-MLT,WEU,rur,Zone_3A Warm Humid,perm,comm,ns,2020,1985,p2,38385.781443446285
C-WEU-MLT,WEU,rur,Zone_3A Warm Humid,perm,comm,ns,2020,1990,p2,7727.560052196146
C-WEU-MLT,WEU,rur,Zone_3A Warm Humid,perm,comm,ns,2020,1995,p3,4196.61151755082
C-WEU-MLT,WEU,urb,Zone_3A Warm Humid,perm,comm,ns,2020,1945,p1,3341735.2520258087
C-WEU-MLT,WEU,urb,Zone_3A Warm Humid,perm,comm,ns,2020,1960,p2,896645.5482371917
C-WEU-MLT,WEU,urb,Zone_3A Warm Humid,perm,comm,ns,2020,1970,p2,49794.782436153364
C-WEU-MLT,WEU,urb,Zone_3A Warm Humid,perm,comm,ns,2020,1975,p2,126947.40499045055
C-WEU-MLT,WEU,urb,Zone_3A Warm Humid,perm,comm,ns,2020,1980,p2,446820.2511117727
C-WEU-MLT,WEU,urb,Zone_3A Warm Humid,perm,comm,ns,2020,1985,p2,467111.52139513136
C-WEU-MLT,WEU,urb,Zone_3A Warm Humid,perm,comm,ns,2020,1990,p2,454836.1250905867
C-WEU-MLT,WEU,urb,Zone_3A Warm Humid,perm,comm,ns,2020,1995,p3,462176.48983108974
C-WEU-MLT,WEU,urb,Zone_3A Warm Humid,perm,comm,ns,2020,2000,p3,377353.657678017
C-WEU-MLT,WEU,urb,Zone_3A Warm Humid,perm,comm,ns,2020,2005,p3,409402.51372724166
C-WEU-MLT,WEU,urb,Zone_3A Warm Humid,perm,comm,ns,2020,2010,p3,326025.6221454597
C-WEU-MLT,WEU,urb,Zone_3A Warm Humid,perm,comm,ns,2020,2015,p3,365766.7843748719
C-WEU-MLT,WEU,urb,Zone_3A Warm Humid,perm,comm,ns,2020,2020,p3,365766.7843748719
C-WEU-NLD,WEU,rur,Zone_4A Mixed Humid,perm,comm,ns,2020,1945,p1,7695936.569283309
C-WEU-NLD,WEU,rur,Zone_4A Mixed Humid,perm,comm,ns,2020,1960,p2,1790426.8470442607
C-WEU-NLD,WEU,rur,Zone_4A Mixed Humid,perm,comm,ns,2020,1965,p2,660572.7174581161
C-WEU-NLD,WEU,rur,Zone_4A Mixed Humid,perm,comm,ns,2020,1970,p2,616623.1563034377
C-WEU-NLD,WEU,rur,Zone_4A Mixed Humid,perm,comm,ns,2020,1975,p2,284834.0629986131
C-WEU-NLD,WEU,rur,Zone_4A Mixed Humid,perm,comm,ns,2020,1980,p2,91568.21743601235
C-WEU-NLD,WEU,rur,Zone_5A Cool Humid,perm,comm,ns,2020,1945,p1,9785850.986231575
C-WEU-NLD,WEU,rur,Zone_5A Cool Humid,perm,comm,ns,2020,1960,p2,2276636.530092071
C-WEU-NLD,WEU,rur,Zone_5A Cool Humid,perm,comm,ns,2020,1965,p2,839958.3494926221
C-WEU-NLD,WEU,rur,Zone_5A Cool Humid,perm,comm,ns,2020,1970,p2,784073.8119339979
C-WEU-NLD,WEU,rur,Zone_5A Cool Humid,perm,comm,ns,2020,1975,p2,362183.81886294787
C-WEU-NLD,WEU,rur,Zone_5A Cool Humid,perm,comm,ns,2020,1980,p2,116434.55253232451
C-WEU-NLD,WEU,urb,Zone_4A Mixed Humid,perm,comm,ns,2020,1945,p1,64571320.156102754
C-WEU-NLD,WEU,urb,Zone_4A Mixed Humid,perm,comm,ns,2020,1960,p2,26467868.775502276
C-WEU-NLD,WEU,urb,Zone_4A Mixed Humid,perm,comm,ns,2020,1965,p2,9904461.443975566
C-WEU-NLD,WEU,urb,Zone_4A Mixed Humid,perm,comm,ns,2020,1970,p2,9695970.35898797
C-WEU-NLD,WEU,urb,Zone_4A Mixed Humid,perm,comm,ns,2020,1975,p2,10354893.702789616
C-WEU-NLD,WEU,urb,Zone_4A Mixed Humid,perm,comm,ns,2020,1980,p2,9400114.025671357
C-WEU-NLD,WEU,urb,Zone_4A Mixed Humid,perm,comm,ns,2020,1985,p2,9474716.849238085
C-WEU-NLD,WEU,urb,Zone_4A Mixed Humid,perm,comm,ns,2020,1990,p2,10655990.729530009
C-WEU-NLD,WEU,urb,Zone_4A Mixed Humid,perm,comm,ns,2020,1995,p3,17347886.24657381
C-WEU-NLD,WEU,urb,Zone_4A Mixed Humid,perm,comm,ns,2020,2000,p3,16815967.5665081
C-WEU-NLD,WEU,urb,Zone_4A Mixed Humid,perm,comm,ns,2020,2005,p3,16081560.057915336
C-WEU-NLD,WEU,urb,Zone_4A Mixed Humid,perm,comm,ns,2020,2010,p3,13072049.007855212
C-WEU-NLD,WEU,urb,Zone_4A Mixed Humid,perm,comm,ns,2020,2015,p3,10307565.34292659
C-WEU-NLD,WEU,urb,Zone_4A Mixed Humid,perm,comm,ns,2020,2020,p3,10307565.34292659
C-WEU-NLD,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,1945,p1,8786796.560595062
C-WEU-NLD,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,1960,p2,3601719.428377217
C-WEU-NLD,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,1965,p2,1347788.5776369472
C-WEU-NLD,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,1970,p2,1319417.3326013344
C-WEU-NLD,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,1975,p2,1409082.9202974674
C-WEU-NLD,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,1980,p2,1279157.5174535583
C-WEU-NLD,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,1985,p2,1289309.3903198026
C-WEU-NLD,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,1990,p2,1450055.8834275682
C-WEU-NLD,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,1995,p3,2360681.9070147425
C-WEU-NLD,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,2000,p3,2288298.9788671206
C-WEU-NLD,WEU,urb,Zone_5A Cool Humid,perm,comm,ns,2020,2005,p3,2188361.586280706
