region_gea,year,value
AFR,2015,87.35302063
CPA,2015,14.40716126
EEU,2015,96.08118458
FSU,2015,135.56103
LAC,2015,88.60305639
MEA,2015,96.06096896
NAM,2015,140.3230487
PAO,2015,223.3687101
PAS,2015,77.29139211
SAS,2015,77.29139211
WEU,2015,91.81311221
AFR,2020,87.31039145
CPA,2020,15.69127898
EEU,2020,94.62154167
FSU,2020,137.7962428
LAC,2020,90.95090791
MEA,2020,97.96558252
NAM,2020,137.8615237
PAO,2020,219.641807
PAS,2020,78.73668655
SAS,2020,77.67472103
WEU,2020,90.60383675
AFR,2025,87.23688665
CPA,2025,17.62201404
EEU,2025,93.44457144
FSU,2025,140.2067657
LAC,2025,93.28718239
MEA,2025,99.85472319
NAM,2025,135.9229555
PAO,2025,216.7346456
PAS,2025,80.14958691
SAS,2025,78.04301918
WEU,2025,89.60906047
AFR,2030,87.13813076
CPA,2030,20.01340075
EEU,2030,92.48563009
FSU,2030,142.3905799
LAC,2030,95.61349188
MEA,2030,101.7282261
NAM,2030,134.3761575
PAO,2030,214.4324399
PAS,2030,81.53338968
SAS,2030,78.39781362
WEU,2030,88.81370553
AFR,2035,87.70579726
CPA,2035,22.55804643
EEU,2035,91.69491228
FSU,2035,144.097157
LAC,2035,97.69303263
MEA,2035,103.5635192
NAM,2035,133.1290359
PAO,2035,212.5874202
PAS,2035,82.18020428
SAS,2035,79.24646286
WEU,2035,88.17893931
AFR,2040,88.60474561
CPA,2040,25.30215676
EEU,2040,91.0356566
FSU,2040,145.3392841
LAC,2040,99.53313248
MEA,2040,105.0572344
NAM,2040,132.1150621
PAO,2040,211.0946058
PAS,2040,82.60960207
SAS,2040,80.11335924
WEU,2040,87.66980548
AFR,2045,89.85251575
CPA,2045,28.10151921
EEU,2045,90.48221341
FSU,2045,146.2006758
LAC,2045,101.0553811
MEA,2045,106.192979
NAM,2045,131.2850123
PAO,2045,209.8774008
PAS,2045,82.83951567
SAS,2045,80.86921388
WEU,2045,87.24359068
AFR,2050,91.4433685
CPA,2050,30.57733015
EEU,2050,90.01901551
FSU,2050,146.8234014
LAC,2050,102.2109247
MEA,2050,107.0391826
NAM,2050,130.6017262
PAO,2050,208.8786581
PAS,2050,82.93502148
SAS,2050,81.47031937
WEU,2050,86.88173416
AFR,2055,93.35611031
CPA,2055,32.60715053
EEU,2055,89.63233378
FSU,2055,147.3910303
LAC,2055,103.0072046
MEA,2055,107.7172166
NAM,2055,130.036668
PAO,2055,208.0549299
PAS,2055,82.94246854
SAS,2055,81.91898662
WEU,2055,86.57626859
AFR,2060,95.45167585
CPA,2060,34.41122739
EEU,2060,89.31076242
FSU,2060,147.9833418
LAC,2060,103.4654741
MEA,2060,108.2854329
NAM,2060,129.5676058
PAO,2060,207.372652
PAS,2060,82.88564862
SAS,2060,82.22421041
WEU,2060,86.31681779
AFR,2070,99.33449174
CPA,2070,37.19763555
EEU,2070,88.81444701
FSU,2070,148.9227838
LAC,2070,103.6562908
MEA,2070,109.1035595
NAM,2070,128.8508854
PAO,2070,206.3327762
PAS,2070,82.6425439
SAS,2070,82.45481995
WEU,2070,85.89319804
AFR,2080,101.6895595
CPA,2080,38.99766617
EEU,2080,88.4590948
FSU,2080,149.421862
LAC,2080,103.4018131
MEA,2080,109.4798807
NAM,2080,128.3492634
PAO,2080,205.6068706
PAS,2080,82.33416311
SAS,2080,82.34928738
WEU,2080,85.56639483
AFR,2090,102.4525812
CPA,2090,40.1173338
EEU,2090,88.20416905
FSU,2090,149.687485
LAC,2090,103.0682947
MEA,2090,109.5287065
NAM,2090,127.9957772
PAO,2090,205.0962657
PAS,2090,82.04693339
SAS,2090,82.10821633
WEU,2090,85.32121422
AFR,2100,102.4726694
CPA,2100,40.70507659
EEU,2100,88.02140626
FSU,2100,149.798326
LAC,2100,102.7909764
MEA,2100,109.4074638
NAM,2100,127.7454786
PAO,2100,204.7351779
PAS,2100,81.81530556
SAS,2100,81.86041607
WEU,2100,85.14006644
