region_gea,year,value
AFR,2015,1.491413943
AFR,2020,1.632728623
AFR,2025,1.820455122
AFR,2030,2.062431432
AFR,2035,2.366258354
AFR,2040,2.768523295
AFR,2045,3.303558851
AFR,2050,4.016646425
AFR,2055,4.978180668
AFR,2060,6.232025534
AFR,2065,7.757169808
AFR,2070,9.441581199
AFR,2075,11.09583544
AFR,2080,12.52286687
AFR,2085,13.5849121
AFR,2090,14.25586544
AFR,2095,14.61502345
AFR,2100,14.7827569
CPA,2015,7.727321121
CPA,2020,10.68629811
CPA,2025,12.76410366
CPA,2030,13.78445316
CPA,2035,14.24928235
CPA,2040,14.50517221
CPA,2045,14.66638183
CPA,2050,14.7749865
CPA,2055,14.85229717
CPA,2060,14.90827845
CPA,2065,14.947587
CPA,2070,14.97207089
CPA,2075,14.98593599
CPA,2080,14.99332265
CPA,2085,14.99700736
CPA,2090,14.99874214
CPA,2095,14.99950136
CPA,2100,14.9998108
EEU,2015,9.239115265
EEU,2020,11.600276
EEU,2025,13.58347428
EEU,2030,15.0681278
EEU,2035,16.07528335
EEU,2040,16.71935185
EEU,2045,17.12407689
EEU,2050,17.39097544
EEU,2055,17.57710921
EEU,2060,17.71382629
EEU,2065,17.8099916
EEU,2070,17.87500312
EEU,2075,17.91891295
EEU,2080,17.94860359
EEU,2085,17.96800001
EEU,2090,17.98043006
EEU,2095,17.98830526
EEU,2100,17.99320634
FSU,2015,8.531491402
FSU,2020,10.85142181
FSU,2025,12.96842591
FSU,2030,14.51361917
FSU,2035,15.52151562
FSU,2040,16.20386102
FSU,2045,16.68615274
FSU,2050,17.04032795
FSU,2055,17.31627572
FSU,2060,17.53704439
FSU,2065,17.70553283
FSU,2070,17.82155959
FSU,2075,17.89422148
FSU,2080,17.93981123
FSU,2085,17.96753032
FSU,2090,17.98359668
FSU,2095,17.99217341
FSU,2100,17.99639801
LAC,2015,5.810492149
LAC,2020,7.301534629
LAC,2025,8.897150282
LAC,2030,10.48135877
LAC,2035,11.97569271
LAC,2040,13.37005712
LAC,2045,14.60802643
LAC,2050,15.64347236
LAC,2055,16.4610857
LAC,2060,17.0561869
LAC,2065,17.45465483
LAC,2070,17.70387697
LAC,2075,17.85010419
LAC,2080,17.92831534
LAC,2085,17.96733461
LAC,2090,17.98571046
LAC,2095,17.99399016
LAC,2100,17.99756652
MEA,2015,4.536739397
MEA,2020,5.507712309
MEA,2025,6.640229645
MEA,2030,7.872017838
MEA,2035,9.052750394
MEA,2040,10.13178483
MEA,2045,11.06050585
MEA,2050,11.83465586
MEA,2055,12.49648064
MEA,2060,13.07348292
MEA,2065,13.57429562
MEA,2070,13.98559301
MEA,2075,14.30957172
MEA,2080,14.55216767
MEA,2085,14.72311379
MEA,2090,14.8359138
MEA,2095,14.90569314
MEA,2100,14.94657183
NAM,2015,24.32435242
NAM,2020,24.72930413
NAM,2025,24.86743564
NAM,2030,24.92752407
NAM,2035,24.95824151
NAM,2040,24.97532696
NAM,2045,24.98488645
NAM,2050,24.99016888
NAM,2055,24.99350894
NAM,2060,24.99580361
NAM,2065,24.99740429
NAM,2070,24.99838548
NAM,2075,24.99898308
NAM,2080,24.99937815
NAM,2085,24.99961961
NAM,2090,24.99976809
NAM,2095,24.99985987
NAM,2100,24.99991639
PAO,2015,17.36154065
PAO,2020,19.45323671
PAO,2025,21.30822737
PAO,2030,22.63323252
PAO,2035,23.45638164
PAO,2040,23.99543381
PAO,2045,24.38547069
PAO,2050,24.63419986
PAO,2055,24.79411702
PAO,2060,24.89185665
PAO,2065,24.94669607
PAO,2070,24.97522641
PAO,2075,24.98886874
PAO,2080,24.99517418
PAO,2085,24.99805909
PAO,2090,24.99927717
PAO,2095,24.99975101
PAO,2100,24.99992053
PAS,2015,2.866285427
PAS,2020,3.96285755
PAS,2025,5.216636644
PAS,2030,6.519003196
PAS,2035,7.861906064
PAS,2040,9.206464109
PAS,2045,10.40866221
PAS,2050,11.41825565
PAS,2055,12.25421692
PAS,2060,12.94556615
PAS,2065,13.50601684
PAS,2070,13.93889497
PAS,2075,14.25562611
PAS,2080,14.47523039
PAS,2085,14.62455344
PAS,2090,14.72849927
PAS,2095,14.80413358
PAS,2100,14.8613651
SAS,2015,2.487651676
SAS,2020,2.943360807
SAS,2025,3.570683403
SAS,2030,4.364762189
SAS,2035,5.335484376
SAS,2040,6.50541408
SAS,2045,7.809493503
SAS,2050,9.160189491
SAS,2055,10.46798702
SAS,2060,11.65036099
SAS,2065,12.64176126
SAS,2070,13.42198475
SAS,2075,14.00161297
SAS,2080,14.40836592
SAS,2085,14.67678158
SAS,2090,14.8405155
SAS,2095,14.9297622
SAS,2100,14.97233513
WEU,2015,15.39084564
WEU,2020,16.76032288
WEU,2025,17.72682244
WEU,2030,18.45591047
WEU,2035,18.99255663
WEU,2040,19.37157296
WEU,2045,19.61710788
WEU,2050,19.77434699
WEU,2055,19.8759114
WEU,2060,19.93745996
WEU,2065,19.97074315
WEU,2070,19.986687
WEU,2075,19.99400162
WEU,2080,19.99739577
WEU,2085,19.99891283
WEU,2090,19.99957314
WEU,2095,19.99984182
WEU,2100,19.99994366
