region_bld,year,value
C-EEU-HUN,2030,9.37860100000001
C-EEU-HUN,2035,9.16746800000001
C-EEU-HUN,2040,8.95866700000001
C-EEU-HUN,2045,8.757493
C-EEU-HUN,2050,8.57852900000001
C-EEU-HUN,2055,8.416182000000001
C-EEU-HUN,2060,8.26407200000001
C-EEU-HUN,2065,8.11168600000001
C-EEU-HUN,2070,7.972423
C-EEU-HUN,2075,7.862499
C-EEU-HUN,2080,7.786512
C-EEU-HUN,2085,7.737575
C-EEU-HUN,2090,7.709269000000001
C-EEU-HUN,2095,7.696864
C-EEU-HUN,2100,7.6930309999999995
C-EEU-LTU,2020,2.835902
C-EEU-LTU,2025,2.755931
C-EEU-LTU,2030,2.644799
C-EEU-LTU,2035,2.544201
C-EEU-LTU,2040,2.454084
C-EEU-LTU,2045,2.3749700000000002
C-EEU-LTU,2050,2.305195
C-EEU-LTU,2055,2.240865
C-EEU-LTU,2060,2.184043
C-EEU-LTU,2065,2.13927
C-EEU-LTU,2070,2.107422
C-EEU-LTU,2075,2.087212
C-EEU-LTU,2080,2.07688
C-EEU-LTU,2085,2.074989999999999
C-EEU-LTU,2090,2.080636
C-EEU-LTU,2095,2.093198
C-EEU-LTU,2100,2.111199999999999
C-EEU-LVA,2020,1.907241
C-EEU-LVA,2025,1.853475
C-EEU-LVA,2030,1.767447
C-EEU-LVA,2035,1.690277
C-EEU-LVA,2040,1.62691
C-EEU-LVA,2045,1.574402
C-EEU-LVA,2050,1.5297900000000002
C-EEU-LVA,2055,1.489531999999999
C-EEU-LVA,2060,1.453241
C-EEU-LVA,2065,1.421594
C-EEU-LVA,2070,1.3963100000000002
C-EEU-LVA,2075,1.377989
C-EEU-LVA,2080,1.365915
C-EEU-LVA,2085,1.358829
C-EEU-LVA,2090,1.355243
C-EEU-LVA,2095,1.3532549999999999
C-EEU-LVA,2100,1.351484999999999
C-EEU-POL,2020,38.477961
C-EEU-POL,2025,39.0475339999999
C-EEU-POL,2030,38.283339
C-EEU-POL,2035,37.498655999999905
C-EEU-POL,2040,36.762385
C-EEU-POL,2045,36.064129
C-EEU-POL,2050,35.483397
C-EEU-POL,2055,34.925407
C-EEU-POL,2060,34.378674
C-EEU-POL,2065,33.818433
C-EEU-POL,2070,33.277986
C-EEU-POL,2075,32.832266000000004
C-EEU-POL,2080,32.551416
C-EEU-POL,2085,32.457502
C-EEU-POL,2090,32.525115
C-EEU-POL,2095,32.709278
C-EEU-POL,2100,32.971393
C-EEU-ROU,2020,19.489725
C-EEU-ROU,2025,19.011235
C-EEU-ROU,2030,18.563182
C-EEU-ROU,2035,18.087229
C-EEU-ROU,2040,17.639556000000002
C-EEU-ROU,2045,17.19359
C-EEU-ROU,2050,16.759556
C-EEU-ROU,2055,16.341481
C-EEU-ROU,2060,15.924134
C-EEU-ROU,2065,15.52115
C-EEU-ROU,2070,15.176168
C-EEU-ROU,2075,14.914174000000001
C-EEU-ROU,2080,14.735899999999999
C-EEU-ROU,2085,14.627464
C-EEU-ROU,2090,14.570901000000001
C-EEU-ROU,2095,14.540382
C-EEU-ROU,2100,14.523502
C-EEU-SVK,2020,5.457542
C-EEU-SVK,2025,5.506045
C-EEU-SVK,2030,5.472563
C-EEU-SVK,2035,5.419310999999999
C-EEU-SVK,2040,5.356787000000001
C-EEU-SVK,2045,5.292921000000001
C-EEU-SVK,2050,5.236546000000001
C-EEU-SVK,2055,5.186581
C-EEU-SVK,2060,5.138229
C-EEU-SVK,2065,5.085973
C-EEU-SVK,2070,5.035850000000001
C-EEU-SVK,2075,5.000349
C-EEU-SVK,2080,4.989884
C-EEU-SVK,2085,5.007375
C-EEU-SVK,2090,5.04826
C-EEU-SVK,2095,5.103712000000001
C-EEU-SVK,2100,5.164767
C-EEU-SVN,2020,2.116256
C-EEU-SVN,2025,2.110391
C-EEU-SVN,2030,2.094343
C-EEU-SVN,2035,2.075272
C-EEU-SVN,2040,2.057123
C-EEU-SVN,2045,2.038484
C-EEU-SVN,2050,2.018836
C-EEU-SVN,2055,1.9982280000000001
C-EEU-SVN,2060,1.9793640000000001
C-EEU-SVN,2065,1.963306
C-EEU-SVN,2070,1.9531
C-EEU-SVN,2075,1.950275
C-EEU-SVN,2080,1.955003
C-EEU-SVN,2085,1.966406
C-EEU-SVN,2090,1.982769
C-EEU-SVN,2095,2.001996
C-EEU-SVN,2100,2.022258
C-WEU-AUT,2020,8.901099999999989
C-WEU-AUT,2025,8.999906000000001
C-WEU-AUT,2030,9.013128
C-WEU-AUT,2035,9.008367
C-WEU-AUT,2040,8.99340000000001
C-WEU-AUT,2045,8.968685999999991
C-WEU-AUT,2050,8.93570899999999
C-WEU-AUT,2055,8.892535000000011
C-WEU-AUT,2060,8.85654100000001
C-WEU-AUT,2065,8.835167
C-WEU-AUT,2070,8.834273999999999
C-WEU-AUT,2075,8.841944999999999
C-WEU-AUT,2080,8.847822
C-WEU-AUT,2085,8.85728599999999
C-WEU-AUT,2090,8.88238600000001
C-WEU-AUT,2095,8.93033
C-WEU-AUT,2100,8.994256
C-WEU-BEL,2020,11.54127
C-WEU-BEL,2025,11.646931
C-WEU-BEL,2030,11.721054
C-WEU-BEL,2035,11.80641
C-WEU-BEL,2040,11.908656
C-WEU-BEL,2045,12.006667
C-WEU-BEL,2050,12.107659
C-WEU-BEL,2055,12.193602
C-WEU-BEL,2060,12.294602000000001
C-WEU-BEL,2065,12.421627
C-WEU-BEL,2070,12.582555000000001
C-WEU-BEL,2075,12.767844
C-WEU-BEL,2080,12.961303000000001
C-WEU-BEL,2085,13.154842
C-WEU-BEL,2090,13.35505
C-WEU-BEL,2095,13.573879999999999
C-WEU-BEL,2100,13.812268
C-WEU-CHE,2020,8.606425999999999
C-WEU-CHE,2025,8.791172000000001
C-WEU-CHE,2030,8.899075999999999
C-WEU-CHE,2035,8.987229999999991
C-WEU-CHE,2040,9.069834
C-WEU-CHE,2045,9.153006
C-WEU-CHE,2050,9.25245000000001
C-WEU-CHE,2055,9.340819
C-WEU-CHE,2060,9.426605
C-WEU-CHE,2065,9.513206
C-WEU-CHE,2070,9.61389
C-WEU-CHE,2075,9.727434000000011
C-WEU-CHE,2080,9.851453
C-WEU-CHE,2085,9.990331000000001
C-WEU-CHE,2090,10.149632
C-WEU-CHE,2095,10.329388000000002
C-WEU-CHE,2100,10.518529000000001
C-WEU-CYP,2020,1.233777
C-WEU-CYP,2025,1.2742689999999999
C-WEU-CYP,2030,1.294317
C-WEU-CYP,2035,1.309319
C-WEU-CYP,2040,1.323216
C-WEU-CYP,2045,1.336729
C-WEU-CYP,2050,1.350606
C-WEU-CYP,2055,1.36002
C-WEU-CYP,2060,1.364590999999999
C-WEU-CYP,2065,1.362986
C-WEU-CYP,2070,1.357051
C-WEU-CYP,2075,1.348925
C-WEU-CYP,2080,1.3409
C-WEU-CYP,2085,1.3352650000000001
C-WEU-CYP,2090,1.333591
C-WEU-CYP,2095,1.335455
C-WEU-CYP,2100,1.338876
C-WEU-DEU,2020,83.267652
C-WEU-DEU,2025,83.32584299999999
C-WEU-DEU,2030,82.3642279999999
C-WEU-DEU,2035,81.428267
C-WEU-DEU,2040,80.561871
C-WEU-DEU,2045,79.6704
C-WEU-DEU,2050,78.777831
C-WEU-DEU,2055,77.96877400000001
C-WEU-DEU,2060,77.377853
C-WEU-DEU,2065,77.02622500000001
C-WEU-DEU,2070,76.91512200000001
C-WEU-DEU,2075,76.899976
C-WEU-DEU,2080,76.8849539999999
C-WEU-DEU,2085,76.929754
C-WEU-DEU,2090,77.145468
C-WEU-DEU,2095,77.562814
C-WEU-DEU,2100,78.10756699999989
C-WEU-DNK,2020,5.810771
C-WEU-DNK,2025,5.8885760000000005
C-WEU-DNK,2030,5.938503
C-WEU-DNK,2035,5.98518400000001
C-WEU-DNK,2040,6.030759
C-WEU-DNK,2045,6.07413
C-WEU-DNK,2050,6.133902
C-WEU-DNK,2055,6.204166000000001
C-WEU-DNK,2060,6.297567
C-WEU-DNK,2065,6.412962
C-WEU-DNK,2070,6.547676000000001
C-WEU-DNK,2075,6.693902
C-WEU-DNK,2080,6.84440100000001
C-WEU-DNK,2085,6.998022
C-WEU-DNK,2090,7.161637
C-WEU-DNK,2095,7.343698000000001
C-WEU-DNK,2100,7.5444949999999995
C-WEU-ESP,2020,47.329955000000005
C-WEU-ESP,2025,47.25708
C-WEU-ESP,2030,47.085713000000005
C-WEU-ESP,2035,46.9578099999999
C-WEU-ESP,2040,46.9255
C-WEU-ESP,2045,46.920743
C-WEU-ESP,2050,46.947708
C-WEU-ESP,2055,46.703729
C-WEU-ESP,2060,46.251153
C-WEU-ESP,2065,45.690928
C-WEU-ESP,2070,45.222885000000005
C-WEU-ESP,2075,45.00058
C-WEU-ESP,2080,45.079253
C-WEU-ESP,2085,45.374226
C-WEU-ESP,2090,45.721458
C-WEU-ESP,2095,46.010808
C-WEU-ESP,2100,46.231328000000104
C-WEU-FIN,2020,5.525213
C-WEU-FIN,2025,5.521861
C-WEU-FIN,2030,5.483285
C-WEU-FIN,2035,5.449537999999999
C-WEU-FIN,2040,5.42727700000001
C-WEU-FIN,2045,5.41454
C-WEU-FIN,2050,5.426403
C-WEU-FIN,2055,5.435448999999999
C-WEU-FIN,2060,5.459663
C-WEU-FIN,2065,5.5076979999999995
C-WEU-FIN,2070,5.578697
C-WEU-FIN,2075,5.663126
C-WEU-FIN,2080,5.753724
C-WEU-FIN,2085,5.848151
C-WEU-FIN,2090,5.9507590000000015
C-WEU-FIN,2095,6.070532000000011
C-WEU-FIN,2100,6.210028
C-WEU-FRA,2020,64.45775499999999
C-WEU-FRA,2025,65.052797
C-WEU-FRA,2030,65.710659
C-WEU-FRA,2035,66.527041
C-WEU-FRA,2040,67.47894100000009
C-WEU-FRA,2045,68.34551700000002
C-WEU-FRA,2050,69.157014
C-WEU-FRA,2055,69.968682
C-WEU-FRA,2060,70.95594100000001
C-WEU-FRA,2065,72.181925
C-WEU-FRA,2070,73.69337200000001
C-WEU-FRA,2075,75.436705
C-WEU-FRA,2080,77.31500900000009
C-WEU-FRA,2085,79.286011
C-WEU-FRA,2090,81.3752109999999
C-WEU-FRA,2095,83.58825900000001
C-WEU-FRA,2100,85.9009639999999
C-WEU-GBR,2020,66.95117200000001
C-WEU-GBR,2025,67.615912
C-WEU-GBR,2030,68.251935
C-WEU-GBR,2035,68.94324
C-WEU-GBR,2040,69.79190799999999
C-WEU-GBR,2045,70.755287
C-WEU-GBR,2050,71.8680909999999
C-WEU-GBR,2055,72.84199400000001
C-WEU-GBR,2060,73.832254
C-WEU-GBR,2065,74.963189
C-WEU-GBR,2070,76.336306
C-WEU-GBR,2075,77.8987450000001
C-WEU-GBR,2080,79.538717
C-WEU-GBR,2085,81.197428
C-WEU-GBR,2090,82.90827
C-WEU-GBR,2095,84.7486479999999
C-WEU-GBR,2100,86.7418989999999
C-WEU-GRC,2020,10.543345
C-WEU-GRC,2025,10.343519
C-WEU-GRC,2030,10.160665999999999
C-WEU-GRC,2035,10.00222
C-WEU-GRC,2040,9.87336299999999
C-WEU-GRC,2045,9.749889
C-WEU-GRC,2050,9.627995
C-WEU-GRC,2055,9.484107
C-WEU-GRC,2060,9.334201
C-WEU-GRC,2065,9.193616
C-WEU-GRC,2070,9.085456
C-WEU-GRC,2075,9.020033
C-WEU-GRC,2080,8.994374
C-WEU-GRC,2085,8.99503999999999
C-WEU-GRC,2090,9.004325999999999
C-WEU-GRC,2095,9.01118000000001
C-WEU-GRC,2100,9.01662000000001
C-WEU-IRL,2020,4.925076
C-WEU-IRL,2025,5.102212000000001
C-WEU-IRL,2030,5.22510600000001
C-WEU-IRL,2035,5.358775000000009
C-WEU-IRL,2040,5.512053
C-WEU-IRL,2045,5.670896
C-WEU-IRL,2050,5.829194
C-WEU-IRL,2055,5.961379
C-WEU-IRL,2060,6.07428800000001
C-WEU-IRL,2065,6.178999
C-WEU-IRL,2070,6.293886
C-WEU-IRL,2075,6.42904400000001
C-WEU-IRL,2080,6.585428
C-WEU-IRL,2085,6.753437
C-WEU-IRL,2090,6.918452
C-WEU-IRL,2095,7.073419
C-WEU-IRL,2100,7.2231130000000014
C-WEU-ISL,2020,0.36433000000000004
C-WEU-ISL,2025,0.37668399999999996
C-WEU-ISL,2030,0.387887
C-WEU-ISL,2035,0.39858000000000005
C-WEU-ISL,2040,0.408615
C-WEU-ISL,2045,0.41761000000000004
C-WEU-ISL,2050,0.42655399999999905
C-WEU-ISL,2055,0.435137999999999
C-WEU-ISL,2060,0.44422500000000004
C-WEU-ISL,2065,0.453704999999999
C-WEU-ISL,2070,0.463312
C-WEU-ISL,2075,0.47282099999999905
C-WEU-ISL,2080,0.48224700000000004
C-WEU-ISL,2085,0.49194000000000004
C-WEU-ISL,2090,0.5026579999999999
C-WEU-ISL,2095,0.5151249999999999
C-WEU-ISL,2100,0.529265999999999
C-WEU-ITA,2020,59.639898
C-WEU-ITA,2025,58.69554
C-WEU-ITA,2030,57.659479
C-WEU-ITA,2035,56.691917000000004
C-WEU-ITA,2040,55.825102
C-WEU-ITA,2045,54.94838
C-WEU-ITA,2050,54.049679
C-WEU-ITA,2055,52.94362400000001
C-WEU-ITA,2060,51.767279
C-WEU-ITA,2065,50.688645
C-WEU-ITA,2070,49.905606
C-WEU-ITA,2075,49.483748
C-WEU-ITA,2080,49.348983999999994
C-WEU-ITA,2085,49.362275000000004
C-WEU-ITA,2090,49.42519600000001
C-WEU-ITA,2095,49.522718999999995
C-WEU-ITA,2100,49.679148999999995
C-WEU-LUX,2020,0.626072
C-WEU-LUX,2025,0.6482789999999999
C-WEU-LUX,2030,0.662795
C-WEU-LUX,2035,0.6758419999999999
C-WEU-LUX,2040,0.6881600000000001
C-WEU-LUX,2045,0.7000470000000001
C-WEU-LUX,2050,0.713094
C-WEU-LUX,2055,0.7245100000000001
C-WEU-LUX,2060,0.7349339999999991
C-WEU-LUX,2065,0.7437250000000001
C-WEU-LUX,2070,0.7518630000000001
C-WEU-LUX,2075,0.7601289999999999
C-WEU-LUX,2080,0.7690130000000001
C-WEU-LUX,2085,0.778694
C-WEU-LUX,2090,0.789015999999999
C-WEU-LUX,2095,0.7998109999999999
C-WEU-LUX,2100,0.8106329999999999
C-WEU-MLT,2020,0.509586
C-WEU-MLT,2025,0.515134
C-WEU-MLT,2030,0.516602999999999
C-WEU-MLT,2035,0.514021
C-WEU-MLT,2040,0.508633
C-WEU-MLT,2045,0.502692
C-WEU-MLT,2050,0.49882400000000005
C-WEU-MLT,2055,0.49520000000000003
C-WEU-MLT,2060,0.49110899999999996
C-WEU-MLT,2065,0.48494599999999904
C-WEU-MLT,2070,0.476238999999999
C-WEU-MLT,2075,0.46558800000000006
C-WEU-MLT,2080,0.454748
C-WEU-MLT,2085,0.44552600000000003
C-WEU-MLT,2090,0.43893000000000004
C-WEU-MLT,2095,0.435017
C-WEU-MLT,2100,0.432892
C-WEU-NLD,2020,17.402279
C-WEU-NLD,2025,17.557696
C-WEU-NLD,2030,17.667762
C-WEU-NLD,2035,17.748844000000002
C-WEU-NLD,2040,17.790295999999998
C-WEU-NLD,2045,17.783301
C-WEU-NLD,2050,17.781080000000003
C-WEU-NLD,2055,17.785636999999998
C-WEU-NLD,2060,17.84668
C-WEU-NLD,2065,17.977882
C-WEU-NLD,2070,18.176047
C-WEU-NLD,2075,18.406228
C-WEU-NLD,2080,18.635103
C-WEU-NLD,2085,18.858468000000002
C-WEU-NLD,2090,19.099525000000003
C-WEU-NLD,2095,19.385029
C-WEU-NLD,2100,19.721152
C-WEU-NOR,2020,5.367948
C-WEU-NOR,2025,5.479044
C-WEU-NOR,2030,5.5693529999999996
C-WEU-NOR,2035,5.6611980000000095
C-WEU-NOR,2040,5.757999
C-WEU-NOR,2045,5.8539210000000015
C-WEU-NOR,2050,5.960415
C-WEU-NOR,2055,6.051757999999999
C-WEU-NOR,2060,6.143654000000001
C-WEU-NOR,2065,6.244057000000009
C-WEU-NOR,2070,6.361682
C-WEU-NOR,2075,6.493367
C-WEU-NOR,2080,6.628794
C-WEU-NOR,2085,6.762233
C-WEU-NOR,2090,6.8995
C-WEU-NOR,2095,7.050904000000001
C-WEU-NOR,2100,7.2191469999999995
C-WEU-PRT,2020,10.298401
C-WEU-PRT,2025,10.182986000000001
C-WEU-PRT,2030,10.038701999999999
C-WEU-PRT,2035,9.913789000000001
C-WEU-PRT,2040,9.79858
C-WEU-PRT,2045,9.675236000000002
C-WEU-PRT,2050,9.54765400000001
C-WEU-PRT,2055,9.415699
C-WEU-PRT,2060,9.298893
C-WEU-PRT,2065,9.204934999999999
C-WEU-PRT,2070,9.149385
C-WEU-PRT,2075,9.141319
C-WEU-PRT,2080,9.17737600000001
C-WEU-PRT,2085,9.24181300000001
C-WEU-PRT,2090,9.31831100000001
C-WEU-PRT,2095,9.40260300000001
C-WEU-PRT,2100,9.499153
C-WEU-SWE,2020,10.321414
C-WEU-SWE,2025,10.516422
C-WEU-SWE,2030,10.662276
C-WEU-SWE,2035,10.803048
C-WEU-SWE,2040,10.975648
C-WEU-SWE,2045,11.186463
C-WEU-SWE,2050,11.443473000000001
C-WEU-SWE,2055,11.694088
C-WEU-SWE,2060,11.946251
C-WEU-SWE,2065,12.206794
C-WEU-SWE,2070,12.495674000000001
C-WEU-SWE,2075,12.811384
C-WEU-SWE,2080,13.135757
C-WEU-SWE,2085,13.457956000000001
C-WEU-SWE,2090,13.791528000000001
C-WEU-SWE,2095,14.155104
C-WEU-SWE,2100,14.543023
R32ANUZ,2020,30.570668
R32ANUZ,2025,31.563429000000014
R32ANUZ,2030,32.522812
R32ANUZ,2035,33.409577000000006
R32ANUZ,2040,34.25411299999999
R32ANUZ,2045,35.060329
R32ANUZ,2050,35.886043
R32ANUZ,2055,36.673476
R32ANUZ,2060,37.461535
R32ANUZ,2065,38.231701
R32ANUZ,2070,38.99931
R32ANUZ,2075,39.75185600000002
R32ANUZ,2080,40.470382000000015
R32ANUZ,2085,41.158387000000005
R32ANUZ,2090,41.853221
R32ANUZ,2095,42.596712000000004
R32ANUZ,2100,43.390439
R32BRA,2020,212.564938
R32BRA,2025,218.060224
R32BRA,2030,223.703851
R32BRA,2035,228.460027
R32BRA,2040,232.194019
R32BRA,2045,234.51798300000002
R32BRA,2050,235.638341
R32BRA,2055,235.91037400000002
R32BRA,2060,235.577465
R32BRA,2065,234.599377
R32BRA,2070,233.13058300000003
R32BRA,2075,231.315828
R32BRA,2080,229.39620800000003
R32BRA,2085,227.641723
R32BRA,2090,226.329013
R32BRA,2095,225.57042
R32BRA,2100,225.386571
R32CAN,2020,37.758236
R32CAN,2025,38.402661
R32CAN,2030,38.954754
R32CAN,2035,39.441127
R32CAN,2040,39.857193
R32CAN,2045,40.196602
R32CAN,2050,40.565144000000004
R32CAN,2055,40.879299
R32CAN,2060,41.250334
R32CAN,2065,41.690785000000005
R32CAN,2070,42.197387000000006
R32CAN,2075,42.721306
R32CAN,2080,43.228693
R32CAN,2085,43.712173
R32CAN,2090,44.192449
R32CAN,2095,44.71346
R32CAN,2100,45.299176
R32CAS-CAU,2020,16.855204
R32CAS-CAU,2025,17.016575
R32CAS-CAU,2030,17.215119
R32CAS-CAU,2035,17.398142
R32CAS-CAU,2040,17.559013
R32CAS-CAU,2045,17.634905
R32CAS-CAU,2050,17.641901
R32CAS-CAU,2055,17.61658
R32CAS-CAU,2060,17.591148
R32CAS-CAU,2065,17.570063
R32CAS-CAU,2070,17.554402
R32CAS-CAU,2075,17.55284
R32CAS-CAU,2080,17.583727
R32CAS-CAU,2085,17.665005999999998
R32CAS-CAU,2090,17.793311
R32CAS-CAU,2095,17.960409000000002
R32CAS-CAU,2100,18.158134
R32CAS-OTH,2020,74.124038
R32CAS-OTH,2025,80.489996
R32CAS-OTH,2030,86.58541499999991
R32CAS-OTH,2035,92.57816399999992
R32CAS-OTH,2040,98.810629
R32CAS-OTH,2045,105.05393799999992
R32CAS-OTH,2050,111.12644000000003
R32CAS-OTH,2055,116.72245599999991
R32CAS-OTH,2060,121.75817200000002
R32CAS-OTH,2065,126.27775099999991
R32CAS-OTH,2070,130.5699809999999
R32CAS-OTH,2075,134.7813569999999
R32CAS-OTH,2080,138.912206
R32CAS-OTH,2085,142.90806600000002
R32CAS-OTH,2090,146.670683
R32CAS-OTH,2095,150.194976
R32CAS-OTH,2100,153.4302079999999
R32CHN,2020,1432.1699420000002
R32CHN,2025,1436.567805
R32CHN,2030,1429.6084079999998
R32CHN,2035,1416.612036
R32CHN,2040,1399.014555
R32CHN,2045,1373.0470180000002
R32CHN,2050,1337.3099570000002
R32CHN,2055,1292.968006
R32CHN,2060,1245.292621
R32CHN,2065,1198.6671090000002
R32CHN,2070,1155.654353
R32CHN,2075,1115.7606710000002
R32CHN,2080,1078.339261
R32CHN,2085,1044.5282049999998
R32CHN,2090,1015.4801600000001
R32CHN,2095,990.821004000001
R32CHN,2100,969.8661500000001
R32EEU,2020,16.341084000000002
R32EEU,2025,15.962168
R32EEU,2030,15.747541
R32EEU,2035,15.493098
R32EEU,2040,15.207586000000001
R32EEU,2045,14.903222999999997
R32EEU,2050,14.613357
R32EEU,2055,14.356921999999997
R32EEU,2060,14.138943000000001
R32EEU,2065,13.950167999999998
R32EEU,2070,13.788185
R32EEU,2075,13.655866999999999
R32EEU,2080,13.560766999999998
R32EEU,2085,13.509979000000001
R32EEU,2090,13.504574999999999
R32EEU,2095,13.537533
R32EEU,2100,13.596708
R32EEU-FSU,2020,56.846759
R32EEU-FSU,2025,48.84558199999991
R32EEU-FSU,2030,49.009301000000015
R32EEU-FSU,2035,48.620698
R32EEU-FSU,2040,47.871057
R32EEU-FSU,2045,46.874282
R32EEU-FSU,2050,45.826714
R32EEU-FSU,2055,44.752205000000004
R32EEU-FSU,2060,43.73385600000001
R32EEU-FSU,2065,42.798732
R32EEU-FSU,2070,42.017516
R32EEU-FSU,2075,41.44545
R32EEU-FSU,2080,41.09357299999999
R32EEU-FSU,2085,40.929375
R32EEU-FSU,2090,40.888998
R32EEU-FSU,2095,40.91213800000001
R32EEU-FSU,2100,40.969903
R32IDN,2020,270.825846
R32IDN,2025,281.58335
R32IDN,2030,293.102539
R32IDN,2035,303.390747
R32IDN,2040,312.151497
R32IDN,2045,318.893311
R32IDN,2050,323.960568
R32IDN,2055,328.257603
R32IDN,2060,332.004695
R32IDN,2065,335.165458
R32IDN,2070,337.82685100000003
R32IDN,2075,340.09128100000004
R32IDN,2080,342.083724
R32IDN,2085,343.917039
R32IDN,2090,345.66882300000105
R32IDN,2095,347.42073200000004
R32IDN,2100,349.28236599999997
R32IND,2020,1389.966394
R32IND,2025,1450.25455
R32IND,2030,1515.8824140000002
R32IND,2035,1576.2869520000002
R32IND,2040,1629.955294
R32IND,2045,1672.052248
R32IND,2050,1704.2517579999999
R32IND,2055,1732.2389210000001
R32IND,2060,1757.633433
R32IND,2065,1778.1759
R32IND,2070,1793.7795230000002
R32IND,2075,1803.919291
R32IND,2080,1810.960542
R32IND,2085,1818.2486470000001
R32IND,2090,1828.238437
R32IND,2095,1841.1927600000001
R32IND,2100,1856.861156
R32JPN,2020,125.542768
R32JPN,2025,122.241038
R32JPN,2030,118.849155
R32JPN,2035,115.307366
R32JPN,2040,111.77194899999999
R32JPN,2045,108.218912
R32JPN,2050,104.805622
R32JPN,2055,101.55217200000001
R32JPN,2060,98.366138
R32JPN,2065,95.182794
R32JPN,2070,92.146838
R32JPN,2075,89.458598
R32JPN,2080,87.202549
R32JPN,2085,85.291425
R32JPN,2090,83.6166889999999
R32JPN,2095,82.141985
R32JPN,2100,80.868802
R32KOR,2020,51.858125
R32KOR,2025,51.51158
R32KOR,2030,50.995237
R32KOR,2035,50.261457
R32KOR,2040,49.196167
R32KOR,2045,47.772307999999995
R32KOR,2050,46.167892
R32KOR,2055,44.148852
R32KOR,2060,41.887023
R32KOR,2065,39.689056
R32KOR,2070,37.719095
R32KOR,2075,35.961828000000004
R32KOR,2080,34.408651
R32KOR,2085,33.044343000000005
R32KOR,2090,31.797567
R32KOR,2095,30.679904999999998
R32KOR,2100,29.791866000000002
R32LAM-L,2020,45.609590999999995
R32LAM-L,2025,49.386664
R32LAM-L,2030,53.386823
R32LAM-L,2035,57.331348999999996
R32LAM-L,2040,61.125246999999995
R32LAM-L,2045,64.543203
R32LAM-L,2050,67.633753
R32LAM-L,2055,70.421495
R32LAM-L,2060,72.99435
R32LAM-L,2065,75.355699
R32LAM-L,2070,77.48281800000001
R32LAM-L,2075,79.374874
R32LAM-L,2080,81.05340199999999
R32LAM-L,2085,82.59757599999999
R32LAM-L,2090,84.075237
R32LAM-L,2095,85.54114
R32LAM-L,2100,87.03357699999991
R32LAM-M,2020,261.78955
R32LAM-M,2025,272.24237999999997
R32LAM-M,2030,283.56991099999993
R32LAM-M,2035,294.287663
R32LAM-M,2040,304.0433579999999
R32LAM-M,2045,312.199317
R32LAM-M,2050,319.165167
R32LAM-M,2055,325.32090600000004
R32LAM-M,2060,330.9033969999999
R32LAM-M,2065,335.8389069999999
R32LAM-M,2070,340.23996299999993
R32LAM-M,2075,344.17637999999994
R32LAM-M,2080,347.713884
R32LAM-M,2085,351.12641
