region_bld,region_gea,urt,arch,material,year,value
C-EEU-BGR,EEU,rur,comm,copper,2030,0.182895495
C-EEU-BGR,EEU,rur,comm,copper,2035,0.18289549499999996
C-EEU-BGR,EEU,rur,comm,copper,2040,0.182895495
C-EEU-BGR,EEU,rur,comm,copper,2045,0.182895495
C-EEU-BGR,EEU,rur,comm,copper,2050,0.182895495
C-EEU-BGR,EEU,rur,comm,copper,2055,0.182895495
C-EEU-BGR,EEU,rur,comm,copper,2060,0.182895495
C-EEU-BGR,EEU,rur,comm,copper,2065,0.182895495
C-EEU-BGR,EEU,rur,comm,copper,2070,0.182895495
C-EEU-BGR,EEU,rur,comm,copper,2075,0.182895495
C-EEU-BGR,EEU,rur,comm,copper,2080,0.182895495
C-EEU-BGR,EEU,rur,comm,copper,2085,0.182895495
C-EEU-BGR,EEU,rur,comm,copper,2090,0.182895495
C-EEU-BGR,EEU,rur,comm,copper,2095,0.182895495
C-EEU-BGR,EEU,rur,comm,copper,2100,0.182895495
C-EEU-BGR,EEU,rur,comm,glass,2020,2.57
C-EEU-BGR,EEU,rur,comm,glass,2025,2.57
C-EEU-BGR,EEU,rur,comm,glass,2030,2.4363599999999996
C-EEU-BGR,EEU,rur,comm,glass,2035,2.1176799999999996
C-EEU-BGR,EEU,rur,comm,glass,2040,1.7373199999999998
C-EEU-BGR,EEU,rur,comm,glass,2045,1.4186399999999997
C-EEU-BGR,EEU,rur,comm,glass,2050,1.285
C-EEU-BGR,EEU,rur,comm,glass,2055,1.285
C-EEU-BGR,EEU,rur,comm,glass,2060,1.285
C-EEU-BGR,EEU,rur,comm,glass,2065,1.285
C-EEU-BGR,EEU,rur,comm,glass,2070,1.285
C-EEU-BGR,EEU,rur,comm,glass,2075,1.285
C-EEU-BGR,EEU,rur,comm,glass,2080,1.285
C-EEU-BGR,EEU,rur,comm,glass,2085,1.285
C-EEU-BGR,EEU,rur,comm,glass,2090,1.285
C-EEU-BGR,EEU,rur,comm,glass,2095,1.285
C-EEU-BGR,EEU,rur,comm,glass,2100,1.285
C-EEU-BGR,EEU,rur,comm,steel,2020,47
C-EEU-BGR,EEU,rur,comm,steel,2025,47
C-EEU-BGR,EEU,rur,comm,steel,2030,44.800399999999996
C-EEU-BGR,EEU,rur,comm,steel,2035,39.55519999999999
C-EEU-BGR,EEU,rur,comm,steel,2040,33.294799999999995
C-EEU-BGR,EEU,rur,comm,steel,2045,28.049599999999995
C-EEU-BGR,EEU,rur,comm,steel,2050,25.85
C-EEU-BGR,EEU,rur,comm,steel,2055,25.85
C-EEU-BGR,EEU,rur,comm,steel,2060,25.85
C-EEU-BGR,EEU,rur,comm,steel,2065,25.85
C-EEU-BGR,EEU,rur,comm,steel,2070,25.85
C-EEU-BGR,EEU,rur,comm,steel,2075,25.85
C-EEU-BGR,EEU,rur,comm,steel,2080,25.85
C-EEU-BGR,EEU,rur,comm,steel,2085,25.85
C-EEU-BGR,EEU,rur,comm,steel,2090,25.85
C-EEU-BGR,EEU,rur,comm,steel,2095,25.85
C-EEU-BGR,EEU,rur,comm,steel,2100,25.85
C-EEU-BGR,EEU,rur,comm,wood,2020,25.66551271338188
C-EEU-BGR,EEU,rur,comm,wood,2025,25.66551271338188
C-EEU-BGR,EEU,rur,comm,wood,2030,30.700906052286022
C-EEU-BGR,EEU,rur,comm,wood,2035,42.708382475826674
C-EEU-BGR,EEU,rur,comm,wood,2040,57.03988659424614
C-EEU-BGR,EEU,rur,comm,wood,2045,69.04736301778681
C-EEU-BGR,EEU,rur,comm,wood,2050,74.08275635669094
C-EEU-BGR,EEU,rur,comm,wood,2055,74.08275635669094
C-EEU-BGR,EEU,rur,comm,wood,2060,74.08275635669094
C-EEU-BGR,EEU,rur,comm,wood,2065,74.08275635669094
C-EEU-BGR,EEU,rur,comm,wood,2070,74.08275635669094
C-EEU-BGR,EEU,rur,comm,wood,2075,74.08275635669094
C-EEU-BGR,EEU,rur,comm,wood,2080,74.08275635669094
C-EEU-BGR,EEU,rur,comm,wood,2085,74.08275635669094
C-EEU-BGR,EEU,rur,comm,wood,2090,74.08275635669094
C-EEU-BGR,EEU,rur,comm,wood,2095,74.08275635669094
C-EEU-BGR,EEU,rur,comm,wood,2100,74.08275635669094
C-EEU-BGR,EEU,urb,comm,aluminum,2020,0.49
C-EEU-BGR,EEU,urb,comm,aluminum,2025,0.49
C-EEU-BGR,EEU,urb,comm,aluminum,2030,0.49
C-EEU-BGR,EEU,urb,comm,aluminum,2035,0.49
C-EEU-BGR,EEU,urb,comm,aluminum,2040,0.49
C-EEU-BGR,EEU,urb,comm,aluminum,2045,0.49
C-EEU-BGR,EEU,urb,comm,aluminum,2050,0.49
C-EEU-BGR,EEU,urb,comm,aluminum,2055,0.49
C-EEU-BGR,EEU,urb,comm,aluminum,2060,0.49
C-EEU-BGR,EEU,urb,comm,aluminum,2065,0.49
C-EEU-BGR,EEU,urb,comm,aluminum,2070,0.49
C-EEU-BGR,EEU,urb,comm,aluminum,2075,0.49
C-EEU-BGR,EEU,urb,comm,aluminum,2080,0.49
C-EEU-BGR,EEU,urb,comm,aluminum,2085,0.49
C-EEU-BGR,EEU,urb,comm,aluminum,2090,0.49
C-EEU-BGR,EEU,urb,comm,aluminum,2095,0.49
C-EEU-BGR,EEU,urb,comm,aluminum,2100,0.49
C-EEU-BGR,EEU,urb,comm,brick,2020,148.4681853888453
C-EEU-BGR,EEU,urb,comm,brick,2025,148.4681853888453
C-EEU-BGR,EEU,urb,comm,brick,2030,143.86783974862536
C-EEU-BGR,EEU,urb,comm,brick,2035,132.8977847604085
C-EEU-BGR,EEU,urb,comm,brick,2040,119.80449332285941
C-EEU-BGR,EEU,urb,comm,brick,2045,108.83443833464261
C-EEU-BGR,EEU,urb,comm,brick,2050,104.23409269442266
C-EEU-BGR,EEU,urb,comm,brick,2055,104.23409269442266
C-EEU-BGR,EEU,urb,comm,brick,2060,104.23409269442266
C-EEU-BGR,EEU,urb,comm,brick,2065,104.23409269442266
C-EEU-BGR,EEU,urb,comm,brick,2070,104.23409269442266
C-EEU-BGR,EEU,urb,comm,brick,2075,104.23409269442266
C-EEU-BGR,EEU,urb,comm,brick,2080,104.23409269442266
C-EEU-BGR,EEU,urb,comm,brick,2085,104.23409269442266
C-EEU-BGR,EEU,urb,comm,brick,2090,104.23409269442266
C-EEU-BGR,EEU,urb,comm,brick,2095,104.23409269442266
C-EEU-BGR,EEU,urb,comm,brick,2100,104.23409269442266
C-EEU-BGR,EEU,urb,comm,concrete,2020,1062.432851856273
C-EEU-BGR,EEU,urb,comm,concrete,2025,1062.432851856273
C-EEU-BGR,EEU,urb,comm,concrete,2030,1012.8387435597467
C-EEU-BGR,EEU,urb,comm,concrete,2035,894.5758699295689
C-EEU-BGR,EEU,urb,comm,concrete,2040,753.4234078548404
C-EEU-BGR,EEU,urb,comm,concrete,2045,635.1605342246626
C-EEU-BGR,EEU,urb,comm,concrete,2050,585.5664259281365
C-EEU-BGR,EEU,urb,comm,concrete,2055,585.5664259281365
C-EEU-BGR,EEU,urb,comm,concrete,2060,585.5664259281365
C-EEU-BGR,EEU,urb,comm,concrete,2065,585.5664259281365
C-EEU-BGR,EEU,urb,comm,concrete,2070,585.5664259281365
C-EEU-BGR,EEU,urb,comm,concrete,2075,585.5664259281365
C-EEU-BGR,EEU,urb,comm,concrete,2080,585.5664259281365
C-EEU-BGR,EEU,urb,comm,concrete,2085,585.5664259281365
C-EEU-BGR,EEU,urb,comm,concrete,2090,585.5664259281365
C-EEU-BGR,EEU,urb,comm,concrete,2095,585.5664259281365
C-EEU-BGR,EEU,urb,comm,concrete,2100,585.5664259281365
C-EEU-BGR,EEU,urb,comm,copper,2020,0.182895495
C-EEU-BGR,EEU,urb,comm,copper,2025,0.182895495
C-EEU-BGR,EEU,urb,comm,copper,2030,0.182895495
C-EEU-BGR,EEU,urb,comm,copper,2035,0.18289549499999996
C-EEU-BGR,EEU,urb,comm,copper,2040,0.182895495
C-EEU-BGR,EEU,urb,comm,copper,2045,0.182895495
C-EEU-BGR,EEU,urb,comm,copper,2050,0.182895495
C-EEU-BGR,EEU,urb,comm,copper,2055,0.182895495
C-EEU-BGR,EEU,urb,comm,copper,2060,0.182895495
C-EEU-BGR,EEU,urb,comm,copper,2065,0.182895495
C-EEU-BGR,EEU,urb,comm,copper,2070,0.182895495
C-EEU-BGR,EEU,urb,comm,copper,2075,0.182895495
C-EEU-BGR,EEU,urb,comm,copper,2080,0.182895495
C-EEU-BGR,EEU,urb,comm,copper,2085,0.182895495
C-EEU-BGR,EEU,urb,comm,copper,2090,0.182895495
C-EEU-BGR,EEU,urb,comm,copper,2095,0.182895495
C-EEU-BGR,EEU,urb,comm,copper,2100,0.182895495
C-EEU-BGR,EEU,urb,comm,glass,2020,2.57
C-EEU-BGR,EEU,urb,comm,glass,2025,2.57
C-EEU-BGR,EEU,urb,comm,glass,2030,2.4363599999999996
C-EEU-BGR,EEU,urb,comm,glass,2035,2.1176799999999996
C-EEU-BGR,EEU,urb,comm,glass,2040,1.7373199999999998
C-EEU-BGR,EEU,urb,comm,glass,2045,1.4186399999999997
C-EEU-BGR,EEU,urb,comm,glass,2050,1.285
C-EEU-BGR,EEU,urb,comm,glass,2055,1.285
C-EEU-BGR,EEU,urb,comm,glass,2060,1.285
C-EEU-BGR,EEU,urb,comm,glass,2065,1.285
C-EEU-BGR,EEU,urb,comm,glass,2070,1.285
C-EEU-BGR,EEU,urb,comm,glass,2075,1.285
C-EEU-BGR,EEU,urb,comm,glass,2080,1.285
C-EEU-BGR,EEU,urb,comm,glass,2085,1.285
C-EEU-BGR,EEU,urb,comm,glass,2090,1.285
C-EEU-BGR,EEU,urb,comm,glass,2095,1.285
C-EEU-BGR,EEU,urb,comm,glass,2100,1.285
C-EEU-BGR,EEU,urb,comm,steel,2020,47
C-EEU-BGR,EEU,urb,comm,steel,2025,47
C-EEU-BGR,EEU,urb,comm,steel,2030,44.800399999999996
C-EEU-BGR,EEU,urb,comm,steel,2035,39.55519999999999
C-EEU-BGR,EEU,urb,comm,steel,2040,33.294799999999995
C-EEU-BGR,EEU,urb,comm,steel,2045,28.049599999999995
C-EEU-BGR,EEU,urb,comm,steel,2050,25.85
C-EEU-BGR,EEU,urb,comm,steel,2055,25.85
C-EEU-BGR,EEU,urb,comm,steel,2060,25.85
C-EEU-BGR,EEU,urb,comm,steel,2065,25.85
C-EEU-BGR,EEU,urb,comm,steel,2070,25.85
C-EEU-BGR,EEU,urb,comm,steel,2075,25.85
C-EEU-BGR,EEU,urb,comm,steel,2080,25.85
C-EEU-BGR,EEU,urb,comm,steel,2085,25.85
C-EEU-BGR,EEU,urb,comm,steel,2090,25.85
C-EEU-BGR,EEU,urb,comm,steel,2095,25.85
C-EEU-BGR,EEU,urb,comm,steel,2100,25.85
C-EEU-BGR,EEU,urb,comm,wood,2020,25.66551271338188
C-EEU-BGR,EEU,urb,comm,wood,2025,25.66551271338188
C-EEU-BGR,EEU,urb,comm,wood,2030,30.700906052286022
C-EEU-BGR,EEU,urb,comm,wood,2035,42.708382475826674
C-EEU-BGR,EEU,urb,comm,wood,2040,57.03988659424614
C-EEU-BGR,EEU,urb,comm,wood,2045,69.04736301778681
C-EEU-BGR,EEU,urb,comm,wood,2050,74.08275635669094
C-EEU-BGR,EEU,urb,comm,wood,2055,74.08275635669094
C-EEU-BGR,EEU,urb,comm,wood,2060,74.08275635669094
C-EEU-BGR,EEU,urb,comm,wood,2065,74.08275635669094
C-EEU-BGR,EEU,urb,comm,wood,2070,74.08275635669094
C-EEU-BGR,EEU,urb,comm,wood,2075,74.08275635669094
C-EEU-BGR,EEU,urb,comm,wood,2080,74.08275635669094
C-EEU-BGR,EEU,urb,comm,wood,2085,74.08275635669094
C-EEU-BGR,EEU,urb,comm,wood,2090,74.08275635669094
C-EEU-BGR,EEU,urb,comm,wood,2095,74.08275635669094
C-EEU-BGR,EEU,urb,comm,wood,2100,74.08275635669094
C-EEU-CZE,EEU,rur,comm,aluminum,2020,0.49
C-EEU-CZE,EEU,rur,comm,aluminum,2025,0.49
C-EEU-CZE,EEU,rur,comm,aluminum,2030,0.49
C-EEU-CZE,EEU,rur,comm,aluminum,2035,0.49
C-EEU-CZE,EEU,rur,comm,aluminum,2040,0.49
C-EEU-CZE,EEU,rur,comm,aluminum,2045,0.49
C-EEU-CZE,EEU,rur,comm,aluminum,2050,0.49
C-EEU-CZE,EEU,rur,comm,aluminum,2055,0.49
C-EEU-CZE,EEU,rur,comm,aluminum,2060,0.49
C-EEU-CZE,EEU,rur,comm,aluminum,2065,0.49
C-EEU-CZE,EEU,rur,comm,aluminum,2070,0.49
C-EEU-CZE,EEU,rur,comm,aluminum,2075,0.49
C-EEU-CZE,EEU,rur,comm,aluminum,2080,0.49
C-EEU-CZE,EEU,rur,comm,aluminum,2085,0.49
C-EEU-CZE,EEU,rur,comm,aluminum,2090,0.49
C-EEU-CZE,EEU,rur,comm,aluminum,2095,0.49
C-EEU-CZE,EEU,rur,comm,aluminum,2100,0.49
C-EEU-CZE,EEU,rur,comm,brick,2020,148.4681853888453
C-EEU-CZE,EEU,rur,comm,brick,2025,148.4681853888453
C-EEU-CZE,EEU,rur,comm,brick,2030,143.86783974862536
C-EEU-CZE,EEU,rur,comm,brick,2035,132.8977847604085
C-EEU-CZE,EEU,rur,comm,brick,2040,119.80449332285941
C-EEU-CZE,EEU,rur,comm,brick,2045,108.83443833464261
C-EEU-CZE,EEU,rur,comm,brick,2050,104.23409269442266
C-EEU-CZE,EEU,rur,comm,brick,2055,104.23409269442266
C-EEU-CZE,EEU,rur,comm,brick,2060,104.23409269442266
C-EEU-CZE,EEU,rur,comm,brick,2065,104.23409269442266
C-EEU-CZE,EEU,rur,comm,brick,2070,104.23409269442266
C-EEU-CZE,EEU,rur,comm,brick,2075,104.23409269442266
C-EEU-CZE,EEU,rur,comm,brick,2080,104.23409269442266
C-EEU-CZE,EEU,rur,comm,brick,2085,104.23409269442266
C-EEU-CZE,EEU,rur,comm,brick,2090,104.23409269442266
C-EEU-CZE,EEU,rur,comm,brick,2095,104.23409269442266
C-EEU-CZE,EEU,rur,comm,brick,2100,104.23409269442266
C-EEU-CZE,EEU,rur,comm,concrete,2020,1062.432851856273
C-EEU-CZE,EEU,rur,comm,concrete,2025,1062.432851856273
C-EEU-CZE,EEU,rur,comm,concrete,2030,1012.8387435597467
C-EEU-CZE,EEU,rur,comm,concrete,2035,894.5758699295689
C-EEU-CZE,EEU,rur,comm,concrete,2040,753.4234078548404
C-EEU-CZE,EEU,rur,comm,concrete,2045,635.1605342246626
C-EEU-CZE,EEU,rur,comm,concrete,2050,585.5664259281365
C-EEU-CZE,EEU,rur,comm,concrete,2055,585.5664259281365
C-EEU-CZE,EEU,rur,comm,concrete,2060,585.5664259281365
C-EEU-CZE,EEU,rur,comm,concrete,2065,585.5664259281365
C-EEU-CZE,EEU,rur,comm,concrete,2070,585.5664259281365
C-EEU-CZE,EEU,rur,comm,concrete,2075,585.5664259281365
C-EEU-CZE,EEU,rur,comm,concrete,2080,585.5664259281365
C-EEU-CZE,EEU,rur,comm,concrete,2085,585.5664259281365
C-EEU-CZE,EEU,rur,comm,concrete,2090,585.5664259281365
C-EEU-CZE,EEU,rur,comm,concrete,2095,585.5664259281365
C-EEU-CZE,EEU,rur,comm,concrete,2100,585.5664259281365
C-EEU-CZE,EEU,rur,comm,copper,2020,0.182895495
C-EEU-CZE,EEU,rur,comm,copper,2025,0.182895495
C-EEU-CZE,EEU,rur,comm,copper,2030,0.182895495
C-EEU-CZE,EEU,rur,comm,copper,2035,0.18289549499999996
C-EEU-CZE,EEU,rur,comm,copper,2040,0.182895495
C-EEU-CZE,EEU,rur,comm,copper,2045,0.182895495
C-EEU-CZE,EEU,rur,comm,copper,2050,0.182895495
C-EEU-CZE,EEU,rur,comm,copper,2055,0.182895495
C-EEU-CZE,EEU,rur,comm,copper,2060,0.182895495
C-EEU-CZE,EEU,rur,comm,copper,2065,0.182895495
C-EEU-CZE,EEU,rur,comm,copper,2070,0.182895495
C-EEU-CZE,EEU,rur,comm,copper,2075,0.182895495
C-EEU-CZE,EEU,rur,comm,copper,2080,0.182895495
C-EEU-CZE,EEU,rur,comm,copper,2085,0.182895495
C-EEU-CZE,EEU,rur,comm,copper,2090,0.182895495
C-EEU-CZE,EEU,rur,comm,copper,2095,0.182895495
C-EEU-CZE,EEU,rur,comm,copper,2100,0.182895495
C-EEU-CZE,EEU,rur,comm,glass,2020,2.57
C-EEU-CZE,EEU,rur,comm,glass,2025,2.57
C-EEU-CZE,EEU,rur,comm,glass,2030,2.4363599999999996
C-EEU-CZE,EEU,rur,comm,glass,2035,2.1176799999999996
C-EEU-CZE,EEU,rur,comm,glass,2040,1.7373199999999998
C-EEU-CZE,EEU,rur,comm,glass,2045,1.4186399999999997
C-EEU-CZE,EEU,rur,comm,glass,2050,1.285
C-EEU-CZE,EEU,rur,comm,glass,2055,1.285
C-EEU-CZE,EEU,rur,comm,glass,2060,1.285
C-EEU-CZE,EEU,rur,comm,glass,2065,1.285
C-EEU-CZE,EEU,rur,comm,glass,2070,1.285
C-EEU-CZE,EEU,rur,comm,glass,2075,1.285
C-EEU-CZE,EEU,rur,comm,glass,2080,1.285
C-EEU-CZE,EEU,rur,comm,glass,2085,1.285
C-EEU-CZE,EEU,rur,comm,glass,2090,1.285
C-EEU-CZE,EEU,rur,comm,glass,2095,1.285
C-EEU-CZE,EEU,rur,comm,glass,2100,1.285
C-EEU-CZE,EEU,rur,comm,steel,2020,47
C-EEU-CZE,EEU,rur,comm,steel,2025,47
C-EEU-CZE,EEU,rur,comm,steel,2030,44.800399999999996
C-EEU-CZE,EEU,rur,comm,steel,2035,39.55519999999999
C-EEU-CZE,EEU,rur,comm,steel,2040,33.294799999999995
C-EEU-CZE,EEU,rur,comm,steel,2045,28.049599999999995
C-EEU-CZE,EEU,rur,comm,steel,2050,25.85
C-EEU-CZE,EEU,rur,comm,steel,2055,25.85
C-EEU-CZE,EEU,rur,comm,steel,2060,25.85
C-EEU-CZE,EEU,rur,comm,steel,2065,25.85
C-EEU-CZE,EEU,rur,comm,steel,2070,25.85
C-EEU-CZE,EEU,rur,comm,steel,2075,25.85
C-EEU-CZE,EEU,rur,comm,steel,2080,25.85
C-EEU-CZE,EEU,rur,comm,steel,2085,25.85
C-EEU-CZE,EEU,rur,comm,steel,2090,25.85
C-EEU-CZE,EEU,rur,comm,steel,2095,25.85
C-EEU-CZE,EEU,rur,comm,steel,2100,25.85
C-EEU-CZE,EEU,rur,comm,wood,2020,25.66551271338188
C-EEU-CZE,EEU,rur,comm,wood,2025,25.66551271338188
C-EEU-CZE,EEU,rur,comm,wood,2030,30.700906052286022
C-EEU-CZE,EEU,rur,comm,wood,2035,42.708382475826674
C-EEU-CZE,EEU,rur,comm,wood,2040,57.03988659424614
C-EEU-CZE,EEU,rur,comm,wood,2045,69.04736301778681
C-EEU-CZE,EEU,rur,comm,wood,2050,74.08275635669094
C-EEU-CZE,EEU,rur,comm,wood,2055,74.08275635669094
C-EEU-CZE,EEU,rur,comm,wood,2060,74.08275635669094
C-EEU-CZE,EEU,rur,comm,wood,2065,74.08275635669094
C-EEU-CZE,EEU,rur,comm,wood,2070,74.08275635669094
C-EEU-CZE,EEU,rur,comm,wood,2075,74.08275635669094
C-EEU-CZE,EEU,rur,comm,wood,2080,74.08275635669094
C-EEU-CZE,EEU,rur,comm,wood,2085,74.08275635669094
C-EEU-CZE,EEU,rur,comm,wood,2090,74.08275635669094
C-EEU-CZE,EEU,rur,comm,wood,2095,74.08275635669094
C-EEU-CZE,EEU,rur,comm,wood,2100,74.08275635669094
C-EEU-CZE,EEU,urb,comm,aluminum,2020,0.49
C-EEU-CZE,EEU,urb,comm,aluminum,2025,0.49
C-EEU-CZE,EEU,urb,comm,aluminum,2030,0.49
C-EEU-CZE,EEU,urb,comm,aluminum,2035,0.49
C-EEU-CZE,EEU,urb,comm,aluminum,2040,0.49
C-EEU-CZE,EEU,urb,comm,aluminum,2045,0.49
C-EEU-CZE,EEU,urb,comm,aluminum,2050,0.49
C-EEU-CZE,EEU,urb,comm,aluminum,2055,0.49
C-EEU-CZE,EEU,urb,comm,aluminum,2060,0.49
C-EEU-CZE,EEU,urb,comm,aluminum,2065,0.49
C-EEU-CZE,EEU,urb,comm,aluminum,2070,0.49
C-EEU-CZE,EEU,urb,comm,aluminum,2075,0.49
C-EEU-CZE,EEU,urb,comm,aluminum,2080,0.49
C-EEU-CZE,EEU,urb,comm,aluminum,2085,0.49
C-EEU-CZE,EEU,urb,comm,aluminum,2090,0.49
C-EEU-CZE,EEU,urb,comm,aluminum,2095,0.49
C-EEU-CZE,EEU,urb,comm,aluminum,2100,0.49
C-EEU-CZE,EEU,urb,comm,brick,2020,148.4681853888453
C-EEU-CZE,EEU,urb,comm,brick,2025,148.4681853888453
C-EEU-CZE,EEU,urb,comm,brick,2030,143.86783974862536
C-EEU-CZE,EEU,urb,comm,brick,2035,132.8977847604085
C-EEU-CZE,EEU,urb,comm,brick,2040,119.80449332285941
C-EEU-CZE,EEU,urb,comm,brick,2045,108.83443833464261
C-EEU-CZE,EEU,urb,comm,brick,2050,104.23409269442266
C-EEU-CZE,EEU,urb,comm,brick,2055,104.23409269442266
C-EEU-CZE,EEU,urb,comm,brick,2060,104.23409269442266
C-EEU-CZE,EEU,urb,comm,brick,2065,104.23409269442266
C-EEU-CZE,EEU,urb,comm,brick,2070,104.23409269442266
C-EEU-CZE,EEU,urb,comm,brick,2075,104.23409269442266
C-EEU-CZE,EEU,urb,comm,brick,2080,104.23409269442266
C-EEU-CZE,EEU,urb,comm,brick,2085,104.23409269442266
C-EEU-CZE,EEU,urb,comm,brick,2090,104.23409269442266
C-EEU-CZE,EEU,urb,comm,brick,2095,104.23409269442266
C-EEU-CZE,EEU,urb,comm,brick,2100,104.23409269442266
C-EEU-CZE,EEU,urb,comm,concrete,2020,1062.432851856273
C-EEU-CZE,EEU,urb,comm,concrete,2025,1062.432851856273
C-EEU-CZE,EEU,urb,comm,concrete,2030,1012.8387435597467
C-EEU-CZE,EEU,urb,comm,concrete,2035,894.5758699295689
C-EEU-CZE,EEU,urb,comm,concrete,2040,753.4234078548404
C-EEU-CZE,EEU,urb,comm,concrete,2045,635.1605342246626
C-EEU-CZE,EEU,urb,comm,concrete,2050,585.5664259281365
C-EEU-CZE,EEU,urb,comm,concrete,2055,585.5664259281365
C-EEU-CZE,EEU,urb,comm,concrete,2060,585.5664259281365
C-EEU-CZE,EEU,urb,comm,concrete,2065,585.5664259281365
C-EEU-CZE,EEU,urb,comm,concrete,2070,585.5664259281365
C-EEU-CZE,EEU,urb,comm,concrete,2075,585.5664259281365
C-EEU-CZE,EEU,urb,comm,concrete,2080,585.5664259281365
C-EEU-CZE,EEU,urb,comm,concrete,2085,585.5664259281365
C-EEU-CZE,EEU,urb,comm,concrete,2090,585.5664259281365
C-EEU-CZE,EEU,urb,comm,concrete,2095,585.5664259281365
C-EEU-CZE,EEU,urb,comm,concrete,2100,585.5664259281365
C-EEU-CZE,EEU,urb,comm,copper,2020,0.182895495
C-EEU-CZE,EEU,urb,comm,copper,2025,0.182895495
C-EEU-CZE,EEU,urb,comm,copper,2030,0.182895495
C-EEU-CZE,EEU,urb,comm,copper,2035,0.18289549499999996
C-EEU-CZE,EEU,urb,comm,copper,2040,0.182895495
C-EEU-CZE,EEU,urb,comm,copper,2045,0.182895495
C-EEU-CZE,EEU,urb,comm,copper,2050,0.182895495
C-EEU-CZE,EEU,urb,comm,copper,2055,0.182895495
C-EEU-CZE,EEU,urb,comm,copper,2060,0.182895495
C-EEU-CZE,EEU,urb,comm,copper,2065,0.182895495
C-EEU-CZE,EEU,urb,comm,copper,2070,0.182895495
C-EEU-CZE,EEU,urb,comm,copper,2075,0.182895495
C-EEU-CZE,EEU,urb,comm,copper,2080,0.182895495
C-EEU-CZE,EEU,urb,comm,copper,2085,0.182895495
C-EEU-CZE,EEU,urb,comm,copper,2090,0.182895495
C-EEU-CZE,EEU,urb,comm,copper,2095,0.182895495
C-EEU-CZE,EEU,urb,comm,copper,2100,0.182895495
