region_gea,year,value
AFR,2015,87.35302062999999
AFR,2020,78.45461436258489
AFR,2025,69.5562080951698
AFR,2030,60.65780182775469
AFR,2035,51.75939556033959
AFR,2040,49.0129030324231
AFR,2045,47.0427759575493
AFR,2050,45.641936882575955
AFR,2055,44.62899672513925
AFR,2060,43.88890093443719
AFR,2070,42.908325593205056
AFR,2080,42.2623487904
AFR,2090,41.75660885200241
AFR,2100,41.33776824489636
CPA,2015,14.407161260999999
CPA,2020,22.162923401942955
CPA,2025,29.91868554288591
CPA,2030,37.674447683828866
CPA,2035,45.43020982477182
CPA,2040,47.3635370668602
CPA,2045,47.755789755249864
CPA,2050,47.31535876101456
CPA,2055,46.52487393952356
CPA,2060,45.67654238706474
CPA,2070,44.11288797779371
CPA,2080,42.906544846426534
CPA,2090,42.04838987184244
CPA,2100,41.450683747324085
EEU,2015,96.08118458099999
EEU,2020,79.31220176126598
EEU,2025,69.30540632386946
EEU,2030,62.51599367227617
EEU,2035,57.63164505203992
EEU,2040,54.01816873172636
EEU,2045,51.278175665339276
EEU,2050,49.16000617457448
EEU,2055,47.49603778145577
EEU,2060,46.171401506834606
EEU,2070,44.2400536030916
EEU,2080,42.950609126857714
EEU,2090,42.07128594959665
EEU,2100,41.46284211114027
FSU,2015,135.56103004
FSU,2020,117.7008114211847
FSU,2025,99.8405928023694
FSU,2030,81.98037418355412
FSU,2035,64.12015556473882
FSU,2040,58.13784289832228
FSU,2045,53.99468204246337
FSU,2050,50.977753230910025
FSU,2055,48.686888922580955
FSU,2060,46.91866315130132
FSU,2070,44.51253477586379
FSU,2080,43.04597624444093
FSU,2090,42.10107692445365
FSU,2100,41.47071757949313
LAC,2015,88.60305638999998
LAC,2020,80.023180142619
LAC,2025,71.443303895238
LAC,2030,62.86342764785702
LAC,2035,54.283551400476036
LAC,2040,51.80642786423693
LAC,2045,49.90039196999396
LAC,2050,48.3389745340799
LAC,2055,47.02399808689998
LAC,2060,45.9089354340871
LAC,2070,44.1689191648356
LAC,2080,42.93460766850094
LAC,2090,42.068260285885124
LAC,2100,41.462330915002305
MEA,2015,96.06096895999998
MEA,2020,86.23540515570393
MEA,2025,76.40984135140788
MEA,2030,66.58427754711182
MEA,2035,56.75871374281577
MEA,2040,53.3770713096905
MEA,2045,50.775088593061994
MEA,2050,48.75438013042925
MEA,2055,47.177428760599085
MEA,2060,45.922754856632686
MEA,2070,44.09968816193887
MEA,2080,42.87492567788344
MEA,2090,42.03572359542115
MEA,2100,41.44902286594301
NAM,2015,140.32304872900002
NAM,2020,103.33781662073116
NAM,2025,76.11312665963173
NAM,2030,65.24162108973928
NAM,2035,58.874044102087986
NAM,2040,54.629777172101605
NAM,2045,51.59695300150907
NAM,2050,49.33364571280875
NAM,2055,47.59050959717108
NAM,2060,46.22296831858638
NAM,2070,44.25569555446328
NAM,2080,42.95572194508727
NAM,2090,42.07299717426772
NAM,2100,41.46345338225983
PAO,2015,223.36871005
PAO,2020,180.05560696107887
PAO,2025,97.02087914484521
PAO,2030,74.81289175869784
PAO,2035,63.24434709212663
PAO,2040,56.76632997010065
PAO,2045,52.61715219458006
PAO,2050,49.80365206567923
PAO,2055,47.80912222945018
PAO,2060,46.325626708377406
PAO,2070,44.27680298589692
PAO,2080,42.9598100900103
PAO,2090,42.0739187277732
PAO,2100,41.46373229582931
PAS,2015,77.291392113
PAS,2020,71.53334080750199
PAS,2025,65.77528950200397
PAS,2030,60.01723819650597
PAS,2035,54.25918689100796
PAS,2040,51.810758924620636
PAS,2045,49.798740407517876
PAS,2050,48.15316519429077
PAS,2055,46.81264739603063
PAS,2060,45.7147626356865
PAS,2070,44.05460981816318
PAS,2080,42.88636456274471
PAS,2090,42.053086045873286
PAS,2100,41.45877900731459
SAS,2015,77.291392113
SAS,2020,71.21458800886009
SAS,2025,65.13778390472017
SAS,2030,59.060979800580256
SAS,2035,52.98417569644034
SAS,2040,50.93682862549033
SAS,2045,49.29732431654511
SAS,2050,47.938018549721974
SAS,2055,46.780477763875325
SAS,2060,45.777148277242915
SAS,2070,44.14425664803639
SAS,2080,42.933949561845196
SAS,2090,42.069413556668216
SAS,2100,41.462899411494035
WEU,2015,91.81311221
WEU,2020,75.21106781486877
WEU,2025,67.29038760611782
WEU,2030,61.31041379188104
WEU,2035,56.9331868627162
WEU,2040,53.62686123120263
WEU,2045,51.06142383021966
WEU,2050,49.03787662211859
WEU,2055,47.42756837974349
WEU,2060,46.13329833784026
WEU,2070,44.227962596598154
WEU,2080,42.94631730633916
WEU,2090,42.06967811626582
WEU,2100,41.46220256409079
