region_gea,mat,arch,bld_age,year,parameter,value
LAC,perm,comm,p2,2075,shape,1.97
LAC,perm,comm,p2,2080,scale,102.35999999999999
LAC,perm,comm,p2,2080,shape,1.97
LAC,perm,comm,p2,2085,scale,102.35999999999999
LAC,perm,comm,p2,2085,shape,1.97
LAC,perm,comm,p2,2090,scale,102.35999999999999
LAC,perm,comm,p2,2090,shape,1.97
LAC,perm,comm,p2,2095,scale,102.35999999999999
LAC,perm,comm,p2,2095,shape,1.97
LAC,perm,comm,p2,2100,scale,102.35999999999999
LAC,perm,comm,p2,2100,shape,1.97
LAC,perm,comm,p3,2020,scale,68.24
LAC,perm,comm,p3,2020,shape,1.97
LAC,perm,comm,p3,2025,scale,68.24
LAC,perm,comm,p3,2025,shape,1.97
LAC,perm,comm,p3,2030,scale,73.1142857142857
LAC,perm,comm,p3,2030,shape,1.97
LAC,perm,comm,p3,2035,scale,77.98857142857142
LAC,perm,comm,p3,2035,shape,1.97
LAC,perm,comm,p3,2040,scale,82.86285714285712
LAC,perm,comm,p3,2040,shape,1.97
LAC,perm,comm,p3,2045,scale,87.73714285714284
LAC,perm,comm,p3,2045,shape,1.97
LAC,perm,comm,p3,2050,scale,92.61142857142858
LAC,perm,comm,p3,2050,shape,1.97
LAC,perm,comm,p3,2055,scale,97.48571428571428
LAC,perm,comm,p3,2055,shape,1.97
LAC,perm,comm,p3,2060,scale,102.35999999999999
LAC,perm,comm,p3,2060,shape,1.97
LAC,perm,comm,p3,2065,scale,102.35999999999999
LAC,perm,comm,p3,2065,shape,1.97
LAC,perm,comm,p3,2070,scale,102.35999999999999
LAC,perm,comm,p3,2070,shape,1.97
LAC,perm,comm,p3,2075,scale,102.35999999999999
LAC,perm,comm,p3,2075,shape,1.97
LAC,perm,comm,p3,2080,scale,102.35999999999999
LAC,perm,comm,p3,2080,shape,1.97
LAC,perm,comm,p3,2085,scale,102.35999999999999
LAC,perm,comm,p3,2085,shape,1.97
LAC,perm,comm,p3,2090,scale,102.35999999999999
LAC,perm,comm,p3,2090,shape,1.97
LAC,perm,comm,p3,2095,scale,102.35999999999999
LAC,perm,comm,p3,2095,shape,1.97
LAC,perm,comm,p3,2100,scale,102.35999999999999
LAC,perm,comm,p3,2100,shape,1.97
LAC,perm,comm,p5,2020,scale,68.24
LAC,perm,comm,p5,2020,shape,1.97
LAC,perm,comm,p5,2025,scale,68.24
LAC,perm,comm,p5,2025,shape,1.97
LAC,perm,comm,p5,2030,scale,77.01371428571427
LAC,perm,comm,p5,2030,shape,1.97
LAC,perm,comm,p5,2035,scale,85.78742857142856
LAC,perm,comm,p5,2035,shape,1.97
LAC,perm,comm,p5,2040,scale,94.56114285714284
LAC,perm,comm,p5,2040,shape,1.97
LAC,perm,comm,p5,2045,scale,103.33485714285713
LAC,perm,comm,p5,2045,shape,1.97
LAC,perm,comm,p5,2050,scale,112.10857142857141
LAC,perm,comm,p5,2050,shape,1.97
LAC,perm,comm,p5,2055,scale,120.8822857142857
LAC,perm,comm,p5,2055,shape,1.97
LAC,perm,comm,p5,2060,scale,129.65599999999998
LAC,perm,comm,p5,2060,shape,1.97
LAC,perm,comm,p5,2065,scale,129.65599999999998
LAC,perm,comm,p5,2065,shape,1.97
LAC,perm,comm,p5,2070,scale,129.65599999999998
LAC,perm,comm,p5,2070,shape,1.97
LAC,perm,comm,p5,2075,scale,129.65599999999998
LAC,perm,comm,p5,2075,shape,1.97
LAC,perm,comm,p5,2080,scale,129.65599999999998
LAC,perm,comm,p5,2080,shape,1.97
LAC,perm,comm,p5,2085,scale,129.65599999999998
LAC,perm,comm,p5,2085,shape,1.97
LAC,perm,comm,p5,2090,scale,129.65599999999998
LAC,perm,comm,p5,2090,shape,1.97
LAC,perm,comm,p5,2095,scale,129.65599999999998
LAC,perm,comm,p5,2095,shape,1.97
LAC,perm,comm,p5,2100,scale,129.65599999999998
LAC,perm,comm,p5,2100,shape,1.97
MEA,perm,comm,p1,2020,scale,67.34
MEA,perm,comm,p1,2020,shape,1.97
MEA,perm,comm,p1,2025,scale,67.34
MEA,perm,comm,p1,2025,shape,1.97
MEA,perm,comm,p1,2030,scale,72.15
MEA,perm,comm,p1,2030,shape,1.97
MEA,perm,comm,p1,2035,scale,76.96
MEA,perm,comm,p1,2035,shape,1.97
MEA,perm,comm,p1,2040,scale,81.77
MEA,perm,comm,p1,2040,shape,1.97
MEA,perm,comm,p1,2045,scale,86.58
MEA,perm,comm,p1,2045,shape,1.97
MEA,perm,comm,p1,2050,scale,91.39000000000001
MEA,perm,comm,p1,2050,shape,1.97
MEA,perm,comm,p1,2055,scale,96.2
MEA,perm,comm,p1,2055,shape,1.97
MEA,perm,comm,p1,2060,scale,101.01
MEA,perm,comm,p1,2060,shape,1.97
MEA,perm,comm,p1,2065,scale,101.01
MEA,perm,comm,p1,2065,shape,1.97
MEA,perm,comm,p1,2070,scale,101.01
MEA,perm,comm,p1,2070,shape,1.97
MEA,perm,comm,p1,2075,scale,101.01
MEA,perm,comm,p1,2075,shape,1.97
MEA,perm,comm,p1,2080,scale,101.01
MEA,perm,comm,p1,2080,shape,1.97
MEA,perm,comm,p1,2085,scale,101.01
MEA,perm,comm,p1,2085,shape,1.97
MEA,perm,comm,p1,2090,scale,101.01
MEA,perm,comm,p1,2090,shape,1.97
MEA,perm,comm,p1,2095,scale,101.01
MEA,perm,comm,p1,2095,shape,1.97
MEA,perm,comm,p1,2100,scale,101.01
MEA,perm,comm,p1,2100,shape,1.97
MEA,perm,comm,p2,2020,scale,67.34
MEA,perm,comm,p2,2020,shape,1.97
MEA,perm,comm,p2,2025,scale,67.34
MEA,perm,comm,p2,2025,shape,1.97
MEA,perm,comm,p2,2030,scale,72.15
MEA,perm,comm,p2,2030,shape,1.97
MEA,perm,comm,p2,2035,scale,76.96
MEA,perm,comm,p2,2035,shape,1.97
MEA,perm,comm,p2,2040,scale,81.77
MEA,perm,comm,p2,2040,shape,1.97
MEA,perm,comm,p2,2045,scale,86.58
MEA,perm,comm,p2,2045,shape,1.97
MEA,perm,comm,p2,2050,scale,91.39000000000001
MEA,perm,comm,p2,2050,shape,1.97
MEA,perm,comm,p2,2055,scale,96.2
MEA,perm,comm,p2,2055,shape,1.97
MEA,perm,comm,p2,2060,scale,101.01
MEA,perm,comm,p2,2060,shape,1.97
MEA,perm,comm,p2,2065,scale,101.01
MEA,perm,comm,p2,2065,shape,1.97
MEA,perm,comm,p2,2070,scale,101.01
MEA,perm,comm,p2,2070,shape,1.97
MEA,perm,comm,p2,2075,scale,101.01
MEA,perm,comm,p2,2075,shape,1.97
MEA,perm,comm,p2,2080,scale,101.01
MEA,perm,comm,p2,2080,shape,1.97
MEA,perm,comm,p2,2085,scale,101.01
MEA,perm,comm,p2,2085,shape,1.97
MEA,perm,comm,p2,2090,scale,101.01
MEA,perm,comm,p2,2090,shape,1.97
MEA,perm,comm,p2,2095,scale,101.01
MEA,perm,comm,p2,2095,shape,1.97
MEA,perm,comm,p2,2100,scale,101.01
MEA,perm,comm,p2,2100,shape,1.97
MEA,perm,comm,p3,2020,scale,67.34
MEA,perm,comm,p3,2020,shape,1.97
MEA,perm,comm,p3,2025,scale,67.34
MEA,perm,comm,p3,2025,shape,1.97
MEA,perm,comm,p3,2030,scale,72.15
MEA,perm,comm,p3,2030,shape,1.97
MEA,perm,comm,p3,2035,scale,76.96
MEA,perm,comm,p3,2035,shape,1.97
MEA,perm,comm,p3,2040,scale,81.77
MEA,perm,comm,p3,2040,shape,1.97
MEA,perm,comm,p3,2045,scale,86.58
MEA,perm,comm,p3,2045,shape,1.97
MEA,perm,comm,p3,2050,scale,91.39000000000001
MEA,perm,comm,p3,2050,shape,1.97
MEA,perm,comm,p3,2055,scale,96.2
MEA,perm,comm,p3,2055,shape,1.97
MEA,perm,comm,p3,2060,scale,101.01
MEA,perm,comm,p3,2060,shape,1.97
MEA,perm,comm,p3,2065,scale,101.01
MEA,perm,comm,p3,2065,shape,1.97
MEA,perm,comm,p3,2070,scale,101.01
MEA,perm,comm,p3,2070,shape,1.97
MEA,perm,comm,p3,2075,scale,101.01
MEA,perm,comm,p3,2075,shape,1.97
MEA,perm,comm,p3,2080,scale,101.01
MEA,perm,comm,p3,2080,shape,1.97
MEA,perm,comm,p3,2085,scale,101.01
MEA,perm,comm,p3,2085,shape,1.97
MEA,perm,comm,p3,2090,scale,101.01
MEA,perm,comm,p3,2090,shape,1.97
MEA,perm,comm,p3,2095,scale,101.01
MEA,perm,comm,p3,2095,shape,1.97
MEA,perm,comm,p3,2100,scale,101.01
MEA,perm,comm,p3,2100,shape,1.97
MEA,perm,comm,p5,2020,scale,67.34
MEA,perm,comm,p5,2020,shape,1.97
MEA,perm,comm,p5,2025,scale,67.34
MEA,perm,comm,p5,2025,shape,1.97
MEA,perm,comm,p5,2030,scale,75.998
MEA,perm,comm,p5,2030,shape,1.97
MEA,perm,comm,p5,2035,scale,84.656
MEA,perm,comm,p5,2035,shape,1.97
MEA,perm,comm,p5,2040,scale,93.31400000000001
MEA,perm,comm,p5,2040,shape,1.97
MEA,perm,comm,p5,2045,scale,101.97200000000001
MEA,perm,comm,p5,2045,shape,1.97
MEA,perm,comm,p5,2050,scale,110.63
MEA,perm,comm,p5,2050,shape,1.97
MEA,perm,comm,p5,2055,scale,119.288
MEA,perm,comm,p5,2055,shape,1.97
MEA,perm,comm,p5,2060,scale,127.946
MEA,perm,comm,p5,2060,shape,1.97
MEA,perm,comm,p5,2065,scale,127.946
MEA,perm,comm,p5,2065,shape,1.97
MEA,perm,comm,p5,2070,scale,127.946
MEA,perm,comm,p5,2070,shape,1.97
MEA,perm,comm,p5,2075,scale,127.946
MEA,perm,comm,p5,2075,shape,1.97
MEA,perm,comm,p5,2080,scale,127.946
MEA,perm,comm,p5,2080,shape,1.97
MEA,perm,comm,p5,2085,scale,127.946
MEA,perm,comm,p5,2085,shape,1.97
MEA,perm,comm,p5,2090,scale,127.946
MEA,perm,comm,p5,2090,shape,1.97
MEA,perm,comm,p5,2095,scale,127.946
MEA,perm,comm,p5,2095,shape,1.97
MEA,perm,comm,p5,2100,scale,127.946
MEA,perm,comm,p5,2100,shape,1.97
NAM,perm,comm,p1,2020,scale,150
NAM,perm,comm,p1,2020,shape,4.16
NAM,perm,comm,p1,2025,scale,150
NAM,perm,comm,p1,2025,shape,4.16
NAM,perm,comm,p1,2030,scale,165
NAM,perm,comm,p1,2030,shape,4.16
NAM,perm,comm,p1,2035,scale,180
NAM,perm,comm,p1,2035,shape,4.16
NAM,perm,comm,p1,2040,scale,195
NAM,perm,comm,p1,2040,shape,4.16
NAM,perm,comm,p1,2045,scale,210
NAM,perm,comm,p1,2045,shape,4.16
NAM,perm,comm,p1,2050,scale,225
NAM,perm,comm,p1,2050,shape,4.16
NAM,perm,comm,p1,2055,scale,225
NAM,perm,comm,p1,2055,shape,4.16
NAM,perm,comm,p1,2060,scale,225
NAM,perm,comm,p1,2060,shape,4.16
NAM,perm,comm,p1,2065,scale,225
NAM,perm,comm,p1,2065,shape,4.16
NAM,perm,comm,p1,2070,scale,225
NAM,perm,comm,p1,2070,shape,4.16
NAM,perm,comm,p1,2075,scale,225
NAM,perm,comm,p1,2075,shape,4.16
NAM,perm,comm,p1,2080,scale,225
NAM,perm,comm,p1,2080,shape,4.16
NAM,perm,comm,p1,2085,scale,225
NAM,perm,comm,p1,2085,shape,4.16
NAM,perm,comm,p1,2090,scale,225
NAM,perm,comm,p1,2090,shape,4.16
NAM,perm,comm,p1,2095,scale,225
NAM,perm,comm,p1,2095,shape,4.16
NAM,perm,comm,p1,2100,scale,225
NAM,perm,comm,p1,2100,shape,4.16
NAM,perm,comm,p2,2020,scale,85.19
NAM,perm,comm,p2,2020,shape,4.16
NAM,perm,comm,p2,2025,scale,85.19
NAM,perm,comm,p2,2025,shape,4.16
NAM,perm,comm,p2,2030,scale,93.709
NAM,perm,comm,p2,2030,shape,4.16
NAM,perm,comm,p2,2035,scale,102.228
NAM,perm,comm,p2,2035,shape,4.16
NAM,perm,comm,p2,2040,scale,110.747
NAM,perm,comm,p2,2040,shape,4.16
NAM,perm,comm,p2,2045,scale,119.26599999999999
NAM,perm,comm,p2,2045,shape,4.16
NAM,perm,comm,p2,2050,scale,127.785
NAM,perm,comm,p2,2050,shape,4.16
NAM,perm,comm,p2,2055,scale,127.785
NAM,perm,comm,p2,2055,shape,4.16
NAM,perm,comm,p2,2060,scale,127.785
NAM,perm,comm,p2,2060,shape,4.16
NAM,perm,comm,p2,2065,scale,127.785
NAM,perm,comm,p2,2065,shape,4.16
NAM,perm,comm,p2,2070,scale,127.785
NAM,perm,comm,p2,2070,shape,4.16
NAM,perm,comm,p2,2075,scale,127.785
NAM,perm,comm,p2,2075,shape,4.16
NAM,perm,comm,p2,2080,scale,127.785
NAM,perm,comm,p2,2080,shape,4.16
NAM,perm,comm,p2,2085,scale,127.785
NAM,perm,comm,p2,2085,shape,4.16
NAM,perm,comm,p2,2090,scale,127.785
NAM,perm,comm,p2,2090,shape,4.16
NAM,perm,comm,p2,2095,scale,127.785
NAM,perm,comm,p2,2095,shape,4.16
NAM,perm,comm,p2,2100,scale,127.785
NAM,perm,comm,p2,2100,shape,4.16
NAM,perm,comm,p3,2020,scale,85.19
NAM,perm,comm,p3,2020,shape,4.16
NAM,perm,comm,p3,2025,scale,85.19
NAM,perm,comm,p3,2025,shape,4.16
NAM,perm,comm,p3,2030,scale,93.709
NAM,perm,comm,p3,2030,shape,4.16
NAM,perm,comm,p3,2035,scale,102.228
NAM,perm,comm,p3,2035,shape,4.16
NAM,perm,comm,p3,2040,scale,110.747
NAM,perm,comm,p3,2040,shape,4.16
NAM,perm,comm,p3,2045,scale,119.26599999999999
NAM,perm,comm,p3,2045,shape,4.16
NAM,perm,comm,p3,2050,scale,127.785
NAM,perm,comm,p3,2050,shape,4.16
NAM,perm,comm,p3,2055,scale,127.785
NAM,perm,comm,p3,2055,shape,4.16
NAM,perm,comm,p3,2060,scale,127.785
NAM,perm,comm,p3,2060,shape,4.16
NAM,perm,comm,p3,2065,scale,127.785
NAM,perm,comm,p3,2065,shape,4.16
NAM,perm,comm,p3,2070,scale,127.785
NAM,perm,comm,p3,2070,shape,4.16
NAM,perm,comm,p3,2075,scale,127.785
NAM,perm,comm,p3,2075,shape,4.16
NAM,perm,comm,p3,2080,scale,127.785
NAM,perm,comm,p3,2080,shape,4.16
NAM,perm,comm,p3,2085,scale,127.785
NAM,perm,comm,p3,2085,shape,4.16
NAM,perm,comm,p3,2090,scale,127.785
NAM,perm,comm,p3,2090,shape,4.16
NAM,perm,comm,p3,2095,scale,127.785
NAM,perm,comm,p3,2095,shape,4.16
NAM,perm,comm,p3,2100,scale,127.785
NAM,perm,comm,p3,2100,shape,4.16
NAM,perm,comm,p5,2020,scale,85.19
NAM,perm,comm,p5,2020,shape,4.16
NAM,perm,comm,p5,2025,scale,85.19
NAM,perm,comm,p5,2025,shape,4.16
NAM,perm,comm,p5,2030,scale,100.5242
NAM,perm,comm,p5,2030,shape,4.16
NAM,perm,comm,p5,2035,scale,115.8584
NAM,perm,comm,p5,2035,shape,4.16
NAM,perm,comm,p5,2040,scale,131.1926
NAM,perm,comm,p5,2040,shape,4.16
NAM,perm,comm,p5,2045,scale,146.5268
NAM,perm,comm,p5,2045,shape,4.16
NAM,perm,comm,p5,2050,scale,161.861
NAM,perm,comm,p5,2050,shape,4.16
NAM,perm,comm,p5,2055,scale,161.861
NAM,perm,comm,p5,2055,shape,4.16
NAM,perm,comm,p5,2060,scale,161.861
NAM,perm,comm,p5,2060,shape,4.16
NAM,perm,comm,p5,2065,scale,161.861
NAM,perm,comm,p5,2065,shape,4.16
NAM,perm,comm,p5,2070,scale,161.861
NAM,perm,comm,p5,2070,shape,4.16
NAM,perm,comm,p5,2075,scale,161.861
NAM,perm,comm,p5,2075,shape,4.16
NAM,perm,comm,p5,2080,scale,161.861
NAM,perm,comm,p5,2080,shape,4.16
NAM,perm,comm,p5,2085,scale,161.861
NAM,perm,comm,p5,2085,shape,4.16
NAM,perm,comm,p5,2090,scale,161.861
NAM,perm,comm,p5,2090,shape,4.16
NAM,perm,comm,p5,2095,scale,161.861
NAM,perm,comm,p5,2095,shape,4.16
NAM,perm,comm,p5,2100,scale,161.861
NAM,perm,comm,p5,2100,shape,4.16
PAO,perm,comm,p1,2020,scale,94
PAO,perm,comm,p1,2020,shape,1.97
PAO,perm,comm,p1,2025,scale,94
PAO,perm,comm,p1,2025,shape,1.97
PAO,perm,comm,p1,2030,scale,103.4
PAO,perm,comm,p1,2030,shape,1.97
PAO,perm,comm,p1,2035,scale,112.8
PAO,perm,comm,p1,2035,shape,1.97
PAO,perm,comm,p1,2040,scale,122.2
PAO,perm,comm,p1,2040,shape,1.97
PAO,perm,comm,p1,2045,scale,131.6
PAO,perm,comm,p1,2045,shape,1.97
PAO,perm,comm,p1,2050,scale,141
PAO,perm,comm,p1,2050,shape,1.97
PAO,perm,comm,p1,2055,scale,141
PAO,perm,comm,p1,2055,shape,1.97
PAO,perm,comm,p1,2060,scale,141
PAO,perm,comm,p1,2060,shape,1.97
PAO,perm,comm,p1,2065,scale,141
PAO,perm,comm,p1,2065,shape,1.97
PAO,perm,comm,p1,2070,scale,141
PAO,perm,comm,p1,2070,shape,1.97
PAO,perm,comm,p1,2075,scale,141
PAO,perm,comm,p1,2075,shape,1.97
PAO,perm,comm,p1,2080,scale,141
PAO,perm,comm,p1,2080,shape,1.97
PAO,perm,comm,p1,2085,scale,141
PAO,perm,comm,p1,2085,shape,1.97
PAO,perm,comm,p1,2090,scale,141
PAO,perm,comm,p1,2090,shape,1.97
PAO,perm,comm,p1,2095,scale,141
PAO,perm,comm,p1,2095,shape,1.97
PAO,perm,comm,p1,2100,scale,141
PAO,perm,comm,p1,2100,shape,1.97
PAO,perm,comm,p2,2020,scale,94
PAO,perm,comm,p2,2020,shape,1.97
PAO,perm,comm,p2,2025,scale,94
PAO,perm,comm,p2,2025,shape,1.97
PAO,perm,comm,p2,2030,scale,103.4
PAO,perm,comm,p2,2030,shape,1.97
PAO,perm,comm,p2,2035,scale,112.8
PAO,perm,comm,p2,2035,shape,1.97
PAO,perm,comm,p2,2040,scale,122.2
PAO,perm,comm,p2,2040,shape,1.97
PAO,perm,comm,p2,2045,scale,131.6
PAO,perm,comm,p2,2045,shape,1.97
PAO,perm,comm,p2,2050,scale,141
PAO,perm,comm,p2,2050,shape,1.97
PAO,perm,comm,p2,2055,scale,141
PAO,perm,comm,p2,2055,shape,1.97
PAO,perm,comm,p2,2060,scale,141
PAO,perm,comm,p2,2060,shape,1.97
PAO,perm,comm,p2,2065,scale,141
PAO,perm,comm,p2,2065,shape,1.97
PAO,perm,comm,p2,2070,scale,141
PAO,perm,comm,p2,2070,shape,1.97
PAO,perm,comm,p2,2075,scale,141
PAO,perm,comm,p2,2075,shape,1.97
PAO,perm,comm,p2,2080,scale,141
PAO,perm,comm,p2,2080,shape,1.97
PAO,perm,comm,p2,2085,scale,141
PAO,perm,comm,p2,2085,shape,1.97
PAO,perm,comm,p2,2090,scale,141
PAO,perm,comm,p2,2090,shape,1.97
PAO,perm,comm,p2,2095,scale,141
PAO,perm,comm,p2,2095,shape,1.97
PAO,perm,comm,p2,2100,scale,141
PAO,perm,comm,p2,2100,shape,1.97
PAO,perm,comm,p3,2020,scale,94
PAO,perm,comm,p3,2020,shape,1.97
PAO,perm,comm,p3,2025,scale,94
PAO,perm,comm,p3,2025,shape,1.97
PAO,perm,comm,p3,2030,scale,103.4
PAO,perm,comm,p3,2030,shape,1.97
PAO,perm,comm,p3,2035,scale,112.8
PAO,perm,comm,p3,2035,shape,1.97
PAO,perm,comm,p3,2040,scale,122.2
PAO,perm,comm,p3,2040,shape,1.97
PAO,perm,comm,p3,2045,scale,131.6
PAO,perm,comm,p3,2045,shape,1.97
PAO,perm,comm,p3,2050,scale,141
PAO,perm,comm,p3,2050,shape,1.97
PAO,perm,comm,p3,2055,scale,141
PAO,perm,comm,p3,2055,shape,1.97
PAO,perm,comm,p3,2060,scale,141
PAO,perm,comm,p3,2060,shape,1.97
PAO,perm,comm,p3,2065,scale,141
PAO,perm,comm,p3,2065,shape,1.97
PAO,perm,comm,p3,2070,scale,141
PAO,perm,comm,p3,2070,shape,1.97
PAO,perm,comm,p3,2075,scale,141
PAO,perm,comm,p3,2075,shape,1.97
PAO,perm,comm,p3,2080,scale,141
PAO,perm,comm,p3,2080,shape,1.97
PAO,perm,comm,p3,2085,scale,141
PAO,perm,comm,p3,2085,shape,1.97
PAO,perm,comm,p3,2090,scale,141
PAO,perm,comm,p3,2090,shape,1.97
PAO,perm,comm,p3,2095,scale,141
PAO,perm,comm,p3,2095,shape,1.97
PAO,perm,comm,p3,2100,scale,141
PAO,perm,comm,p3,2100,shape,1.97
PAO,perm,comm,p5,2020,scale,94
PAO,perm,comm,p5,2020,shape,1.97
PAO,perm,comm,p5,2025,scale,94
PAO,perm,comm,p5,2025,shape,1.97
PAO,perm,comm,p5,2030,scale,110.91999999999999
PAO,perm,comm,p5,2030,shape,1.97
PAO,perm,comm,p5,2035,scale,127.84
PAO,perm,comm,p5,2035,shape,1.97
PAO,perm,comm,p5,2040,scale,144.76
PAO,perm,comm,p5,2040,shape,1.97
PAO,perm,comm,p5,2045,scale,161.68
PAO,perm,comm,p5,2045,shape,1.97
PAO,perm,comm,p5,2050,scale,178.6
PAO,perm,comm,p5,2050,shape,1.97
PAO,perm,comm,p5,2055,scale,178.6
PAO,perm,comm,p5,2055,shape,1.97
PAO,perm,comm,p5,2060,scale,178.6
PAO,perm,comm,p5,2060,shape,1.97
PAO,perm,comm,p5,2065,scale,178.6
PAO,perm,comm,p5,2065,shape,1.97
PAO,perm,comm,p5,2070,scale,178.6
PAO,perm,comm,p5,2070,shape,1.97
PAO,perm,comm,p5,2075,scale,178.6
PAO,perm,comm,p5,2075,shape,1.97
PAO,perm,comm,p5,2080,scale,178.6
PAO,perm,comm,p5,2080,shape,1.97
PAO,perm,comm,p5,2085,scale,178.6
PAO,perm,comm,p5,2085,shape,1.97
PAO,perm,comm,p5,2090,scale,178.6
PAO,perm,comm,p5,2090,shape,1.97
PAO,perm,comm,p5,2095,scale,178.6
PAO,perm,comm,p5,2095,shape,1.97
PAO,perm,comm,p5,2100,scale,178.6
PAO,perm,comm,p5,2100,shape,1.97
PAS,perm,comm,p1,2020,scale,43.95
PAS,perm,comm,p1,2020,shape,1.9
PAS,perm,comm,p1,2025,scale,43.95
PAS,perm,comm,p1,2025,shape,1.9
PAS,perm,comm,p1,2030,scale,47.089285714285715
PAS,perm,comm,p1,2030,shape,1.9
PAS,perm,comm,p1,2035,scale,50.22857142857143
PAS,perm,comm,p1,2035,shape,1.9
PAS,perm,comm,p1,2040,scale,53.36785714285714
PAS,perm,comm,p1,2040,shape,1.9
PAS,perm,comm,p1,2045,scale,56.50714285714285
PAS,perm,comm,p1,2045,shape,1.9
PAS,perm,comm,p1,2050,scale,59.64642857142858
PAS,perm,comm,p1,2050,shape,1.9
PAS,perm,comm,p1,2055,scale,62.78571428571429
PAS,perm,comm,p1,2055,shape,1.9
PAS,perm,comm,p1,2060,scale,65.92500000000001
PAS,perm,comm,p1,2060,shape,1.9
PAS,perm,comm,p1,2065,scale,65.92500000000001
PAS,perm,comm,p1,2065,shape,1.9
PAS,perm,comm,p1,2070,scale,65.92500000000001
PAS,perm,comm,p1,2070,shape,1.9
PAS,perm,comm,p1,2075,scale,65.92500000000001
PAS,perm,comm,p1,2075,shape,1.9
PAS,perm,comm,p1,2080,scale,65.92500000000001
PAS,perm,comm,p1,2080,shape,1.9
PAS,perm,comm,p1,2085,scale,65.92500000000001
PAS,perm,comm,p1,2085,shape,1.9
PAS,perm,comm,p1,2090,scale,65.92500000000001
PAS,perm,comm,p1,2090,shape,1.9
PAS,perm,comm,p1,2095,scale,65.92500000000001
PAS,perm,comm,p1,2095,shape,1.9
PAS,perm,comm,p1,2100,scale,65.92500000000001
PAS,perm,comm,p1,2100,shape,1.9
PAS,perm,comm,p2,2020,scale,43.95
PAS,perm,comm,p2,2020,shape,1.9
PAS,perm,comm,p2,2025,scale,43.95
PAS,perm,comm,p2,2025,shape,1.9
PAS,perm,comm,p2,2030,scale,47.089285714285715
PAS,perm,comm,p2,2030,shape,1.9
PAS,perm,comm,p2,2035,scale,50.22857142857143
PAS,perm,comm,p2,2035,shape,1.9
PAS,perm,comm,p2,2040,scale,53.36785714285714
PAS,perm,comm,p2,2040,shape,1.9
PAS,perm,comm,p2,2045,scale,56.50714285714285
PAS,perm,comm,p2,2045,shape,1.9
PAS,perm,comm,p2,2050,scale,59.64642857142858
PAS,perm,comm,p2,2050,shape,1.9
PAS,perm,comm,p2,2055,scale,62.78571428571429
PAS,perm,comm,p2,2055,shape,1.9
PAS,perm,comm,p2,2060,scale,65.92500000000001
PAS,perm,comm,p2,2060,shape,1.9
PAS,perm,comm,p2,2065,scale,65.92500000000001
PAS,perm,comm,p2,2065,shape,1.9
PAS,perm,comm,p2,2070,scale,65.92500000000001
PAS,perm,comm,p2,2070,shape,1.9
PAS,perm,comm,p2,2075,scale,65.92500000000001
PAS,perm,comm,p2,2075,shape,1.9
PAS,perm,comm,p2,2080,scale,65.92500000000001
PAS,perm,comm,p2,2080,shape,1.9
PAS,perm,comm,p2,2085,scale,65.92500000000001
PAS,perm,comm,p2,2085,shape,1.9
PAS,perm,comm,p2,2090,scale,65.92500000000001
PAS,perm,comm,p2,2090,shape,1.9
PAS,perm,comm,p2,2095,scale,65.92500000000001
PAS,perm,comm,p2,2095,shape,1.9
PAS,perm,comm,p2,2100,scale,65.92500000000001
PAS,perm,comm,p2,2100,shape,1.9
PAS,perm,comm,p3,2020,scale,43.95
PAS,perm,comm,p3,2020,shape,1.9
PAS,perm,comm,p3,2025,scale,43.95
PAS,perm,comm,p3,2025,shape,1.9
PAS,perm,comm,p3,2030,scale,47.089285714285715
PAS,perm,comm,p3,2030,shape,1.9
PAS,perm,comm,p3,2035,scale,50.22857142857143
PAS,perm,comm,p3,2035,shape,1.9
PAS,perm,comm,p3,2040,scale,53.36785714285714
PAS,perm,comm,p3,2040,shape,1.9
PAS,perm,comm,p3,2045,scale,56.50714285714285
PAS,perm,comm,p3,2045,shape,1.9
PAS,perm,comm,p3,2050,scale,59.64642857142858
PAS,perm,comm,p3,2050,shape,1.9
PAS,perm,comm,p3,2055,scale,62.78571428571429
PAS,perm,comm,p3,2055,shape,1.9
PAS,perm,comm,p3,2060,scale,65.92500000000001
PAS,perm,comm,p3,2060,shape,1.9
PAS,perm,comm,p3,2065,scale,65.92500000000001
PAS,perm,comm,p3,2065,shape,1.9
PAS,perm,comm,p3,2070,scale,65.92500000000001
PAS,perm,comm,p3,2070,shape,1.9
PAS,perm,comm,p3,2075,scale,65.92500000000001
PAS,perm,comm,p3,2075,shape,1.9
PAS,perm,comm,p3,2080,scale,65.92500000000001
PAS,perm,comm,p3,2080,shape,1.9
PAS,perm,comm,p3,2085,scale,65.92500000000001
PAS,perm,comm,p3,2085,shape,1.9
PAS,perm,comm,p3,2090,scale,65.92500000000001
PAS,perm,comm,p3,2090,shape,1.9
PAS,perm,comm,p3,2095,scale,65.92500000000001
PAS,perm,comm,p3,2095,shape,1.9
PAS,perm,comm,p3,2100,scale,65.92500000000001
PAS,perm,comm,p3,2100,shape,1.9
PAS,perm,comm,p5,2020,scale,43.95
PAS,perm,comm,p5,2020,shape,1.9
PAS,perm,comm,p5,2025,scale,43.95
PAS,perm,comm,p5,2025,shape,1.9
PAS,perm,comm,p5,2030,scale,49.60071428571429
PAS,perm,comm,p5,2030,shape,1.9
PAS,perm,comm,p5,2035,scale,55.251428571428576
