"","region_bld","en_calculation","en_calculation_std","n_units_fuel","floor_size","en_poverty","en_calculation_dw","en_calculation_unit","en_calculation_std_unit","sh_en_poverty","en_consumption","shr_en"
"1","C-EEU-BGR",3318.63713158125,3970.18231735023,2.90693452598,242.783498354462,0.395261944683333,13277.1307696648,158.971882775741,190.182696368312,0.135972083702188,1165.17917,0.35110170946735
"2","C-EEU-CZE",5323.91096753112,6255.8768821302,4.48327666251,327.57207967919,0.84694239235,13810.6767021873,189.018199026687,222.106377962457,0.188911471699325,4712.141423,0.885090199993555
"3","C-EEU-EST",386.886556923333,387.288046819929,0.60659675636,38.2319726225685,0.09154427295,7417.59762122438,117.689210060856,117.811341543412,0.15091454411878,650.8999349,1.68240514758693
"4","C-EEU-HUN",4179.59894176733,4801.47048776986,4.2837344148,307.339512159112,0.91984218615,11347.2804300879,158.159734657186,181.691906063332,0.214729041784666,4456.728567,1.06630531519742
"5","C-EEU-LTU",1202.92270548858,1441.34961379123,1.41518016914,102.541548209185,0.238688617736667,9885.66075889395,136.432415046948,163.474184865979,0.168663059970461,1022.417413,0.849944396539371
"6","C-EEU-LVA",1131.51667663455,1594.92658610974,0.91003329712,67.331917727708,0.14087499838,14460.5026990838,195.44280622568,275.485933305344,0.154802026283906,751.768996,0.664390557844866
"7","C-EEU-POL",15127.6169455759,18328.433593053,13.71242909646,971.873491028089,2.94004740855667,12830.2712699143,181.025809121449,219.328631406251,0.214407483012304,12863.97365,0.850363523632328
"8","C-EEU-ROU",9726.91845408211,13075.4640124989,7.82859148601,527.558549896395,1.31225869080667,14450.1168343159,214.42939678106,288.247904417862,0.167623855856028,4708.760116,0.484095773828953
"9","C-EEU-SVK",2499.24530103959,3640.44713691614,1.9780692086,156.014512400533,0.66612376663,14694.2395770178,186.304609769054,271.374755789643,0.336754529990109,1373.947706,0.549745039203832
"10","C-EEU-SVN",821.877466824821,992.981936880504,0.82616986005,63.1878330197688,0.21337304851,11569.5759448235,151.27018102017,182.762715130732,0.258267771347997,742.4711188,0.903384201136949
"11","C-WEU-AUT",5293.28070353313,6841.51151018674,3.88893187003,341.568297500015,0.90607410134,15829.7590802524,180.230000947578,232.94544442746,0.232987908150988,4584.336588,0.866067160379398
"12","C-WEU-BEL",6725.96022194147,8459.46025688393,4.78466927559,404.440175150093,0.12120468794,16348.6571120495,193.410353835768,243.258530760572,0.0253318841823303,6061.096427,0.901149609423418
"13","C-WEU-CYP",204.351486317098,264.302388949416,0.43574954334,49.8447685171294,0.0886113161966667,5454.06833395913,47.680185033884,61.6681925692034,0.203353778680902,115.3527026,0.564481838027858
"14","C-WEU-DEU",51070.0580587171,64900.3924680348,41.06177896001,3393.46607359439,4.28913405921667,14464.6625223257,175.025994762272,222.424962570427,0.104455631681079,37337.9661,0.731112662082177
"15","C-WEU-DNK",2919.88619491949,3925.2504806883,2.83925870148,300.39996035976,0.235222151206667,11960.2614686758,113.043545033246,151.966275347485,0.0828463257272238,2780.633599,0.952308896092667
"16","C-WEU-ESP",21486.3939988102,28374.3340991922,19.12460954334,1804.33552631832,4.06804622205667,13066.2412552722,138.492402638686,182.889213652488,0.212712641941144,6290.704138,0.29277616980999
"17","C-WEU-FIN",2026.47948690003,2203.7472346121,2.7464470845,194.49780055135,0.176720473836667,8581.2526903055,121.173382762367,131.773111397073,0.0643451224070604,3355.249522,1.65570366919067
"18","C-WEU-FRA",33686.9764629046,43907.4459414369,29.40718926458,2542.65357474173,3.44185877503667,13322.5767596724,154.082939239324,200.830974919884,0.117041405898056,27180.0057,0.806840166553092
"19","C-WEU-GBR",44152.7807814499,60935.33758884,27.90342529993,2631.77599065087,3.37727376760667,18402.6453730593,195.114189928174,269.27746839994,0.121034379518099,22825.67133,0.516970186837922
"20","C-WEU-GRC",4636.41608623386,6505.24060226902,4.40353974462,372.712977988802,1.55552782909,12245.0397203246,144.673038684797,202.987158141463,0.353244871013247,2545.097037,0.548936288215533
"21","C-WEU-IRL",2480.99233010108,3327.2245313222,1.76572919156,165.721552172953,0.408413135183333,16341.0906593119,174.110973622565,233.497820844044,0.231299984808262,1792.941836,0.722671253049361
"22","C-WEU-ITA",29469.9700839019,38181.0809150769,25.61687026246,2581.18417347595,5.95435818748667,13379.2984296774,132.782370044612,172.03188195764,0.232438940685601,21873.22784,0.742220904117861
"23","C-WEU-LUX",384.752184169845,404.743959248827,0.23043668954,21.1238330771638,0.0227685910166667,19418.2094475826,211.830300189822,222.837030990962,0.0988062754334718,394.1052204,1.02430924791327
"24","C-WEU-NLD",10640.7260953947,13978.3728109721,7.69869830822,672.50300154354,1.64302446663667,16074.3595261175,184.016493912152,241.736431537815,0.213415879004167,5976.286623,0.561642745938788
"25","C-WEU-PRT",5695.47591274934,6854.43036352178,4.32199886599,455.82029225935,0.381777684293333,15325.8681732907,145.316884724357,174.886959798625,0.0883335919630981,864.9406646,0.151864511034772
"26","C-WEU-SWE",3708.22593749743,4451.91198944739,4.88776723147,468.826652773891,0.2473653889,8823.38818743723,91.988515153584,110.436845113078,0.0506090771482186,4240.100547,1.14343101484844
