"region","material_type","year","eol_material","emission_factor"
"C-EEU-EST","acrylonitrile_butadiene_styrene",2035,"acrylonitrile_butadiene_styrene",3.07187180324001
"C-EEU-EST","acrylonitrile_butadiene_styrene",2040,"acrylonitrile_butadiene_styrene",3.07053488293342
"C-EEU-EST","acrylonitrile_butadiene_styrene",2045,"acrylonitrile_butadiene_styrene",3.0695247525308
"C-EEU-EST","acrylonitrile_butadiene_styrene",2050,"acrylonitrile_butadiene_styrene",3.06890466417002
"C-EEU-EST","acrylonitrile_butadiene_styrene",2055,"acrylonitrile_butadiene_styrene",3.06863588966687
"C-EEU-EST","acrylonitrile_butadiene_styrene",2060,"acrylonitrile_butadiene_styrene",3.06878886831918
"C-EEU-EST","bio-based_polypropylene",2020,"polypropylene",2.54759797518348
"C-EEU-EST","bio-based_polypropylene",2025,"polypropylene",2.54740735065428
"C-EEU-EST","bio-based_polypropylene",2030,"polypropylene",2.54659220306878
"C-EEU-EST","bio-based_polypropylene",2035,"polypropylene",2.54557590874501
"C-EEU-EST","bio-based_polypropylene",2040,"polypropylene",2.54499752959207
"C-EEU-EST","bio-based_polypropylene",2045,"polypropylene",2.54456143052039
"C-EEU-EST","bio-based_polypropylene",2050,"polypropylene",2.54428456283885
"C-EEU-EST","bio-based_polypropylene",2055,"polypropylene",2.54416517397024
"C-EEU-EST","bio-based_polypropylene",2060,"polypropylene",2.54423115803924
"C-EEU-EST","bio-based_polystyrene",2020,"polystyrene",3.18769258447125
"C-EEU-EST","bio-based_polystyrene",2025,"polystyrene",3.18748251304396
"C-EEU-EST","bio-based_polystyrene",2030,"polystyrene",3.18655614784284
"C-EEU-EST","bio-based_polystyrene",2035,"polystyrene",3.18541351365703
"C-EEU-EST","bio-based_polystyrene",2040,"polystyrene",3.18474611977494
"C-EEU-EST","bio-based_polystyrene",2045,"polystyrene",3.18424128270594
"C-EEU-EST","bio-based_polystyrene",2050,"polystyrene",3.183927211608
"C-EEU-EST","bio-based_polystyrene",2055,"polystyrene",3.18379107292138
"C-EEU-EST","bio-based_polystyrene",2060,"polystyrene",3.18386671448285
"C-EEU-EST","polypropylene",2020,"polypropylene",2.54759797518348
"C-EEU-EST","polypropylene",2025,"polypropylene",2.54740735065428
"C-EEU-EST","polypropylene",2030,"polypropylene",2.54659220306878
"C-EEU-EST","polypropylene",2035,"polypropylene",2.54557590874501
"C-EEU-EST","polypropylene",2040,"polypropylene",2.54499752959207
"C-EEU-EST","polypropylene",2045,"polypropylene",2.54456143052039
"C-EEU-EST","polypropylene",2050,"polypropylene",2.54428456283885
"C-EEU-EST","polypropylene",2055,"polypropylene",2.54416517397024
"C-EEU-EST","polypropylene",2060,"polypropylene",2.54423115803924
"C-EEU-EST","polystyrene",2020,"polystyrene",3.18769258447125
"C-EEU-EST","polystyrene",2025,"polystyrene",3.18748251304396
"C-EEU-EST","polystyrene",2030,"polystyrene",3.18655614784284
"C-EEU-EST","polystyrene",2035,"polystyrene",3.18541351365703
"C-EEU-EST","polystyrene",2040,"polystyrene",3.18474611977494
"C-EEU-EST","polystyrene",2045,"polystyrene",3.18424128270594
"C-EEU-EST","polystyrene",2050,"polystyrene",3.183927211608
"C-EEU-EST","polystyrene",2055,"polystyrene",3.18379107292138
"C-EEU-EST","polystyrene",2060,"polystyrene",3.18386671448285
"C-EEU-HRV","acrylonitrile_butadiene_styrene",2020,"acrylonitrile_butadiene_styrene",3.07646906983334
"C-EEU-HRV","acrylonitrile_butadiene_styrene",2025,"acrylonitrile_butadiene_styrene",3.07604358932002
"C-EEU-HRV","acrylonitrile_butadiene_styrene",2030,"acrylonitrile_butadiene_styrene",3.0741744743782
"C-EEU-HRV","acrylonitrile_butadiene_styrene",2035,"acrylonitrile_butadiene_styrene",3.07187180324001
"C-EEU-HRV","acrylonitrile_butadiene_styrene",2040,"acrylonitrile_butadiene_styrene",3.07053488293342
"C-EEU-HRV","acrylonitrile_butadiene_styrene",2045,"acrylonitrile_butadiene_styrene",3.0695247525308
"C-EEU-HRV","acrylonitrile_butadiene_styrene",2050,"acrylonitrile_butadiene_styrene",3.06890466417002
"C-EEU-HRV","acrylonitrile_butadiene_styrene",2055,"acrylonitrile_butadiene_styrene",3.06863588966687
"C-EEU-HRV","acrylonitrile_butadiene_styrene",2060,"acrylonitrile_butadiene_styrene",3.06878886831918
"C-EEU-HRV","bio-based_polypropylene",2020,"polypropylene",2.54759797518348
"C-EEU-HRV","bio-based_polypropylene",2025,"polypropylene",2.54740735065428
"C-EEU-HRV","bio-based_polypropylene",2030,"polypropylene",2.54659220306878
"C-EEU-HRV","bio-based_polypropylene",2035,"polypropylene",2.54557590874501
"C-EEU-HRV","bio-based_polypropylene",2040,"polypropylene",2.54499752959207
"C-EEU-HRV","bio-based_polypropylene",2045,"polypropylene",2.54456143052039
"C-EEU-HRV","bio-based_polypropylene",2050,"polypropylene",2.54428456283885
"C-EEU-HRV","bio-based_polypropylene",2055,"polypropylene",2.54416517397024
"C-EEU-HRV","bio-based_polypropylene",2060,"polypropylene",2.54423115803924
"C-EEU-HRV","bio-based_polystyrene",2020,"polystyrene",3.18769258447125
"C-EEU-HRV","bio-based_polystyrene",2025,"polystyrene",3.18748251304396
"C-EEU-HRV","bio-based_polystyrene",2030,"polystyrene",3.18655614784284
"C-EEU-HRV","bio-based_polystyrene",2035,"polystyrene",3.18541351365703
"C-EEU-HRV","bio-based_polystyrene",2040,"polystyrene",3.18474611977494
"C-EEU-HRV","bio-based_polystyrene",2045,"polystyrene",3.18424128270594
"C-EEU-HRV","bio-based_polystyrene",2050,"polystyrene",3.183927211608
"C-EEU-HRV","bio-based_polystyrene",2055,"polystyrene",3.18379107292138
"C-EEU-HRV","bio-based_polystyrene",2060,"polystyrene",3.18386671448285
"C-EEU-HRV","polypropylene",2020,"polypropylene",2.54759797518348
"C-EEU-HRV","polypropylene",2025,"polypropylene",2.54740735065428
"C-EEU-HRV","polypropylene",2030,"polypropylene",2.54659220306878
"C-EEU-HRV","polypropylene",2035,"polypropylene",2.54557590874501
"C-EEU-HRV","polypropylene",2040,"polypropylene",2.54499752959207
"C-EEU-HRV","polypropylene",2045,"polypropylene",2.54456143052039
"C-EEU-HRV","polypropylene",2050,"polypropylene",2.54428456283885
"C-EEU-HRV","polypropylene",2055,"polypropylene",2.54416517397024
"C-EEU-HRV","polypropylene",2060,"polypropylene",2.54423115803924
"C-EEU-HRV","polystyrene",2020,"polystyrene",3.18769258447125
"C-EEU-HRV","polystyrene",2025,"polystyrene",3.18748251304396
"C-EEU-HRV","polystyrene",2030,"polystyrene",3.18655614784284
"C-EEU-HRV","polystyrene",2035,"polystyrene",3.18541351365703
"C-EEU-HRV","polystyrene",2040,"polystyrene",3.18474611977494
"C-EEU-HRV","polystyrene",2045,"polystyrene",3.18424128270594
"C-EEU-HRV","polystyrene",2050,"polystyrene",3.183927211608
"C-EEU-HRV","polystyrene",2055,"polystyrene",3.18379107292138
"C-EEU-HRV","polystyrene",2060,"polystyrene",3.18386671448285
"C-EEU-HUN","acrylonitrile_butadiene_styrene",2020,"acrylonitrile_butadiene_styrene",3.07646906983334
"C-EEU-HUN","acrylonitrile_butadiene_styrene",2025,"acrylonitrile_butadiene_styrene",3.07604358932002
"C-EEU-HUN","acrylonitrile_butadiene_styrene",2030,"acrylonitrile_butadiene_styrene",3.0741744743782
"C-EEU-HUN","acrylonitrile_butadiene_styrene",2035,"acrylonitrile_butadiene_styrene",3.07187180324001
"C-EEU-HUN","acrylonitrile_butadiene_styrene",2040,"acrylonitrile_butadiene_styrene",3.07053488293342
"C-EEU-HUN","acrylonitrile_butadiene_styrene",2045,"acrylonitrile_butadiene_styrene",3.0695247525308
"C-EEU-HUN","acrylonitrile_butadiene_styrene",2050,"acrylonitrile_butadiene_styrene",3.06890466417002
"C-EEU-HUN","acrylonitrile_butadiene_styrene",2055,"acrylonitrile_butadiene_styrene",3.06863588966687
"C-EEU-HUN","acrylonitrile_butadiene_styrene",2060,"acrylonitrile_butadiene_styrene",3.06878886831918
"C-EEU-HUN","bio-based_polypropylene",2020,"polypropylene",2.54759797518348
"C-EEU-HUN","bio-based_polypropylene",2025,"polypropylene",2.54740735065428
"C-EEU-HUN","bio-based_polypropylene",2030,"polypropylene",2.54659220306878
"C-EEU-HUN","bio-based_polypropylene",2035,"polypropylene",2.54557590874501
"C-EEU-HUN","bio-based_polypropylene",2040,"polypropylene",2.54499752959207
"C-EEU-HUN","bio-based_polypropylene",2045,"polypropylene",2.54456143052039
"C-EEU-HUN","bio-based_polypropylene",2050,"polypropylene",2.54428456283885
"C-EEU-HUN","bio-based_polypropylene",2055,"polypropylene",2.54416517397024
"C-EEU-HUN","bio-based_polypropylene",2060,"polypropylene",2.54423115803924
"C-EEU-HUN","bio-based_polystyrene",2020,"polystyrene",3.18769258447125
"C-EEU-HUN","bio-based_polystyrene",2025,"polystyrene",3.18748251304396
"C-EEU-HUN","bio-based_polystyrene",2030,"polystyrene",3.18655614784284
"C-EEU-HUN","bio-based_polystyrene",2035,"polystyrene",3.18541351365703
"C-EEU-HUN","bio-based_polystyrene",2040,"polystyrene",3.18474611977494
"C-EEU-HUN","bio-based_polystyrene",2045,"polystyrene",3.18424128270594
"C-EEU-HUN","bio-based_polystyrene",2050,"polystyrene",3.183927211608
"C-EEU-HUN","bio-based_polystyrene",2055,"polystyrene",3.18379107292138
"C-EEU-HUN","bio-based_polystyrene",2060,"polystyrene",3.18386671448285
"C-EEU-HUN","polypropylene",2020,"polypropylene",2.54759797518348
"C-EEU-HUN","polypropylene",2025,"polypropylene",2.54740735065428
"C-EEU-HUN","polypropylene",2030,"polypropylene",2.54659220306878
"C-EEU-HUN","polypropylene",2035,"polypropylene",2.54557590874501
"C-EEU-HUN","polypropylene",2040,"polypropylene",2.54499752959207
"C-EEU-HUN","polypropylene",2045,"polypropylene",2.54456143052039
"C-EEU-HUN","polypropylene",2050,"polypropylene",2.54428456283885
"C-EEU-HUN","polypropylene",2055,"polypropylene",2.54416517397024
"C-EEU-HUN","polypropylene",2060,"polypropylene",2.54423115803924
"C-EEU-HUN","polystyrene",2020,"polystyrene",3.18769258447125
"C-EEU-HUN","polystyrene",2025,"polystyrene",3.18748251304396
"C-EEU-HUN","polystyrene",2030,"polystyrene",3.18655614784284
"C-EEU-HUN","polystyrene",2035,"polystyrene",3.18541351365703
"C-EEU-HUN","polystyrene",2040,"polystyrene",3.18474611977494
"C-EEU-HUN","polystyrene",2045,"polystyrene",3.18424128270594
"C-EEU-HUN","polystyrene",2050,"polystyrene",3.183927211608
"C-EEU-HUN","polystyrene",2055,"polystyrene",3.18379107292138
"C-EEU-HUN","polystyrene",2060,"polystyrene",3.18386671448285
"C-EEU-LTU","acrylonitrile_butadiene_styrene",2020,"acrylonitrile_butadiene_styrene",3.07646906983334
"C-EEU-LTU","acrylonitrile_butadiene_styrene",2025,"acrylonitrile_butadiene_styrene",3.07604358932002
"C-EEU-LTU","acrylonitrile_butadiene_styrene",2030,"acrylonitrile_butadiene_styrene",3.0741744743782
"C-EEU-LTU","acrylonitrile_butadiene_styrene",2035,"acrylonitrile_butadiene_styrene",3.07187180324001
"C-EEU-LTU","acrylonitrile_butadiene_styrene",2040,"acrylonitrile_butadiene_styrene",3.07053488293342
"C-EEU-LTU","acrylonitrile_butadiene_styrene",2045,"acrylonitrile_butadiene_styrene",3.0695247525308
"C-EEU-LTU","acrylonitrile_butadiene_styrene",2050,"acrylonitrile_butadiene_styrene",3.06890466417002
"C-EEU-LTU","acrylonitrile_butadiene_styrene",2055,"acrylonitrile_butadiene_styrene",3.06863588966687
"C-EEU-LTU","acrylonitrile_butadiene_styrene",2060,"acrylonitrile_butadiene_styrene",3.06878886831918
"C-EEU-LTU","bio-based_polypropylene",2020,"polypropylene",2.54759797518348
"C-EEU-LTU","bio-based_polypropylene",2025,"polypropylene",2.54740735065428
"C-EEU-LTU","bio-based_polypropylene",2030,"polypropylene",2.54659220306878
"C-EEU-LTU","bio-based_polypropylene",2035,"polypropylene",2.54557590874501
"C-EEU-LTU","bio-based_polypropylene",2040,"polypropylene",2.54499752959207
"C-EEU-LTU","bio-based_polypropylene",2045,"polypropylene",2.54456143052039
"C-EEU-LTU","bio-based_polypropylene",2050,"polypropylene",2.54428456283885
"C-EEU-LTU","bio-based_polypropylene",2055,"polypropylene",2.54416517397024
"C-EEU-LTU","bio-based_polypropylene",2060,"polypropylene",2.54423115803924
"C-EEU-LTU","bio-based_polystyrene",2020,"polystyrene",3.18769258447125
"C-EEU-LTU","bio-based_polystyrene",2025,"polystyrene",3.18748251304396
"C-EEU-LTU","bio-based_polystyrene",2030,"polystyrene",3.18655614784284
"C-EEU-LTU","bio-based_polystyrene",2035,"polystyrene",3.18541351365703
"C-EEU-LTU","bio-based_polystyrene",2040,"polystyrene",3.18474611977494
"C-EEU-LTU","bio-based_polystyrene",2045,"polystyrene",3.18424128270594
"C-EEU-LTU","bio-based_polystyrene",2050,"polystyrene",3.183927211608
"C-EEU-LTU","bio-based_polystyrene",2055,"polystyrene",3.18379107292138
"C-EEU-LTU","bio-based_polystyrene",2060,"polystyrene",3.18386671448285
"C-EEU-LTU","polypropylene",2020,"polypropylene",2.54759797518348
"C-EEU-LTU","polypropylene",2025,"polypropylene",2.54740735065428
"C-EEU-LTU","polypropylene",2030,"polypropylene",2.54659220306878
"C-EEU-LTU","polypropylene",2035,"polypropylene",2.54557590874501
"C-EEU-LTU","polypropylene",2040,"polypropylene",2.54499752959207
"C-EEU-LTU","polypropylene",2045,"polypropylene",2.54456143052039
"C-EEU-LTU","polypropylene",2050,"polypropylene",2.54428456283885
"C-EEU-LTU","polypropylene",2055,"polypropylene",2.54416517397024
"C-EEU-LTU","polypropylene",2060,"polypropylene",2.54423115803924
"C-EEU-LTU","polystyrene",2020,"polystyrene",3.18769258447125
"C-EEU-LTU","polystyrene",2025,"polystyrene",3.18748251304396
"C-EEU-LTU","polystyrene",2030,"polystyrene",3.18655614784284
"C-EEU-LTU","polystyrene",2035,"polystyrene",3.18541351365703
"C-EEU-LTU","polystyrene",2040,"polystyrene",3.18474611977494
"C-EEU-LTU","polystyrene",2045,"polystyrene",3.18424128270594
"C-EEU-LTU","polystyrene",2050,"polystyrene",3.183927211608
"C-EEU-LTU","polystyrene",2055,"polystyrene",3.18379107292138
"C-EEU-LTU","polystyrene",2060,"polystyrene",3.18386671448285
"C-EEU-LVA","acrylonitrile_butadiene_styrene",2020,"acrylonitrile_butadiene_styrene",3.07646906983334
"C-EEU-LVA","acrylonitrile_butadiene_styrene",2025,"acrylonitrile_butadiene_styrene",3.07604358932002
"C-EEU-LVA","acrylonitrile_butadiene_styrene",2030,"acrylonitrile_butadiene_styrene",3.0741744743782
"C-EEU-LVA","acrylonitrile_butadiene_styrene",2035,"acrylonitrile_butadiene_styrene",3.07187180324001
"C-EEU-LVA","acrylonitrile_butadiene_styrene",2040,"acrylonitrile_butadiene_styrene",3.07053488293342
"C-EEU-LVA","acrylonitrile_butadiene_styrene",2045,"acrylonitrile_butadiene_styrene",3.0695247525308
"C-EEU-LVA","acrylonitrile_butadiene_styrene",2050,"acrylonitrile_butadiene_styrene",3.06890466417002
"C-EEU-LVA","acrylonitrile_butadiene_styrene",2055,"acrylonitrile_butadiene_styrene",3.06863588966687
"C-EEU-LVA","acrylonitrile_butadiene_styrene",2060,"acrylonitrile_butadiene_styrene",3.06878886831918
"C-EEU-LVA","bio-based_polypropylene",2020,"polypropylene",2.54759797518348
"C-EEU-LVA","bio-based_polypropylene",2025,"polypropylene",2.54740735065428
"C-EEU-LVA","bio-based_polypropylene",2030,"polypropylene",2.54659220306878
"C-EEU-LVA","bio-based_polypropylene",2035,"polypropylene",2.54557590874501
"C-EEU-LVA","bio-based_polypropylene",2040,"polypropylene",2.54499752959207
"C-EEU-LVA","bio-based_polypropylene",2045,"polypropylene",2.54456143052039
"C-EEU-LVA","bio-based_polypropylene",2050,"polypropylene",2.54428456283885
"C-EEU-LVA","bio-based_polypropylene",2055,"polypropylene",2.54416517397024
"C-EEU-LVA","bio-based_polypropylene",2060,"polypropylene",2.54423115803924
"C-EEU-LVA","bio-based_polystyrene",2020,"polystyrene",3.18769258447125
"C-EEU-LVA","bio-based_polystyrene",2025,"polystyrene",3.18748251304396
"C-EEU-LVA","bio-based_polystyrene",2030,"polystyrene",3.18655614784284
"C-EEU-LVA","bio-based_polystyrene",2035,"polystyrene",3.18541351365703
"C-EEU-LVA","bio-based_polystyrene",2040,"polystyrene",3.18474611977494
"C-EEU-LVA","bio-based_polystyrene",2045,"polystyrene",3.18424128270594
"C-EEU-LVA","bio-based_polystyrene",2050,"polystyrene",3.183927211608
"C-EEU-LVA","bio-based_polystyrene",2055,"polystyrene",3.18379107292138
"C-EEU-LVA","bio-based_polystyrene",2060,"polystyrene",3.18386671448285
"C-EEU-LVA","polypropylene",2020,"polypropylene",2.54759797518348
"C-EEU-LVA","polypropylene",2025,"polypropylene",2.54740735065428
"C-EEU-LVA","polypropylene",2030,"polypropylene",2.54659220306878
"C-EEU-LVA","polypropylene",2035,"polypropylene",2.54557590874501
"C-EEU-LVA","polypropylene",2040,"polypropylene",2.54499752959207
"C-EEU-LVA","polypropylene",2045,"polypropylene",2.54456143052039
"C-EEU-LVA","polypropylene",2050,"polypropylene",2.54428456283885
"C-EEU-LVA","polypropylene",2055,"polypropylene",2.54416517397024
"C-EEU-LVA","polypropylene",2060,"polypropylene",2.54423115803924
"C-EEU-LVA","polystyrene",2020,"polystyrene",3.18769258447125
"C-EEU-LVA","polystyrene",2025,"polystyrene",3.18748251304396
"C-EEU-LVA","polystyrene",2030,"polystyrene",3.18655614784284
"C-EEU-LVA","polystyrene",2035,"polystyrene",3.18541351365703
"C-EEU-LVA","polystyrene",2040,"polystyrene",3.18474611977494
"C-EEU-LVA","polystyrene",2045,"polystyrene",3.18424128270594
"C-EEU-LVA","polystyrene",2050,"polystyrene",3.183927211608
"C-EEU-LVA","polystyrene",2055,"polystyrene",3.18379107292138
"C-EEU-LVA","polystyrene",2060,"polystyrene",3.18386671448285
"C-EEU-POL","acrylonitrile_butadiene_styrene",2020,"acrylonitrile_butadiene_styrene",3.07646906983334
"C-EEU-POL","acrylonitrile_butadiene_styrene",2025,"acrylonitrile_butadiene_styrene",3.07604358932002
"C-EEU-POL","acrylonitrile_butadiene_styrene",2030,"acrylonitrile_butadiene_styrene",3.0741744743782
"C-EEU-POL","acrylonitrile_butadiene_styrene",2035,"acrylonitrile_butadiene_styrene",3.07187180324001
"C-EEU-POL","acrylonitrile_butadiene_styrene",2040,"acrylonitrile_butadiene_styrene",3.07053488293342
"C-EEU-POL","acrylonitrile_butadiene_styrene",2045,"acrylonitrile_butadiene_styrene",3.0695247525308
"C-EEU-POL","acrylonitrile_butadiene_styrene",2050,"acrylonitrile_butadiene_styrene",3.06890466417002
"C-EEU-POL","acrylonitrile_butadiene_styrene",2055,"acrylonitrile_butadiene_styrene",3.06863588966687
"C-EEU-POL","acrylonitrile_butadiene_styrene",2060,"acrylonitrile_butadiene_styrene",3.06878886831918
"C-EEU-POL","bio-based_polypropylene",2020,"polypropylene",2.54759797518348
"C-EEU-POL","bio-based_polypropylene",2025,"polypropylene",2.54740735065428
"C-EEU-POL","bio-based_polypropylene",2030,"polypropylene",2.54659220306878
"C-EEU-POL","bio-based_polypropylene",2035,"polypropylene",2.54557590874501
"C-EEU-POL","bio-based_polypropylene",2040,"polypropylene",2.54499752959207
"C-EEU-POL","bio-based_polypropylene",2045,"polypropylene",2.54456143052039
"C-EEU-POL","bio-based_polypropylene",2050,"polypropylene",2.54428456283885
"C-EEU-POL","bio-based_polypropylene",2055,"polypropylene",2.54416517397024
"C-EEU-POL","bio-based_polypropylene",2060,"polypropylene",2.54423115803924
"C-EEU-POL","bio-based_polystyrene",2020,"polystyrene",3.18769258447125
"C-EEU-POL","bio-based_polystyrene",2025,"polystyrene",3.18748251304396
"C-EEU-POL","bio-based_polystyrene",2030,"polystyrene",3.18655614784284
