region,type,material_type,year,reuse,unknown,recycling,unmanaged_solid_waste_disposal_site,downcycling,managed_solid_waste_disposal_site,incineration_energy,incineration,open_burning,composting
C-EEU-HUN,WASH_MACH_COM,glass,2040,0,0.375350558,0,0,0.624649442,0,0,0,0,0
C-EEU-HUN,WASH_MACH_COM,other_materials,2040,0,0.375350558,0,0,0.444153726,0.180495716,0,0,0,0
C-EEU-HUN,WASH_MACH_COM,acrylonitrile_butadiene_styrene,2040,0,0.375350558,0.244862581,0,0.254856972,0.062464944,0.062464944,0,0,0
C-EEU-HUN,WASH_MACH_COM,other_plastics,2040,0,0.375350558,0,0,0.187394833,0.28317943,0.15407518,0,0,0
C-EEU-HUN,WASH_MACH_COM,polypropylene,2040,0,0.375350558,0.334812101,0,0.164907453,0,0.124929888,0,0,0
C-EEU-HUN,WASH_MACH_COM,bio-based_polypropylene,2040,0,0.2,0,0,0,0.8,0,0,0,0
C-EEU-HUN,WASH_MACH_COM,steel,2040,0,0.375350558,0.406022137,0,0.218627305,0,0,0,0,0
C-EEU-HUN,WASH_MACH_COM,aluminium,2045,0,0.375350558,0.311825001,0,0.287838463,0.024985978,0,0,0,0
C-EEU-HUN,WASH_MACH_COM,copper,2045,0,0.375350558,0.16790577,0,0.431757694,0.024985978,0,0,0,0
C-EEU-HUN,WASH_MACH_COM,glass,2045,0,0.375350558,0,0,0.624649442,0,0,0,0,0
C-EEU-HUN,WASH_MACH_COM,other_materials,2045,0,0.375350558,0,0,0.444153726,0.180495716,0,0,0,0
C-EEU-HUN,WASH_MACH_COM,acrylonitrile_butadiene_styrene,2045,0,0.375350558,0.244862581,0,0.254856972,0.062464944,0.062464944,0,0,0
C-EEU-HUN,WASH_MACH_COM,other_plastics,2045,0,0.375350558,0,0,0.187394833,0.28317943,0.15407518,0,0,0
C-EEU-HUN,WASH_MACH_COM,polypropylene,2045,0,0.375350558,0.334812101,0,0.164907453,0,0.124929888,0,0,0
C-EEU-HUN,WASH_MACH_COM,bio-based_polypropylene,2045,0,0.2,0,0,0,0.8,0,0,0,0
C-EEU-HUN,WASH_MACH_COM,steel,2045,0,0.375350558,0.406022137,0,0.218627305,0,0,0,0,0
C-EEU-HUN,WASH_MACH_COM,aluminium,2050,0,0.375350558,0.311825001,0,0.287838463,0.024985978,0,0,0,0
C-EEU-HUN,WASH_MACH_COM,copper,2050,0,0.375350558,0.16790577,0,0.431757694,0.024985978,0,0,0,0
C-EEU-HUN,WASH_MACH_COM,glass,2050,0,0.375350558,0,0,0.624649442,0,0,0,0,0
C-EEU-HUN,WASH_MACH_COM,other_materials,2050,0,0.375350558,0,0,0.444153726,0.180495716,0,0,0,0
C-EEU-HUN,WASH_MACH_COM,acrylonitrile_butadiene_styrene,2050,0,0.375350558,0.244862581,0,0.254856972,0.062464944,0.062464944,0,0,0
C-EEU-HUN,WASH_MACH_COM,other_plastics,2050,0,0.375350558,0,0,0.187394833,0.28317943,0.15407518,0,0,0
C-EEU-HUN,WASH_MACH_COM,polypropylene,2050,0,0.375350558,0.334812101,0,0.164907453,0,0.124929888,0,0,0
C-EEU-HUN,WASH_MACH_COM,bio-based_polypropylene,2050,0,0.2,0,0,0,0.8,0,0,0,0
C-EEU-HUN,WASH_MACH_COM,steel,2050,0,0.375350558,0.406022137,0,0.218627305,0,0,0,0,0
C-EEU-LTU,WASH_MACH,aluminium,2020,0,0.498181818,0.250507636,0,0.231237818,0.020072727,0,0,0,0
C-EEU-LTU,WASH_MACH,copper,2020,0,0.498181818,0.13488872700000001,0,0.346856727,0.020072727,0,0,0,0
C-EEU-LTU,WASH_MACH,glass,2020,0,0.498181818,0,0,0.326181818,0.175636364,0,0,0,0
C-EEU-LTU,WASH_MACH,other_materials,2020,0,0.498181818,0,0,0.185281464,0.316536718,0,0,0,0
C-EEU-LTU,WASH_MACH,acrylonitrile_butadiene_styrene,2020,0,0.498181818,0.196712727,0,0.204741818,0.100363636,0,0,0,0
C-EEU-LTU,WASH_MACH,other_plastics,2020,0,0.498181818,0,0,0.150545455,0.351272727,0,0,0,0
C-EEU-LTU,WASH_MACH,polypropylene,2020,0,0.498181818,0.268974546,0,0.13248,0.100363636,0,0,0,0
C-EEU-LTU,WASH_MACH,bio-based_polypropylene,2020,0,0.2,0,0,0,0.8,0,0,0,0
C-EEU-LTU,WASH_MACH,steel,2020,0,0.498181818,0.313134546,0,0.168610909,0.020072727,0,0,0,0
C-EEU-LTU,WASH_MACH,aluminium,2025,0,0.498181818,0.250507636,0,0.231237818,0.020072727,0,0,0,0
C-EEU-LTU,WASH_MACH,copper,2025,0,0.498181818,0.13488872700000001,0,0.346856727,0.020072727,0,0,0,0
C-EEU-LTU,WASH_MACH,glass,2025,0,0.498181818,0,0,0.326181818,0.175636364,0,0,0,0
C-EEU-LTU,WASH_MACH,other_materials,2025,0,0.498181818,0,0,0.185281464,0.316536718,0,0,0,0
C-EEU-LTU,WASH_MACH,acrylonitrile_butadiene_styrene,2025,0,0.498181818,0.196712727,0,0.204741818,0.100363636,0,0,0,0
C-EEU-LTU,WASH_MACH,other_plastics,2025,0,0.498181818,0,0,0.150545455,0.351272727,0,0,0,0
C-EEU-LTU,WASH_MACH,polypropylene,2025,0,0.498181818,0.268974546,0,0.13248,0.100363636,0,0,0,0
C-EEU-LTU,WASH_MACH,bio-based_polypropylene,2025,0,0.2,0,0,0,0.8,0,0,0,0
C-EEU-LTU,WASH_MACH,steel,2025,0,0.498181818,0.313134546,0,0.168610909,0.020072727,0,0,0,0
C-EEU-LTU,WASH_MACH,aluminium,2030,0,0.498181818,0.250507636,0,0.231237818,0.020072727,0,0,0,0
C-EEU-LTU,WASH_MACH,copper,2030,0,0.498181818,0.13488872700000001,0,0.346856727,0.020072727,0,0,0,0
C-EEU-LTU,WASH_MACH,glass,2030,0,0.498181818,0,0,0.326181818,0.175636364,0,0,0,0
C-EEU-LTU,WASH_MACH,other_materials,2030,0,0.498181818,0,0,0.185281464,0.316536718,0,0,0,0
C-EEU-LTU,WASH_MACH,acrylonitrile_butadiene_styrene,2030,0,0.498181818,0.196712727,0,0.204741818,0.100363636,0,0,0,0
C-EEU-LTU,WASH_MACH,other_plastics,2030,0,0.498181818,0,0,0.150545455,0.351272727,0,0,0,0
C-EEU-LTU,WASH_MACH,polypropylene,2030,0,0.498181818,0.268974546,0,0.13248,0.100363636,0,0,0,0
C-EEU-LTU,WASH_MACH,bio-based_polypropylene,2030,0,0.2,0,0,0,0.8,0,0,0,0
C-EEU-LTU,WASH_MACH,steel,2030,0,0.498181818,0.313134546,0,0.168610909,0.020072727,0,0,0,0
C-EEU-LTU,WASH_MACH,aluminium,2035,0,0.498181818,0.250507636,0,0.231237818,0.020072727,0,0,0,0
C-EEU-LTU,WASH_MACH,copper,2035,0,0.498181818,0.13488872700000001,0,0.346856727,0.020072727,0,0,0,0
C-EEU-LTU,WASH_MACH,glass,2035,0,0.498181818,0,0,0.326181818,0.175636364,0,0,0,0
C-EEU-LTU,WASH_MACH,other_materials,2035,0,0.498181818,0,0,0.185281464,0.316536718,0,0,0,0
C-EEU-LTU,WASH_MACH,acrylonitrile_butadiene_styrene,2035,0,0.498181818,0.196712727,0,0.204741818,0.100363636,0,0,0,0
C-EEU-LTU,WASH_MACH,other_plastics,2035,0,0.498181818,0,0,0.150545455,0.351272727,0,0,0,0
C-EEU-LTU,WASH_MACH,polypropylene,2035,0,0.498181818,0.268974546,0,0.13248,0.100363636,0,0,0,0
C-EEU-LTU,WASH_MACH,bio-based_polypropylene,2035,0,0.2,0,0,0,0.8,0,0,0,0
C-EEU-LTU,WASH_MACH,steel,2035,0,0.498181818,0.313134546,0,0.168610909,0.020072727,0,0,0,0
C-EEU-LTU,WASH_MACH,aluminium,2040,0,0.498181818,0.250507636,0,0.231237818,0.020072727,0,0,0,0
C-EEU-LTU,WASH_MACH,copper,2040,0,0.498181818,0.13488872700000001,0,0.346856727,0.020072727,0,0,0,0
C-EEU-LTU,WASH_MACH,glass,2040,0,0.498181818,0,0,0.326181818,0.175636364,0,0,0,0
C-EEU-LTU,WASH_MACH,other_materials,2040,0,0.498181818,0,0,0.185281464,0.316536718,0,0,0,0
C-EEU-LTU,WASH_MACH,acrylonitrile_butadiene_styrene,2040,0,0.498181818,0.196712727,0,0.204741818,0.100363636,0,0,0,0
C-EEU-LTU,WASH_MACH,other_plastics,2040,0,0.498181818,0,0,0.150545455,0.351272727,0,0,0,0
C-EEU-LTU,WASH_MACH,polypropylene,2040,0,0.498181818,0.268974546,0,0.13248,0.100363636,0,0,0,0
C-EEU-LTU,WASH_MACH,bio-based_polypropylene,2040,0,0.2,0,0,0,0.8,0,0,0,0
C-EEU-LTU,WASH_MACH,steel,2040,0,0.498181818,0.313134546,0,0.168610909,0.020072727,0,0,0,0
C-EEU-LTU,WASH_MACH,aluminium,2045,0,0.498181818,0.250507636,0,0.231237818,0.020072727,0,0,0,0
C-EEU-LTU,WASH_MACH,copper,2045,0,0.498181818,0.13488872700000001,0,0.346856727,0.020072727,0,0,0,0
C-EEU-LTU,WASH_MACH,glass,2045,0,0.498181818,0,0,0.326181818,0.175636364,0,0,0,0
C-EEU-LTU,WASH_MACH,other_materials,2045,0,0.498181818,0,0,0.185281464,0.316536718,0,0,0,0
C-EEU-LTU,WASH_MACH,acrylonitrile_butadiene_styrene,2045,0,0.498181818,0.196712727,0,0.204741818,0.100363636,0,0,0,0
C-EEU-LTU,WASH_MACH,other_plastics,2045,0,0.498181818,0,0,0.150545455,0.351272727,0,0,0,0
C-EEU-LTU,WASH_MACH,polypropylene,2045,0,0.498181818,0.268974546,0,0.13248,0.100363636,0,0,0,0
C-EEU-LTU,WASH_MACH,bio-based_polypropylene,2045,0,0.2,0,0,0,0.8,0,0,0,0
C-EEU-LTU,WASH_MACH,steel,2045,0,0.498181818,0.313134546,0,0.168610909,0.020072727,0,0,0,0
C-EEU-LTU,WASH_MACH,aluminium,2050,0,0.498181818,0.250507636,0,0.231237818,0.020072727,0,0,0,0
C-EEU-LTU,WASH_MACH,copper,2050,0,0.498181818,0.13488872700000001,0,0.346856727,0.020072727,0,0,0,0
C-EEU-LTU,WASH_MACH,glass,2050,0,0.498181818,0,0,0.326181818,0.175636364,0,0,0,0
C-EEU-LTU,WASH_MACH,other_materials,2050,0,0.498181818,0,0,0.185281464,0.316536718,0,0,0,0
C-EEU-LTU,WASH_MACH,acrylonitrile_butadiene_styrene,2050,0,0.498181818,0.196712727,0,0.204741818,0.100363636,0,0,0,0
C-EEU-LTU,WASH_MACH,other_plastics,2050,0,0.498181818,0,0,0.150545455,0.351272727,0,0,0,0
C-EEU-LTU,WASH_MACH,polypropylene,2050,0,0.498181818,0.268974546,0,0.13248,0.100363636,0,0,0,0
C-EEU-LTU,WASH_MACH,bio-based_polypropylene,2050,0,0.2,0,0,0,0.8,0,0,0,0
C-EEU-LTU,WASH_MACH,steel,2050,0,0.498181818,0.313134546,0,0.168610909,0.020072727,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,aluminium,2020,0,0.498181818,0.250507636,0,0.231237818,0.020072727,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,copper,2020,0,0.498181818,0.13488872700000001,0,0.346856727,0.020072727,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,glass,2020,0,0.498181818,0,0,0.326181818,0.175636364,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,other_materials,2020,0,0.498181818,0,0,0.185281464,0.316536718,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,acrylonitrile_butadiene_styrene,2020,0,0.498181818,0.196712727,0,0.204741818,0.100363636,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,other_plastics,2020,0,0.498181818,0,0,0.150545455,0.351272727,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,polypropylene,2020,0,0.498181818,0.268974546,0,0.13248,0.100363636,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,bio-based_polypropylene,2020,0,0.2,0,0,0,0.8,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,steel,2020,0,0.498181818,0.313134546,0,0.168610909,0.020072727,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,aluminium,2025,0,0.498181818,0.250507636,0,0.231237818,0.020072727,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,copper,2025,0,0.498181818,0.13488872700000001,0,0.346856727,0.020072727,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,glass,2025,0,0.498181818,0,0,0.326181818,0.175636364,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,other_materials,2025,0,0.498181818,0,0,0.185281464,0.316536718,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,acrylonitrile_butadiene_styrene,2025,0,0.498181818,0.196712727,0,0.204741818,0.100363636,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,other_plastics,2025,0,0.498181818,0,0,0.150545455,0.351272727,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,polypropylene,2025,0,0.498181818,0.268974546,0,0.13248,0.100363636,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,bio-based_polypropylene,2025,0,0.2,0,0,0,0.8,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,steel,2025,0,0.498181818,0.313134546,0,0.168610909,0.020072727,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,aluminium,2030,0,0.498181818,0.250507636,0,0.231237818,0.020072727,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,copper,2030,0,0.498181818,0.13488872700000001,0,0.346856727,0.020072727,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,glass,2030,0,0.498181818,0,0,0.326181818,0.175636364,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,other_materials,2030,0,0.498181818,0,0,0.185281464,0.316536718,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,acrylonitrile_butadiene_styrene,2030,0,0.498181818,0.196712727,0,0.204741818,0.100363636,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,other_plastics,2030,0,0.498181818,0,0,0.150545455,0.351272727,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,polypropylene,2030,0,0.498181818,0.268974546,0,0.13248,0.100363636,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,bio-based_polypropylene,2030,0,0.2,0,0,0,0.8,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,steel,2030,0,0.498181818,0.313134546,0,0.168610909,0.020072727,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,aluminium,2035,0,0.498181818,0.250507636,0,0.231237818,0.020072727,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,copper,2035,0,0.498181818,0.13488872700000001,0,0.346856727,0.020072727,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,glass,2035,0,0.498181818,0,0,0.326181818,0.175636364,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,other_materials,2035,0,0.498181818,0,0,0.185281464,0.316536718,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,acrylonitrile_butadiene_styrene,2035,0,0.498181818,0.196712727,0,0.204741818,0.100363636,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,other_plastics,2035,0,0.498181818,0,0,0.150545455,0.351272727,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,polypropylene,2035,0,0.498181818,0.268974546,0,0.13248,0.100363636,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,bio-based_polypropylene,2035,0,0.2,0,0,0,0.8,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,steel,2035,0,0.498181818,0.313134546,0,0.168610909,0.020072727,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,aluminium,2040,0,0.498181818,0.250507636,0,0.231237818,0.020072727,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,copper,2040,0,0.498181818,0.13488872700000001,0,0.346856727,0.020072727,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,glass,2040,0,0.498181818,0,0,0.326181818,0.175636364,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,other_materials,2040,0,0.498181818,0,0,0.185281464,0.316536718,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,acrylonitrile_butadiene_styrene,2040,0,0.498181818,0.196712727,0,0.204741818,0.100363636,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,other_plastics,2040,0,0.498181818,0,0,0.150545455,0.351272727,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,polypropylene,2040,0,0.498181818,0.268974546,0,0.13248,0.100363636,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,bio-based_polypropylene,2040,0,0.2,0,0,0,0.8,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,steel,2040,0,0.498181818,0.313134546,0,0.168610909,0.020072727,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,aluminium,2045,0,0.498181818,0.250507636,0,0.231237818,0.020072727,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,copper,2045,0,0.498181818,0.13488872700000001,0,0.346856727,0.020072727,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,glass,2045,0,0.498181818,0,0,0.326181818,0.175636364,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,other_materials,2045,0,0.498181818,0,0,0.185281464,0.316536718,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,acrylonitrile_butadiene_styrene,2045,0,0.498181818,0.196712727,0,0.204741818,0.100363636,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,other_plastics,2045,0,0.498181818,0,0,0.150545455,0.351272727,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,polypropylene,2045,0,0.498181818,0.268974546,0,0.13248,0.100363636,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,bio-based_polypropylene,2045,0,0.2,0,0,0,0.8,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,steel,2045,0,0.498181818,0.313134546,0,0.168610909,0.020072727,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,aluminium,2050,0,0.498181818,0.250507636,0,0.231237818,0.020072727,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,copper,2050,0,0.498181818,0.13488872700000001,0,0.346856727,0.020072727,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,glass,2050,0,0.498181818,0,0,0.326181818,0.175636364,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,other_materials,2050,0,0.498181818,0,0,0.185281464,0.316536718,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,acrylonitrile_butadiene_styrene,2050,0,0.498181818,0.196712727,0,0.204741818,0.100363636,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,other_plastics,2050,0,0.498181818,0,0,0.150545455,0.351272727,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,polypropylene,2050,0,0.498181818,0.268974546,0,0.13248,0.100363636,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,bio-based_polypropylene,2050,0,0.2,0,0,0,0.8,0,0,0,0
C-EEU-LTU,WASH_MACH_COM,steel,2050,0,0.498181818,0.313134546,0,0.168610909,0.020072727,0,0,0,0
C-EEU-LVA,WASH_MACH,aluminium,2020,0,0.410909091,0.294074182,0,0.271453091,0.023563636,0,0,0,0
C-EEU-LVA,WASH_MACH,copper,2020,0,0.410909091,0.15834763600000001,0,0.407179636,0.023563636,0,0,0,0
C-EEU-LVA,WASH_MACH,glass,2020,0,0.410909091,0,0,0.589090909,0,0,0,0,0
C-EEU-LVA,WASH_MACH,other_materials,2020,0,0.410909091,0,0,0.468973573,0.120117336,0,0,0,0
C-EEU-LVA,WASH_MACH,acrylonitrile_butadiene_styrene,2020,0,0.410909091,0.230923636,0,0.240349091,0.058909091,0.058909091,0,0,0
C-EEU-LVA,WASH_MACH,other_plastics,2020,0,0.410909091,0,0,0.176727273,0.412363636,0,0,0,0
C-EEU-LVA,WASH_MACH,polypropylene,2020,0,0.410909091,0.315752727,0,0.15552,0.104119174,0.013699008,0,0,0
C-EEU-LVA,WASH_MACH,bio-based_polypropylene,2020,0,0.2,0,0,0,0.8,0,0,0,0
C-EEU-LVA,WASH_MACH,steel,2020,0,0.410909091,0.382909091,0,0.206181818,0,0,0,0,0
C-EEU-LVA,WASH_MACH,aluminium,2025,0,0.410909091,0.294074182,0,0.271453091,0.023563636,0,0,0,0
C-EEU-LVA,WASH_MACH,copper,2025,0,0.410909091,0.15834763600000001,0,0.407179636,0.023563636,0,0,0,0
C-EEU-LVA,WASH_MACH,glass,2025,0,0.410909091,0,0,0.589090909,0,0,0,0,0
C-EEU-LVA,WASH_MACH,other_materials,2025,0,0.410909091,0,0,0.468973573,0.120117336,0,0,0,0
C-EEU-LVA,WASH_MACH,acrylonitrile_butadiene_styrene,2025,0,0.410909091,0.230923636,0,0.240349091,0.058909091,0.058909091,0,0,0
C-EEU-LVA,WASH_MACH,other_plastics,2025,0,0.410909091,0,0,0.176727273,0.412363636,0,0,0,0
C-EEU-LVA,WASH_MACH,polypropylene,2025,0,0.410909091,0.315752727,0,0.15552,0.104119174,0.013699008,0,0,0
C-EEU-LVA,WASH_MACH,bio-based_polypropylene,2025,0,0.2,0,0,0,0.8,0,0,0,0
C-EEU-LVA,WASH_MACH,steel,2025,0,0.410909091,0.382909091,0,0.206181818,0,0,0,0,0
C-EEU-LVA,WASH_MACH,aluminium,2030,0,0.410909091,0.294074182,0,0.271453091,0.023563636,0,0,0,0
C-EEU-LVA,WASH_MACH,copper,2030,0,0.410909091,0.15834763600000001,0,0.407179636,0.023563636,0,0,0,0
C-EEU-LVA,WASH_MACH,glass,2030,0,0.410909091,0,0,0.589090909,0,0,0,0,0
C-EEU-LVA,WASH_MACH,other_materials,2030,0,0.410909091,0,0,0.468973573,0.120117336,0,0,0,0
C-EEU-LVA,WASH_MACH,acrylonitrile_butadiene_styrene,2030,0,0.410909091,0.230923636,0,0.240349091,0.058909091,0.058909091,0,0,0
C-EEU-LVA,WASH_MACH,other_plastics,2030,0,0.410909091,0,0,0.176727273,0.412363636,0,0,0,0
C-EEU-LVA,WASH_MACH,polypropylene,2030,0,0.410909091,0.315752727,0,0.15552,0.104119174,0.013699008,0,0,0
C-EEU-LVA,WASH_MACH,bio-based_polypropylene,2030,0,0.2,0,0,0,0.8,0,0,0,0
C-EEU-LVA,WASH_MACH,steel,2030,0,0.410909091,0.382909091,0,0.206181818,0,0,0,0,0
C-EEU-LVA,WASH_MACH,aluminium,2035,0,0.410909091,0.294074182,0,0.271453091,0.023563636,0,0,0,0
C-EEU-LVA,WASH_MACH,copper,2035,0,0.410909091,0.15834763600000001,0,0.407179636,0.023563636,0,0,0,0
C-EEU-LVA,WASH_MACH,glass,2035,0,0.410909091,0,0,0.589090909,0,0,0,0,0
C-EEU-LVA,WASH_MACH,other_materials,2035,0,0.410909091,0,0,0.468973573,0.120117336,0,0,0,0
C-EEU-LVA,WASH_MACH,acrylonitrile_butadiene_styrene,2035,0,0.410909091,0.230923636,0,0.240349091,0.058909091,0.058909091,0,0,0
C-EEU-LVA,WASH_MACH,other_plastics,2035,0,0.410909091,0,0,0.176727273,0.412363636,0,0,0,0
C-EEU-LVA,WASH_MACH,polypropylene,2035,0,0.410909091,0.315752727,0,0.15552,0.104119174,0.013699008,0,0,0
C-EEU-LVA,WASH_MACH,bio-based_polypropylene,2035,0,0.2,0,0,0,0.8,0,0,0,0
C-EEU-LVA,WASH_MACH,steel,2035,0,0.410909091,0.382909091,0,0.206181818,0,0,0,0,0
C-EEU-LVA,WASH_MACH,aluminium,2040,0,0.410909091,0.294074182,0,0.271453091,0.023563636,0,0,0,0
C-EEU-LVA,WASH_MACH,copper,2040,0,0.410909091,0.15834763600000001,0,0.407179636,0.023563636,0,0,0,0
C-EEU-LVA,WASH_MACH,glass,2040,0,0.410909091,0,0,0.589090909,0,0,0,0,0
C-EEU-LVA,WASH_MACH,other_materials,2040,0,0.410909091,0,0,0.468973573,0.120117336,0,0,0,0
C-EEU-LVA,WASH_MACH,acrylonitrile_butadiene_styrene,2040,0,0.410909091,0.230923636,0,0.240349091,0.058909091,0.058909091,0,0,0
C-EEU-LVA,WASH_MACH,other_plastics,2040,0,0.410909091,0,0,0.176727273,0.412363636,0,0,0,0
C-EEU-LVA,WASH_MACH,polypropylene,2040,0,0.410909091,0.315752727,0,0.15552,0.104119174,0.013699008,0,0,0
C-EEU-LVA,WASH_MACH,bio-based_polypropylene,2040,0,0.2,0,0,0,0.8,0,0,0,0
C-EEU-LVA,WASH_MACH,steel,2040,0,0.410909091,0.382909091,0,0.206181818,0,0,0,0,0
C-EEU-LVA,WASH_MACH,aluminium,2045,0,0.410909091,0.294074182,0,0.271453091,0.023563636,0,0,0,0
C-EEU-LVA,WASH_MACH,copper,2045,0,0.410909091,0.15834763600000001,0,0.407179636,0.023563636,0,0,0,0
C-EEU-LVA,WASH_MACH,glass,2045,0,0.410909091,0,0,0.589090909,0,0,0,0,0
C-EEU-LVA,WASH_MACH,other_materials,2045,0,0.410909091,0,0,0.468973573,0.120117336,0,0,0,0
C-EEU-LVA,WASH_MACH,acrylonitrile_butadiene_styrene,2045,0,0.410909091,0.230923636,0,0.240349091,0.058909091,0.058909091,0,0,0
C-EEU-LVA,WASH_MACH,other_plastics,2045,0,0.410909091,0,0,0.176727273,0.412363636,0,0,0,0
C-EEU-LVA,WASH_MACH,polypropylene,2045,0,0.410909091,0.315752727,0,0.15552,0.104119174,0.013699008,0,0,0
C-EEU-LVA,WASH_MACH,bio-based_polypropylene,2045,0,0.2,0,0,0,0.8,0,0,0,0
C-EEU-LVA,WASH_MACH,steel,2045,0,0.410909091,0.382909091,0,0.206181818,0,0,0,0,0
C-EEU-LVA,WASH_MACH,aluminium,2050,0,0.410909091,0.294074182,0,0.271453091,0.023563636,0,0,0,0
C-EEU-LVA,WASH_MACH,copper,2050,0,0.410909091,0.15834763600000001,0,0.407179636,0.023563636,0,0,0,0
C-EEU-LVA,WASH_MACH,glass,2050,0,0.410909091,0,0,0.589090909,0,0,0,0,0
C-EEU-LVA,WASH_MACH,other_materials,2050,0,0.410909091,0,0,0.468973573,0.120117336,0,0,0,0
C-EEU-LVA,WASH_MACH,acrylonitrile_butadiene_styrene,2050,0,0.410909091,0.230923636,0,0.240349091,0.058909091,0.058909091,0,0,0
C-EEU-LVA,WASH_MACH,other_plastics,2050,0,0.410909091,0,0,0.176727273,0.412363636,0,0,0,0
C-EEU-LVA,WASH_MACH,polypropylene,2050,0,0.410909091,0.315752727,0,0.15552,0.104119174,0.013699008,0,0,0
C-EEU-LVA,WASH_MACH,bio-based_polypropylene,2050,0,0.2,0,0,0,0.8,0,0,0,0
C-EEU-LVA,WASH_MACH,steel,2050,0,0.410909091,0.382909091,0,0.206181818,0,0,0,0,0
C-EEU-LVA,WASH_MACH_COM,aluminium,2020,0,0.410909091,0.294074182,0,0.271453091,0.023563636,0,0,0,0
C-EEU-LVA,WASH_MACH_COM,copper,2020,0,0.410909091,0.15834763600000001,0,0.407179636,0.023563636,0,0,0,0
C-EEU-LVA,WASH_MACH_COM,glass,2020,0,0.410909091,0,0,0.589090909,0,0,0,0,0
C-EEU-LVA,WASH_MACH_COM,other_materials,2020,0,0.410909091,0,0,0.468973573,0.120117336,0,0,0,0
C-EEU-LVA,WASH_MACH_COM,acrylonitrile_butadiene_styrene,2020,0,0.410909091,0.230923636,0,0.240349091,0.058909091,0.058909091,0,0,0
C-EEU-LVA,WASH_MACH_COM,other_plastics,2020,0,0.410909091,0,0,0.176727273,0.412363636,0,0,0,0
C-EEU-LVA,WASH_MACH_COM,polypropylene,2020,0,0.410909091,0.315752727,0,0.15552,0.104119174,0.013699008,0,0,0
C-EEU-LVA,WASH_MACH_COM,bio-based_polypropylene,2020,0,0.2,0,0,0,0.8,0,0,0,0
C-EEU-LVA,WASH_MACH_COM,steel,2020,0,0.410909091,0.382909091,0,0.206181818,0,0,0,0,0
