"region","material_type","year","eol_material","emission_factor"
"C-EEU-CZE","bio-based_polypropylene",2025,"polypropylene",0.107302955524906
"C-EEU-CZE","bio-based_polypropylene",2030,"polypropylene",0.106896091343874
"C-EEU-CZE","bio-based_polypropylene",2035,"polypropylene",0.106044960568825
"C-EEU-CZE","bio-based_polypropylene",2040,"polypropylene",0.105542997464415
"C-EEU-CZE","bio-based_polypropylene",2045,"polypropylene",0.105163405980452
"C-EEU-CZE","bio-based_polypropylene",2050,"polypropylene",0.10457007236849
"C-EEU-CZE","bio-based_polypropylene",2055,"polypropylene",0.104329515792481
"C-EEU-CZE","bio-based_polypropylene",2060,"polypropylene",0.104366191310934
"C-EEU-CZE","bio-based_polystyrene",2020,"polystyrene",0.131891546229211
"C-EEU-CZE","bio-based_polystyrene",2025,"polystyrene",0.131781857419977
"C-EEU-CZE","bio-based_polystyrene",2030,"polystyrene",0.131359957922461
"C-EEU-CZE","bio-based_polystyrene",2035,"polystyrene",0.130487072729939
"C-EEU-CZE","bio-based_polystyrene",2040,"polystyrene",0.129982896301235
"C-EEU-CZE","bio-based_polystyrene",2045,"polystyrene",0.129602671633561
"C-EEU-CZE","bio-based_polystyrene",2050,"polystyrene",0.129009069329305
"C-EEU-CZE","bio-based_polystyrene",2055,"polystyrene",0.128768357739421
"C-EEU-CZE","bio-based_polystyrene",2060,"polystyrene",0.128805296858053
"C-EEU-CZE","copper",2020,"copper",0.00539270750673704
"C-EEU-CZE","copper",2030,"copper",0.00525487788194886
"C-EEU-CZE","copper",2040,"copper",0.00463851580362222
"C-EEU-CZE","copper",2050,"copper",0.00406910261846527
"C-EEU-CZE","copper",2060,"copper",0.00394709372053634
"C-EEU-CZE","glass",2020,"glass",0.00536004154774015
"C-EEU-CZE","glass",2030,"glass",0.00527873637295789
"C-EEU-CZE","glass",2040,"glass",0.00477620264256572
"C-EEU-CZE","glass",2050,"glass",0.00428668631407529
"C-EEU-CZE","glass",2060,"glass",0.0042075035299545
"C-EEU-CZE","polypropylene",2020,"polypropylene",0.107405709378054
"C-EEU-CZE","polypropylene",2025,"polypropylene",0.107302955524906
"C-EEU-CZE","polypropylene",2030,"polypropylene",0.106896091343874
"C-EEU-CZE","polypropylene",2035,"polypropylene",0.106044960568825
"C-EEU-CZE","polypropylene",2040,"polypropylene",0.105542997464415
"C-EEU-CZE","polypropylene",2045,"polypropylene",0.105163405980452
"C-EEU-CZE","polypropylene",2050,"polypropylene",0.10457007236849
"C-EEU-CZE","polypropylene",2055,"polypropylene",0.104329515792481
"C-EEU-CZE","polypropylene",2060,"polypropylene",0.104366191310934
"C-EEU-CZE","polystyrene",2020,"polystyrene",0.131891546229211
"C-EEU-CZE","polystyrene",2025,"polystyrene",0.131781857419977
"C-EEU-CZE","polystyrene",2030,"polystyrene",0.131359957922461
"C-EEU-CZE","polystyrene",2035,"polystyrene",0.130487072729939
"C-EEU-CZE","polystyrene",2040,"polystyrene",0.129982896301235
"C-EEU-CZE","polystyrene",2045,"polystyrene",0.129602671633561
"C-EEU-CZE","polystyrene",2050,"polystyrene",0.129009069329305
"C-EEU-CZE","polystyrene",2055,"polystyrene",0.128768357739421
"C-EEU-CZE","polystyrene",2060,"polystyrene",0.128805296858053
"C-EEU-EST","acrylonitrile_butadiene_styrene",2020,"acrylonitrile_butadiene_styrene",0.115720293697576
"C-EEU-EST","acrylonitrile_butadiene_styrene",2025,"acrylonitrile_butadiene_styrene",0.115609621483123
"C-EEU-EST","acrylonitrile_butadiene_styrene",2030,"acrylonitrile_butadiene_styrene",0.115192064903263
"C-EEU-EST","acrylonitrile_butadiene_styrene",2035,"acrylonitrile_butadiene_styrene",0.114320275276462
"C-EEU-EST","acrylonitrile_butadiene_styrene",2040,"acrylonitrile_butadiene_styrene",0.113819803963663
"C-EEU-EST","acrylonitrile_butadiene_styrene",2045,"acrylonitrile_butadiene_styrene",0.11344543861671
"C-EEU-EST","acrylonitrile_butadiene_styrene",2050,"acrylonitrile_butadiene_styrene",0.112858358187053
"C-EEU-EST","acrylonitrile_butadiene_styrene",2055,"acrylonitrile_butadiene_styrene",0.112621699788334
"C-EEU-EST","acrylonitrile_butadiene_styrene",2060,"acrylonitrile_butadiene_styrene",0.11265996905878
"C-EEU-EST","aluminium",2020,"aluminium",0.0221758463799673
"C-EEU-EST","aluminium",2030,"aluminium",0.0180426585062294
"C-EEU-EST","aluminium",2040,"aluminium",0.0125538624324788
"C-EEU-EST","aluminium",2050,"aluminium",0.0109538827281565
"C-EEU-EST","aluminium",2060,"aluminium",0.0106084153091852
"C-EEU-EST","bio-based_polypropylene",2020,"polypropylene",0.107405709378054
"C-EEU-EST","bio-based_polypropylene",2025,"polypropylene",0.107302955524906
"C-EEU-EST","bio-based_polypropylene",2030,"polypropylene",0.106896091343874
"C-EEU-EST","bio-based_polypropylene",2035,"polypropylene",0.106044960568825
"C-EEU-EST","bio-based_polypropylene",2040,"polypropylene",0.105542997464415
"C-EEU-EST","bio-based_polypropylene",2045,"polypropylene",0.105163405980452
"C-EEU-EST","bio-based_polypropylene",2050,"polypropylene",0.10457007236849
"C-EEU-EST","bio-based_polypropylene",2055,"polypropylene",0.104329515792481
"C-EEU-EST","bio-based_polypropylene",2060,"polypropylene",0.104366191310934
"C-EEU-EST","bio-based_polystyrene",2020,"polystyrene",0.131891546229211
"C-EEU-EST","bio-based_polystyrene",2025,"polystyrene",0.131781857419977
"C-EEU-EST","bio-based_polystyrene",2030,"polystyrene",0.131359957922461
"C-EEU-EST","bio-based_polystyrene",2035,"polystyrene",0.130487072729939
"C-EEU-EST","bio-based_polystyrene",2040,"polystyrene",0.129982896301235
"C-EEU-EST","bio-based_polystyrene",2045,"polystyrene",0.129602671633561
"C-EEU-EST","bio-based_polystyrene",2050,"polystyrene",0.129009069329305
"C-EEU-EST","bio-based_polystyrene",2055,"polystyrene",0.128768357739421
"C-EEU-EST","bio-based_polystyrene",2060,"polystyrene",0.128805296858053
"C-EEU-EST","copper",2020,"copper",0.00539270750673704
"C-EEU-EST","copper",2030,"copper",0.00525487788194886
"C-EEU-EST","copper",2040,"copper",0.00463851580362222
"C-EEU-EST","copper",2050,"copper",0.00406910261846527
"C-EEU-EST","copper",2060,"copper",0.00394709372053634
"C-EEU-EST","glass",2020,"glass",0.00536004154774015
"C-EEU-EST","glass",2030,"glass",0.00527873637295789
"C-EEU-EST","glass",2040,"glass",0.00477620264256572
"C-EEU-EST","glass",2050,"glass",0.00428668631407529
"C-EEU-EST","glass",2060,"glass",0.0042075035299545
"C-EEU-EST","polypropylene",2020,"polypropylene",0.107405709378054
"C-EEU-EST","polypropylene",2025,"polypropylene",0.107302955524906
"C-EEU-EST","polypropylene",2030,"polypropylene",0.106896091343874
"C-EEU-EST","polypropylene",2035,"polypropylene",0.106044960568825
"C-EEU-EST","polypropylene",2040,"polypropylene",0.105542997464415
"C-EEU-EST","polypropylene",2045,"polypropylene",0.105163405980452
"C-EEU-EST","polypropylene",2050,"polypropylene",0.10457007236849
"C-EEU-EST","polypropylene",2055,"polypropylene",0.104329515792481
"C-EEU-EST","polypropylene",2060,"polypropylene",0.104366191310934
"C-EEU-EST","polystyrene",2020,"polystyrene",0.131891546229211
"C-EEU-EST","polystyrene",2025,"polystyrene",0.131781857419977
"C-EEU-EST","polystyrene",2030,"polystyrene",0.131359957922461
"C-EEU-EST","polystyrene",2035,"polystyrene",0.130487072729939
"C-EEU-EST","polystyrene",2040,"polystyrene",0.129982896301235
"C-EEU-EST","polystyrene",2045,"polystyrene",0.129602671633561
"C-EEU-EST","polystyrene",2050,"polystyrene",0.129009069329305
"C-EEU-EST","polystyrene",2055,"polystyrene",0.128768357739421
"C-EEU-EST","polystyrene",2060,"polystyrene",0.128805296858053
"C-EEU-HRV","acrylonitrile_butadiene_styrene",2020,"acrylonitrile_butadiene_styrene",0.115720293697576
"C-EEU-HRV","acrylonitrile_butadiene_styrene",2025,"acrylonitrile_butadiene_styrene",0.115609621483123
"C-EEU-HRV","acrylonitrile_butadiene_styrene",2030,"acrylonitrile_butadiene_styrene",0.115192064903263
"C-EEU-HRV","acrylonitrile_butadiene_styrene",2035,"acrylonitrile_butadiene_styrene",0.114320275276462
"C-EEU-HRV","acrylonitrile_butadiene_styrene",2040,"acrylonitrile_butadiene_styrene",0.113819803963663
"C-EEU-HRV","acrylonitrile_butadiene_styrene",2045,"acrylonitrile_butadiene_styrene",0.11344543861671
"C-EEU-HRV","acrylonitrile_butadiene_styrene",2050,"acrylonitrile_butadiene_styrene",0.112858358187053
"C-EEU-HRV","acrylonitrile_butadiene_styrene",2055,"acrylonitrile_butadiene_styrene",0.112621699788334
"C-EEU-HRV","acrylonitrile_butadiene_styrene",2060,"acrylonitrile_butadiene_styrene",0.11265996905878
"C-EEU-HRV","aluminium",2020,"aluminium",0.0221758463799673
"C-EEU-HRV","aluminium",2030,"aluminium",0.0180426585062294
"C-EEU-HRV","aluminium",2040,"aluminium",0.0125538624324788
"C-EEU-HRV","aluminium",2050,"aluminium",0.0109538827281565
"C-EEU-HRV","aluminium",2060,"aluminium",0.0106084153091852
"C-EEU-HRV","bio-based_polypropylene",2020,"polypropylene",0.107405709378054
"C-EEU-HRV","bio-based_polypropylene",2025,"polypropylene",0.107302955524906
"C-EEU-HRV","bio-based_polypropylene",2030,"polypropylene",0.106896091343874
"C-EEU-HRV","bio-based_polypropylene",2035,"polypropylene",0.106044960568825
"C-EEU-HRV","bio-based_polypropylene",2040,"polypropylene",0.105542997464415
"C-EEU-HRV","bio-based_polypropylene",2045,"polypropylene",0.105163405980452
"C-EEU-HRV","bio-based_polypropylene",2050,"polypropylene",0.10457007236849
"C-EEU-HRV","bio-based_polypropylene",2055,"polypropylene",0.104329515792481
"C-EEU-HRV","bio-based_polypropylene",2060,"polypropylene",0.104366191310934
"C-EEU-HRV","bio-based_polystyrene",2020,"polystyrene",0.131891546229211
"C-EEU-HRV","bio-based_polystyrene",2025,"polystyrene",0.131781857419977
"C-EEU-HRV","bio-based_polystyrene",2030,"polystyrene",0.131359957922461
"C-EEU-HRV","bio-based_polystyrene",2035,"polystyrene",0.130487072729939
"C-EEU-HRV","bio-based_polystyrene",2040,"polystyrene",0.129982896301235
"C-EEU-HRV","bio-based_polystyrene",2045,"polystyrene",0.129602671633561
"C-EEU-HRV","bio-based_polystyrene",2050,"polystyrene",0.129009069329305
"C-EEU-HRV","bio-based_polystyrene",2055,"polystyrene",0.128768357739421
"C-EEU-HRV","bio-based_polystyrene",2060,"polystyrene",0.128805296858053
"C-EEU-HRV","copper",2020,"copper",0.00539270750673704
"C-EEU-HRV","copper",2030,"copper",0.00525487788194886
"C-EEU-HRV","copper",2040,"copper",0.00463851580362222
"C-EEU-HRV","copper",2050,"copper",0.00406910261846527
"C-EEU-HRV","copper",2060,"copper",0.00394709372053634
"C-EEU-HRV","glass",2020,"glass",0.00536004154774015
"C-EEU-HRV","glass",2030,"glass",0.00527873637295789
"C-EEU-HRV","glass",2040,"glass",0.00477620264256572
"C-EEU-HRV","glass",2050,"glass",0.00428668631407529
"C-EEU-HRV","glass",2060,"glass",0.0042075035299545
"C-EEU-HRV","polypropylene",2020,"polypropylene",0.107405709378054
"C-EEU-HRV","polypropylene",2025,"polypropylene",0.107302955524906
"C-EEU-HRV","polypropylene",2030,"polypropylene",0.106896091343874
"C-EEU-HRV","polypropylene",2035,"polypropylene",0.106044960568825
"C-EEU-HRV","polypropylene",2040,"polypropylene",0.105542997464415
"C-EEU-HRV","polypropylene",2045,"polypropylene",0.105163405980452
"C-EEU-HRV","polypropylene",2050,"polypropylene",0.10457007236849
"C-EEU-HRV","polypropylene",2055,"polypropylene",0.104329515792481
"C-EEU-HRV","polypropylene",2060,"polypropylene",0.104366191310934
"C-EEU-HRV","polystyrene",2020,"polystyrene",0.131891546229211
"C-EEU-HRV","polystyrene",2025,"polystyrene",0.131781857419977
"C-EEU-HRV","polystyrene",2030,"polystyrene",0.131359957922461
"C-EEU-HRV","polystyrene",2035,"polystyrene",0.130487072729939
"C-EEU-HRV","polystyrene",2040,"polystyrene",0.129982896301235
"C-EEU-HRV","polystyrene",2045,"polystyrene",0.129602671633561
"C-EEU-HRV","polystyrene",2050,"polystyrene",0.129009069329305
"C-EEU-HRV","polystyrene",2055,"polystyrene",0.128768357739421
"C-EEU-HRV","polystyrene",2060,"polystyrene",0.128805296858053
"C-EEU-HUN","acrylonitrile_butadiene_styrene",2020,"acrylonitrile_butadiene_styrene",0.115720293697576
"C-EEU-HUN","acrylonitrile_butadiene_styrene",2025,"acrylonitrile_butadiene_styrene",0.115609621483123
"C-EEU-HUN","acrylonitrile_butadiene_styrene",2030,"acrylonitrile_butadiene_styrene",0.115192064903263
"C-EEU-HUN","acrylonitrile_butadiene_styrene",2035,"acrylonitrile_butadiene_styrene",0.114320275276462
"C-EEU-HUN","acrylonitrile_butadiene_styrene",2040,"acrylonitrile_butadiene_styrene",0.113819803963663
"C-EEU-HUN","acrylonitrile_butadiene_styrene",2045,"acrylonitrile_butadiene_styrene",0.11344543861671
"C-EEU-HUN","acrylonitrile_butadiene_styrene",2050,"acrylonitrile_butadiene_styrene",0.112858358187053
"C-EEU-HUN","acrylonitrile_butadiene_styrene",2055,"acrylonitrile_butadiene_styrene",0.112621699788334
"C-EEU-HUN","acrylonitrile_butadiene_styrene",2060,"acrylonitrile_butadiene_styrene",0.11265996905878
"C-EEU-HUN","aluminium",2020,"aluminium",0.0221758463799673
"C-EEU-HUN","aluminium",2030,"aluminium",0.0180426585062294
"C-EEU-HUN","aluminium",2040,"aluminium",0.0125538624324788
"C-EEU-HUN","aluminium",2050,"aluminium",0.0109538827281565
"C-EEU-HUN","aluminium",2060,"aluminium",0.0106084153091852
"C-EEU-HUN","bio-based_polypropylene",2020,"polypropylene",0.107405709378054
"C-EEU-HUN","bio-based_polypropylene",2025,"polypropylene",0.107302955524906
"C-EEU-HUN","bio-based_polypropylene",2030,"polypropylene",0.106896091343874
"C-EEU-HUN","bio-based_polypropylene",2035,"polypropylene",0.106044960568825
"C-EEU-HUN","bio-based_polypropylene",2040,"polypropylene",0.105542997464415
"C-EEU-HUN","bio-based_polypropylene",2045,"polypropylene",0.105163405980452
"C-EEU-HUN","bio-based_polypropylene",2050,"polypropylene",0.10457007236849
"C-EEU-HUN","bio-based_polypropylene",2055,"polypropylene",0.104329515792481
"C-EEU-HUN","bio-based_polypropylene",2060,"polypropylene",0.104366191310934
"C-EEU-HUN","bio-based_polystyrene",2020,"polystyrene",0.131891546229211
"C-EEU-HUN","bio-based_polystyrene",2025,"polystyrene",0.131781857419977
"C-EEU-HUN","bio-based_polystyrene",2030,"polystyrene",0.131359957922461
"C-EEU-HUN","bio-based_polystyrene",2035,"polystyrene",0.130487072729939
"C-EEU-HUN","bio-based_polystyrene",2040,"polystyrene",0.129982896301235
"C-EEU-HUN","bio-based_polystyrene",2045,"polystyrene",0.129602671633561
"C-EEU-HUN","bio-based_polystyrene",2050,"polystyrene",0.129009069329305
"C-EEU-HUN","bio-based_polystyrene",2055,"polystyrene",0.128768357739421
"C-EEU-HUN","bio-based_polystyrene",2060,"polystyrene",0.128805296858053
"C-EEU-HUN","copper",2020,"copper",0.00539270750673704
"C-EEU-HUN","copper",2030,"copper",0.00525487788194886
"C-EEU-HUN","copper",2040,"copper",0.00463851580362222
"C-EEU-HUN","copper",2050,"copper",0.00406910261846527
"C-EEU-HUN","copper",2060,"copper",0.00394709372053634
"C-EEU-HUN","glass",2020,"glass",0.00536004154774015
"C-EEU-HUN","glass",2030,"glass",0.00527873637295789
"C-EEU-HUN","glass",2040,"glass",0.00477620264256572
"C-EEU-HUN","glass",2050,"glass",0.00428668631407529
"C-EEU-HUN","glass",2060,"glass",0.0042075035299545
"C-EEU-HUN","polypropylene",2020,"polypropylene",0.107405709378054
"C-EEU-HUN","polypropylene",2025,"polypropylene",0.107302955524906
"C-EEU-HUN","polypropylene",2030,"polypropylene",0.106896091343874
"C-EEU-HUN","polypropylene",2035,"polypropylene",0.106044960568825
"C-EEU-HUN","polypropylene",2040,"polypropylene",0.105542997464415
"C-EEU-HUN","polypropylene",2045,"polypropylene",0.105163405980452
"C-EEU-HUN","polypropylene",2050,"polypropylene",0.10457007236849
"C-EEU-HUN","polypropylene",2055,"polypropylene",0.104329515792481
"C-EEU-HUN","polypropylene",2060,"polypropylene",0.104366191310934
"C-EEU-HUN","polystyrene",2020,"polystyrene",0.131891546229211
"C-EEU-HUN","polystyrene",2025,"polystyrene",0.131781857419977
"C-EEU-HUN","polystyrene",2030,"polystyrene",0.131359957922461
"C-EEU-HUN","polystyrene",2035,"polystyrene",0.130487072729939
"C-EEU-HUN","polystyrene",2040,"polystyrene",0.129982896301235
"C-EEU-HUN","polystyrene",2045,"polystyrene",0.129602671633561
"C-EEU-HUN","polystyrene",2050,"polystyrene",0.129009069329305
"C-EEU-HUN","polystyrene",2055,"polystyrene",0.128768357739421
"C-EEU-HUN","polystyrene",2060,"polystyrene",0.128805296858053
"C-EEU-LTU","acrylonitrile_butadiene_styrene",2020,"acrylonitrile_butadiene_styrene",0.115720293697576
"C-EEU-LTU","acrylonitrile_butadiene_styrene",2025,"acrylonitrile_butadiene_styrene",0.115609621483123
"C-EEU-LTU","acrylonitrile_butadiene_styrene",2030,"acrylonitrile_butadiene_styrene",0.115192064903263
"C-EEU-LTU","acrylonitrile_butadiene_styrene",2035,"acrylonitrile_butadiene_styrene",0.114320275276462
"C-EEU-LTU","acrylonitrile_butadiene_styrene",2040,"acrylonitrile_butadiene_styrene",0.113819803963663
"C-EEU-LTU","acrylonitrile_butadiene_styrene",2045,"acrylonitrile_butadiene_styrene",0.11344543861671
"C-EEU-LTU","acrylonitrile_butadiene_styrene",2050,"acrylonitrile_butadiene_styrene",0.112858358187053
"C-EEU-LTU","acrylonitrile_butadiene_styrene",2055,"acrylonitrile_butadiene_styrene",0.112621699788334
"C-EEU-LTU","acrylonitrile_butadiene_styrene",2060,"acrylonitrile_butadiene_styrene",0.11265996905878
"C-EEU-LTU","aluminium",2020,"aluminium",0.0221758463799673
"C-EEU-LTU","aluminium",2030,"aluminium",0.0180426585062294
"C-EEU-LTU","aluminium",2040,"aluminium",0.0125538624324788
"C-EEU-LTU","aluminium",2050,"aluminium",0.0109538827281565
"C-EEU-LTU","aluminium",2060,"aluminium",0.0106084153091852
"C-EEU-LTU","bio-based_polypropylene",2020,"polypropylene",0.107405709378054
"C-EEU-LTU","bio-based_polypropylene",2025,"polypropylene",0.107302955524906
"C-EEU-LTU","bio-based_polypropylene",2030,"polypropylene",0.106896091343874
"C-EEU-LTU","bio-based_polypropylene",2035,"polypropylene",0.106044960568825
"C-EEU-LTU","bio-based_polypropylene",2040,"polypropylene",0.105542997464415
"C-EEU-LTU","bio-based_polypropylene",2045,"polypropylene",0.105163405980452
"C-EEU-LTU","bio-based_polypropylene",2050,"polypropylene",0.10457007236849
"C-EEU-LTU","bio-based_polypropylene",2055,"polypropylene",0.104329515792481
"C-EEU-LTU","bio-based_polypropylene",2060,"polypropylene",0.104366191310934
"C-EEU-LTU","bio-based_polystyrene",2020,"polystyrene",0.131891546229211
"C-EEU-LTU","bio-based_polystyrene",2025,"polystyrene",0.131781857419977
"C-EEU-LTU","bio-based_polystyrene",2030,"polystyrene",0.131359957922461
"C-EEU-LTU","bio-based_polystyrene",2035,"polystyrene",0.130487072729939
"C-EEU-LTU","bio-based_polystyrene",2040,"polystyrene",0.129982896301235
"C-EEU-LTU","bio-based_polystyrene",2045,"polystyrene",0.129602671633561
"C-EEU-LTU","bio-based_polystyrene",2050,"polystyrene",0.129009069329305
"C-EEU-LTU","bio-based_polystyrene",2055,"polystyrene",0.128768357739421
"C-EEU-LTU","bio-based_polystyrene",2060,"polystyrene",0.128805296858053
"C-EEU-LTU","copper",2020,"copper",0.00539270750673704
"C-EEU-LTU","copper",2030,"copper",0.00525487788194886
"C-EEU-LTU","copper",2040,"copper",0.00463851580362222
"C-EEU-LTU","copper",2050,"copper",0.00406910261846527
"C-EEU-LTU","copper",2060,"copper",0.00394709372053634
"C-EEU-LTU","glass",2020,"glass",0.00536004154774015
"C-EEU-LTU","glass",2030,"glass",0.00527873637295789
"C-EEU-LTU","glass",2040,"glass",0.00477620264256572
"C-EEU-LTU","glass",2050,"glass",0.00428668631407529
"C-EEU-LTU","glass",2060,"glass",0.0042075035299545
"C-EEU-LTU","polypropylene",2020,"polypropylene",0.107405709378054
"C-EEU-LTU","polypropylene",2025,"polypropylene",0.107302955524906
"C-EEU-LTU","polypropylene",2030,"polypropylene",0.106896091343874
"C-EEU-LTU","polypropylene",2035,"polypropylene",0.106044960568825
"C-EEU-LTU","polypropylene",2040,"polypropylene",0.105542997464415
"C-EEU-LTU","polypropylene",2045,"polypropylene",0.105163405980452
"C-EEU-LTU","polypropylene",2050,"polypropylene",0.10457007236849
"C-EEU-LTU","polypropylene",2055,"polypropylene",0.104329515792481
"C-EEU-LTU","polypropylene",2060,"polypropylene",0.104366191310934
"C-EEU-LTU","polystyrene",2020,"polystyrene",0.131891546229211
"C-EEU-LTU","polystyrene",2025,"polystyrene",0.131781857419977
"C-EEU-LTU","polystyrene",2030,"polystyrene",0.131359957922461
"C-EEU-LTU","polystyrene",2035,"polystyrene",0.130487072729939
"C-EEU-LTU","polystyrene",2040,"polystyrene",0.129982896301235
"C-EEU-LTU","polystyrene",2045,"polystyrene",0.129602671633561
"C-EEU-LTU","polystyrene",2050,"polystyrene",0.129009069329305
"C-EEU-LTU","polystyrene",2055,"polystyrene",0.128768357739421
"C-EEU-LTU","polystyrene",2060,"polystyrene",0.128805296858053
