"region","material_type","year","emission_factor"
"C-EEU-BGR","acrylonitrile_butadiene_styrene",2020,0.321
"C-EEU-BGR","acrylonitrile_butadiene_styrene",2025,0.321
"C-EEU-BGR","acrylonitrile_butadiene_styrene",2030,0.321
"C-EEU-BGR","acrylonitrile_butadiene_styrene",2035,0.321
"C-EEU-BGR","acrylonitrile_butadiene_styrene",2040,0.321
"C-EEU-BGR","acrylonitrile_butadiene_styrene",2045,0.321
"C-EEU-BGR","acrylonitrile_butadiene_styrene",2050,0.321
"C-EEU-BGR","acrylonitrile_butadiene_styrene",2055,0.321
"C-EEU-BGR","acrylonitrile_butadiene_styrene",2060,0.321
"C-EEU-BGR","acrylonitrile_butadiene_styrene",2065,0.321
"C-EEU-BGR","acrylonitrile_butadiene_styrene",2070,0.321
"C-EEU-BGR","acrylonitrile_butadiene_styrene",2075,0.321
"C-EEU-BGR","acrylonitrile_butadiene_styrene",2080,0.321
"C-EEU-BGR","acrylonitrile_butadiene_styrene",2085,0.321
"C-EEU-BGR","acrylonitrile_butadiene_styrene",2090,0.321
"C-EEU-BGR","acrylonitrile_butadiene_styrene",2095,0.321
"C-EEU-BGR","acrylonitrile_butadiene_styrene",2100,0.321
"C-EEU-BGR","aluminium",2020,0.922967287951866
"C-EEU-BGR","aluminium",2030,0.899701862293517
"C-EEU-BGR","aluminium",2040,0.898901232564915
"C-EEU-BGR","aluminium",2050,0.896266181182317
"C-EEU-BGR","aluminium",2060,0.842212725438285
"C-EEU-BGR","aluminium",2070,0.819184438091013
"C-EEU-BGR","aluminium",2080,0.807882265184232
"C-EEU-BGR","aluminium",2090,0.785187180782
"C-EEU-BGR","aluminium",2100,0.768997986847326
"C-EEU-BGR","bio-based polystyrene",2020,0.1605
"C-EEU-BGR","bio-based polystyrene",2025,0.1605
"C-EEU-BGR","bio-based polystyrene",2030,0.1605
"C-EEU-BGR","bio-based polystyrene",2035,0.1605
"C-EEU-BGR","bio-based polystyrene",2040,0.1605
"C-EEU-BGR","bio-based polystyrene",2045,0.1605
"C-EEU-BGR","bio-based polystyrene",2050,0.1605
"C-EEU-BGR","bio-based polystyrene",2055,0.1605
"C-EEU-BGR","bio-based polystyrene",2060,0.1605
"C-EEU-BGR","bio-based polystyrene",2065,0.1605
"C-EEU-BGR","bio-based polystyrene",2070,0.1605
"C-EEU-BGR","bio-based polystyrene",2075,0.1605
"C-EEU-BGR","bio-based polystyrene",2080,0.1605
"C-EEU-BGR","bio-based polystyrene",2085,0.1605
"C-EEU-BGR","bio-based polystyrene",2090,0.1605
"C-EEU-BGR","bio-based polystyrene",2095,0.1605
"C-EEU-BGR","bio-based polystyrene",2100,0.1605
"C-EEU-BGR","bio-based_polypropylene",2020,0.1605
"C-EEU-BGR","bio-based_polypropylene",2025,0.1605
"C-EEU-BGR","bio-based_polypropylene",2030,0.1605
"C-EEU-BGR","bio-based_polypropylene",2035,0.1605
"C-EEU-BGR","bio-based_polypropylene",2040,0.1605
"C-EEU-BGR","bio-based_polypropylene",2045,0.1605
"C-EEU-BGR","bio-based_polypropylene",2050,0.1605
"C-EEU-BGR","bio-based_polypropylene",2055,0.1605
"C-EEU-BGR","bio-based_polypropylene",2060,0.1605
"C-EEU-BGR","bio-based_polypropylene",2065,0.1605
"C-EEU-BGR","bio-based_polypropylene",2070,0.1605
"C-EEU-BGR","bio-based_polypropylene",2075,0.1605
"C-EEU-BGR","bio-based_polypropylene",2080,0.1605
"C-EEU-BGR","bio-based_polypropylene",2085,0.1605
"C-EEU-BGR","bio-based_polypropylene",2090,0.1605
"C-EEU-BGR","bio-based_polypropylene",2095,0.1605
"C-EEU-BGR","bio-based_polypropylene",2100,0.1605
"C-EEU-BGR","copper",2020,1.6503249572471
"C-EEU-BGR","copper",2030,1.62337524962271
"C-EEU-BGR","copper",2040,1.63244033266842
"C-EEU-BGR","copper",2050,1.6038068844665
"C-EEU-BGR","copper",2060,1.48271559889541
"C-EEU-BGR","copper",2070,1.42803678274851
"C-EEU-BGR","copper",2080,1.40080286133062
"C-EEU-BGR","copper",2090,1.36669891475285
"C-EEU-BGR","copper",2100,1.33237244288913
"C-EEU-BGR","polypropylene",2020,0.51
"C-EEU-BGR","polypropylene",2025,0.51
"C-EEU-BGR","polypropylene",2030,0.51
"C-EEU-BGR","polypropylene",2035,0.51
"C-EEU-BGR","polypropylene",2040,0.51
"C-EEU-BGR","polypropylene",2045,0.51
"C-EEU-BGR","polypropylene",2050,0.51
"C-EEU-BGR","polypropylene",2055,0.51
"C-EEU-BGR","polypropylene",2060,0.51
"C-EEU-BGR","polypropylene",2065,0.51
"C-EEU-BGR","polypropylene",2070,0.51
"C-EEU-BGR","polypropylene",2075,0.51
"C-EEU-BGR","polypropylene",2080,0.51
"C-EEU-BGR","polypropylene",2085,0.51
"C-EEU-BGR","polypropylene",2090,0.51
"C-EEU-BGR","polypropylene",2095,0.51
"C-EEU-BGR","polypropylene",2100,0.51
"C-EEU-BGR","polystyrene",2020,0.321
"C-EEU-BGR","polystyrene",2025,0.321
"C-EEU-BGR","polystyrene",2030,0.321
"C-EEU-BGR","polystyrene",2035,0.321
"C-EEU-BGR","polystyrene",2040,0.321
"C-EEU-BGR","polystyrene",2045,0.321
"C-EEU-BGR","polystyrene",2050,0.321
"C-EEU-BGR","polystyrene",2055,0.321
"C-EEU-BGR","polystyrene",2060,0.321
"C-EEU-BGR","polystyrene",2065,0.321
"C-EEU-BGR","polystyrene",2070,0.321
"C-EEU-BGR","polystyrene",2075,0.321
"C-EEU-BGR","polystyrene",2080,0.321
"C-EEU-BGR","polystyrene",2085,0.321
"C-EEU-BGR","polystyrene",2090,0.321
"C-EEU-BGR","polystyrene",2095,0.321
"C-EEU-BGR","polystyrene",2100,0.321
"C-EEU-BGR","steel",2020,1.6503249572471
"C-EEU-BGR","steel",2030,1.62337524962271
"C-EEU-BGR","steel",2040,1.63244033266842
"C-EEU-BGR","steel",2050,1.6038068844665
"C-EEU-BGR","steel",2060,1.48271559889541
"C-EEU-BGR","steel",2070,1.42803678274851
"C-EEU-BGR","steel",2080,1.40080286133062
"C-EEU-BGR","steel",2090,1.36669891475285
"C-EEU-BGR","steel",2100,1.33237244288913
"C-EEU-CZE","acrylonitrile_butadiene_styrene",2020,0.321
"C-EEU-CZE","acrylonitrile_butadiene_styrene",2025,0.321
"C-EEU-CZE","acrylonitrile_butadiene_styrene",2030,0.321
"C-EEU-CZE","acrylonitrile_butadiene_styrene",2035,0.321
"C-EEU-CZE","acrylonitrile_butadiene_styrene",2040,0.321
"C-EEU-CZE","acrylonitrile_butadiene_styrene",2045,0.321
"C-EEU-CZE","acrylonitrile_butadiene_styrene",2050,0.321
"C-EEU-CZE","acrylonitrile_butadiene_styrene",2055,0.321
"C-EEU-CZE","acrylonitrile_butadiene_styrene",2060,0.321
"C-EEU-CZE","acrylonitrile_butadiene_styrene",2065,0.321
"C-EEU-CZE","acrylonitrile_butadiene_styrene",2070,0.321
"C-EEU-CZE","acrylonitrile_butadiene_styrene",2075,0.321
"C-EEU-CZE","acrylonitrile_butadiene_styrene",2080,0.321
"C-EEU-CZE","acrylonitrile_butadiene_styrene",2085,0.321
"C-EEU-CZE","acrylonitrile_butadiene_styrene",2090,0.321
"C-EEU-CZE","acrylonitrile_butadiene_styrene",2095,0.321
"C-EEU-CZE","acrylonitrile_butadiene_styrene",2100,0.321
"C-EEU-CZE","aluminium",2020,0.922967287951866
"C-EEU-CZE","aluminium",2030,0.899701862293517
"C-EEU-CZE","aluminium",2040,0.898901232564915
"C-EEU-CZE","aluminium",2050,0.896266181182317
"C-EEU-CZE","aluminium",2060,0.842212725438285
"C-EEU-CZE","aluminium",2070,0.819184438091013
"C-EEU-CZE","aluminium",2080,0.807882265184232
"C-EEU-CZE","aluminium",2090,0.785187180782
"C-EEU-CZE","aluminium",2100,0.768997986847326
"C-EEU-CZE","bio-based polystyrene",2020,0.1605
"C-EEU-CZE","bio-based polystyrene",2025,0.1605
"C-EEU-CZE","bio-based polystyrene",2030,0.1605
"C-EEU-CZE","bio-based polystyrene",2035,0.1605
"C-EEU-CZE","bio-based polystyrene",2040,0.1605
"C-EEU-CZE","bio-based polystyrene",2045,0.1605
"C-EEU-CZE","bio-based polystyrene",2050,0.1605
"C-EEU-CZE","bio-based polystyrene",2055,0.1605
"C-EEU-CZE","bio-based polystyrene",2060,0.1605
"C-EEU-CZE","bio-based polystyrene",2065,0.1605
"C-EEU-CZE","bio-based polystyrene",2070,0.1605
"C-EEU-CZE","bio-based polystyrene",2075,0.1605
"C-EEU-CZE","bio-based polystyrene",2080,0.1605
"C-EEU-CZE","bio-based polystyrene",2085,0.1605
"C-EEU-CZE","bio-based polystyrene",2090,0.1605
"C-EEU-CZE","bio-based polystyrene",2095,0.1605
"C-EEU-CZE","bio-based polystyrene",2100,0.1605
"C-EEU-CZE","bio-based_polypropylene",2020,0.1605
"C-EEU-CZE","bio-based_polypropylene",2025,0.1605
"C-EEU-CZE","bio-based_polypropylene",2030,0.1605
"C-EEU-CZE","bio-based_polypropylene",2035,0.1605
"C-EEU-CZE","bio-based_polypropylene",2040,0.1605
"C-EEU-CZE","bio-based_polypropylene",2045,0.1605
"C-EEU-CZE","bio-based_polypropylene",2050,0.1605
"C-EEU-CZE","bio-based_polypropylene",2055,0.1605
"C-EEU-CZE","bio-based_polypropylene",2060,0.1605
"C-EEU-CZE","bio-based_polypropylene",2065,0.1605
"C-EEU-CZE","bio-based_polypropylene",2070,0.1605
"C-EEU-CZE","bio-based_polypropylene",2075,0.1605
"C-EEU-CZE","bio-based_polypropylene",2080,0.1605
"C-EEU-CZE","bio-based_polypropylene",2085,0.1605
"C-EEU-CZE","bio-based_polypropylene",2090,0.1605
"C-EEU-CZE","bio-based_polypropylene",2095,0.1605
"C-EEU-CZE","bio-based_polypropylene",2100,0.1605
"C-EEU-CZE","copper",2020,1.6503249572471
"C-EEU-CZE","copper",2030,1.62337524962271
"C-EEU-CZE","copper",2040,1.63244033266842
"C-EEU-CZE","copper",2050,1.6038068844665
"C-EEU-CZE","copper",2060,1.48271559889541
"C-EEU-CZE","copper",2070,1.42803678274851
"C-EEU-CZE","copper",2080,1.40080286133062
"C-EEU-CZE","copper",2090,1.36669891475285
"C-EEU-CZE","copper",2100,1.33237244288913
"C-EEU-CZE","polypropylene",2020,0.51
"C-EEU-CZE","polypropylene",2025,0.51
"C-EEU-CZE","polypropylene",2030,0.51
"C-EEU-CZE","polypropylene",2035,0.51
"C-EEU-CZE","polypropylene",2040,0.51
"C-EEU-CZE","polypropylene",2045,0.51
"C-EEU-CZE","polypropylene",2050,0.51
"C-EEU-CZE","polypropylene",2055,0.51
"C-EEU-CZE","polypropylene",2060,0.51
"C-EEU-CZE","polypropylene",2065,0.51
"C-EEU-CZE","polypropylene",2070,0.51
"C-EEU-CZE","polypropylene",2075,0.51
"C-EEU-CZE","polypropylene",2080,0.51
"C-EEU-CZE","polypropylene",2085,0.51
"C-EEU-CZE","polypropylene",2090,0.51
"C-EEU-CZE","polypropylene",2095,0.51
"C-EEU-CZE","polypropylene",2100,0.51
"C-EEU-CZE","polystyrene",2020,0.321
"C-EEU-CZE","polystyrene",2025,0.321
"C-EEU-CZE","polystyrene",2030,0.321
"C-EEU-CZE","polystyrene",2035,0.321
"C-EEU-CZE","polystyrene",2040,0.321
"C-EEU-CZE","polystyrene",2045,0.321
"C-EEU-CZE","polystyrene",2050,0.321
"C-EEU-CZE","polystyrene",2055,0.321
"C-EEU-CZE","polystyrene",2060,0.321
"C-EEU-CZE","polystyrene",2065,0.321
"C-EEU-CZE","polystyrene",2070,0.321
"C-EEU-CZE","polystyrene",2075,0.321
"C-EEU-CZE","polystyrene",2080,0.321
"C-EEU-CZE","polystyrene",2085,0.321
"C-EEU-CZE","polystyrene",2090,0.321
"C-EEU-CZE","polystyrene",2095,0.321
"C-EEU-CZE","polystyrene",2100,0.321
"C-EEU-CZE","steel",2020,1.6503249572471
"C-EEU-CZE","steel",2030,1.62337524962271
"C-EEU-CZE","steel",2040,1.63244033266842
"C-EEU-CZE","steel",2050,1.6038068844665
"C-EEU-CZE","steel",2060,1.48271559889541
"C-EEU-CZE","steel",2070,1.42803678274851
"C-EEU-CZE","steel",2080,1.40080286133062
"C-EEU-CZE","steel",2090,1.36669891475285
"C-EEU-CZE","steel",2100,1.33237244288913
"C-EEU-EST","acrylonitrile_butadiene_styrene",2020,0.321
"C-EEU-EST","acrylonitrile_butadiene_styrene",2025,0.321
"C-EEU-EST","acrylonitrile_butadiene_styrene",2030,0.321
"C-EEU-EST","acrylonitrile_butadiene_styrene",2035,0.321
"C-EEU-EST","acrylonitrile_butadiene_styrene",2040,0.321
"C-EEU-EST","acrylonitrile_butadiene_styrene",2045,0.321
"C-EEU-EST","acrylonitrile_butadiene_styrene",2050,0.321
"C-EEU-EST","acrylonitrile_butadiene_styrene",2055,0.321
"C-EEU-EST","acrylonitrile_butadiene_styrene",2060,0.321
"C-EEU-EST","acrylonitrile_butadiene_styrene",2065,0.321
"C-EEU-EST","acrylonitrile_butadiene_styrene",2070,0.321
"C-EEU-EST","acrylonitrile_butadiene_styrene",2075,0.321
"C-EEU-EST","acrylonitrile_butadiene_styrene",2080,0.321
"C-EEU-EST","acrylonitrile_butadiene_styrene",2085,0.321
"C-EEU-EST","acrylonitrile_butadiene_styrene",2090,0.321
"C-EEU-EST","acrylonitrile_butadiene_styrene",2095,0.321
"C-EEU-EST","acrylonitrile_butadiene_styrene",2100,0.321
"C-EEU-EST","aluminium",2020,0.922967287951866
"C-EEU-EST","aluminium",2030,0.899701862293517
"C-EEU-EST","aluminium",2040,0.898901232564915
"C-EEU-EST","aluminium",2050,0.896266181182317
"C-EEU-EST","aluminium",2060,0.842212725438285
"C-EEU-EST","aluminium",2070,0.819184438091013
"C-EEU-EST","aluminium",2080,0.807882265184232
"C-EEU-EST","aluminium",2090,0.785187180782
"C-EEU-EST","aluminium",2100,0.768997986847326
"C-EEU-EST","bio-based polystyrene",2020,0.1605
"C-EEU-EST","bio-based polystyrene",2025,0.1605
"C-EEU-EST","bio-based polystyrene",2030,0.1605
"C-EEU-EST","bio-based polystyrene",2035,0.1605
"C-EEU-EST","bio-based polystyrene",2040,0.1605
"C-EEU-EST","bio-based polystyrene",2045,0.1605
"C-EEU-EST","bio-based polystyrene",2050,0.1605
"C-EEU-EST","bio-based polystyrene",2055,0.1605
"C-EEU-EST","bio-based polystyrene",2060,0.1605
"C-EEU-EST","bio-based polystyrene",2065,0.1605
"C-EEU-EST","bio-based polystyrene",2070,0.1605
"C-EEU-EST","bio-based polystyrene",2075,0.1605
"C-EEU-EST","bio-based polystyrene",2080,0.1605
"C-EEU-EST","bio-based polystyrene",2085,0.1605
"C-EEU-EST","bio-based polystyrene",2090,0.1605
"C-EEU-EST","bio-based polystyrene",2095,0.1605
"C-EEU-EST","bio-based polystyrene",2100,0.1605
"C-EEU-EST","bio-based_polypropylene",2020,0.1605
"C-EEU-EST","bio-based_polypropylene",2025,0.1605
"C-EEU-EST","bio-based_polypropylene",2030,0.1605
"C-EEU-EST","bio-based_polypropylene",2035,0.1605
"C-EEU-EST","bio-based_polypropylene",2040,0.1605
"C-EEU-EST","bio-based_polypropylene",2045,0.1605
"C-EEU-EST","bio-based_polypropylene",2050,0.1605
"C-EEU-EST","bio-based_polypropylene",2055,0.1605
"C-EEU-EST","bio-based_polypropylene",2060,0.1605
"C-EEU-EST","bio-based_polypropylene",2065,0.1605
"C-EEU-EST","bio-based_polypropylene",2070,0.1605
"C-EEU-EST","bio-based_polypropylene",2075,0.1605
"C-EEU-EST","bio-based_polypropylene",2080,0.1605
"C-EEU-EST","bio-based_polypropylene",2085,0.1605
"C-EEU-EST","bio-based_polypropylene",2090,0.1605
"C-EEU-EST","bio-based_polypropylene",2095,0.1605
"C-EEU-EST","bio-based_polypropylene",2100,0.1605
"C-EEU-EST","copper",2020,1.6503249572471
"C-EEU-EST","copper",2030,1.62337524962271
"C-EEU-EST","copper",2040,1.63244033266842
"C-EEU-EST","copper",2050,1.6038068844665
"C-EEU-EST","copper",2060,1.48271559889541
"C-EEU-EST","copper",2070,1.42803678274851
"C-EEU-EST","copper",2080,1.40080286133062
"C-EEU-EST","copper",2090,1.36669891475285
"C-EEU-EST","copper",2100,1.33237244288913
"C-EEU-EST","polypropylene",2020,0.51
"C-EEU-EST","polypropylene",2025,0.51
"C-EEU-EST","polypropylene",2030,0.51
"C-EEU-EST","polypropylene",2035,0.51
"C-EEU-EST","polypropylene",2040,0.51
"C-EEU-EST","polypropylene",2045,0.51
"C-EEU-EST","polypropylene",2050,0.51
"C-EEU-EST","polypropylene",2055,0.51
"C-EEU-EST","polypropylene",2060,0.51
"C-EEU-EST","polypropylene",2065,0.51
"C-EEU-EST","polypropylene",2070,0.51
"C-EEU-EST","polypropylene",2075,0.51
"C-EEU-EST","polypropylene",2080,0.51
"C-EEU-EST","polypropylene",2085,0.51
"C-EEU-EST","polypropylene",2090,0.51
"C-EEU-EST","polypropylene",2095,0.51
"C-EEU-EST","polypropylene",2100,0.51
"C-EEU-EST","polystyrene",2020,0.321
"C-EEU-EST","polystyrene",2025,0.321
"C-EEU-EST","polystyrene",2030,0.321
"C-EEU-EST","polystyrene",2035,0.321
"C-EEU-EST","polystyrene",2040,0.321
"C-EEU-EST","polystyrene",2045,0.321
"C-EEU-EST","polystyrene",2050,0.321
"C-EEU-EST","polystyrene",2055,0.321
"C-EEU-EST","polystyrene",2060,0.321
"C-EEU-EST","polystyrene",2065,0.321
"C-EEU-EST","polystyrene",2070,0.321
"C-EEU-EST","polystyrene",2075,0.321
"C-EEU-EST","polystyrene",2080,0.321
"C-EEU-EST","polystyrene",2085,0.321
"C-EEU-EST","polystyrene",2090,0.321
"C-EEU-EST","polystyrene",2095,0.321
"C-EEU-EST","polystyrene",2100,0.321
"C-EEU-EST","steel",2020,1.6503249572471
"C-EEU-EST","steel",2030,1.62337524962271
"C-EEU-EST","steel",2040,1.63244033266842
"C-EEU-EST","steel",2050,1.6038068844665
"C-EEU-EST","steel",2060,1.48271559889541
"C-EEU-EST","steel",2070,1.42803678274851
"C-EEU-EST","steel",2080,1.40080286133062
"C-EEU-EST","steel",2090,1.36669891475285
"C-EEU-EST","steel",2100,1.33237244288913
"C-EEU-HRV","acrylonitrile_butadiene_styrene",2020,0.321
"C-EEU-HRV","acrylonitrile_butadiene_styrene",2025,0.321
"C-EEU-HRV","acrylonitrile_butadiene_styrene",2030,0.321
"C-EEU-HRV","acrylonitrile_butadiene_styrene",2035,0.321
"C-EEU-HRV","acrylonitrile_butadiene_styrene",2040,0.321
"C-EEU-HRV","acrylonitrile_butadiene_styrene",2045,0.321
"C-EEU-HRV","acrylonitrile_butadiene_styrene",2050,0.321
"C-EEU-HRV","acrylonitrile_butadiene_styrene",2055,0.321
"C-EEU-HRV","acrylonitrile_butadiene_styrene",2060,0.321
"C-EEU-HRV","acrylonitrile_butadiene_styrene",2065,0.321
"C-EEU-HRV","acrylonitrile_butadiene_styrene",2070,0.321
"C-EEU-HRV","acrylonitrile_butadiene_styrene",2075,0.321
"C-EEU-HRV","acrylonitrile_butadiene_styrene",2080,0.321
"C-EEU-HRV","acrylonitrile_butadiene_styrene",2085,0.321
"C-EEU-HRV","acrylonitrile_butadiene_styrene",2090,0.321
"C-EEU-HRV","acrylonitrile_butadiene_styrene",2095,0.321
"C-EEU-HRV","acrylonitrile_butadiene_styrene",2100,0.321
"C-EEU-HRV","aluminium",2020,0.922967287951866
"C-EEU-HRV","aluminium",2030,0.899701862293517
"C-EEU-HRV","aluminium",2040,0.898901232564915
"C-EEU-HRV","aluminium",2050,0.896266181182317
"C-EEU-HRV","aluminium",2060,0.842212725438285
"C-EEU-HRV","aluminium",2070,0.819184438091013
"C-EEU-HRV","aluminium",2080,0.807882265184232
"C-EEU-HRV","aluminium",2090,0.785187180782
"C-EEU-HRV","aluminium",2100,0.768997986847326
"C-EEU-HRV","bio-based polystyrene",2020,0.1605
"C-EEU-HRV","bio-based polystyrene",2025,0.1605
"C-EEU-HRV","bio-based polystyrene",2030,0.1605
"C-EEU-HRV","bio-based polystyrene",2035,0.1605
"C-EEU-HRV","bio-based polystyrene",2040,0.1605
"C-EEU-HRV","bio-based polystyrene",2045,0.1605
"C-EEU-HRV","bio-based polystyrene",2050,0.1605
"C-EEU-HRV","bio-based polystyrene",2055,0.1605
"C-EEU-HRV","bio-based polystyrene",2060,0.1605
"C-EEU-HRV","bio-based polystyrene",2065,0.1605
"C-EEU-HRV","bio-based polystyrene",2070,0.1605
"C-EEU-HRV","bio-based polystyrene",2075,0.1605
"C-EEU-HRV","bio-based polystyrene",2080,0.1605
"C-EEU-HRV","bio-based polystyrene",2085,0.1605
"C-EEU-HRV","bio-based polystyrene",2090,0.1605
"C-EEU-HRV","bio-based polystyrene",2095,0.1605
"C-EEU-HRV","bio-based polystyrene",2100,0.1605
"C-EEU-HRV","bio-based_polypropylene",2020,0.1605
"C-EEU-HRV","bio-based_polypropylene",2025,0.1605
"C-EEU-HRV","bio-based_polypropylene",2030,0.1605
"C-EEU-HRV","bio-based_polypropylene",2035,0.1605
"C-EEU-HRV","bio-based_polypropylene",2040,0.1605
"C-EEU-HRV","bio-based_polypropylene",2045,0.1605
"C-EEU-HRV","bio-based_polypropylene",2050,0.1605
"C-EEU-HRV","bio-based_polypropylene",2055,0.1605
"C-EEU-HRV","bio-based_polypropylene",2060,0.1605
"C-EEU-HRV","bio-based_polypropylene",2065,0.1605
"C-EEU-HRV","bio-based_polypropylene",2070,0.1605
"C-EEU-HRV","bio-based_polypropylene",2075,0.1605
"C-EEU-HRV","bio-based_polypropylene",2080,0.1605
"C-EEU-HRV","bio-based_polypropylene",2085,0.1605
"C-EEU-HRV","bio-based_polypropylene",2090,0.1605
"C-EEU-HRV","bio-based_polypropylene",2095,0.1605
"C-EEU-HRV","bio-based_polypropylene",2100,0.1605
"C-EEU-HRV","copper",2020,1.6503249572471
"C-EEU-HRV","copper",2030,1.62337524962271
"C-EEU-HRV","copper",2040,1.63244033266842
"C-EEU-HRV","copper",2050,1.6038068844665
"C-EEU-HRV","copper",2060,1.48271559889541
"C-EEU-HRV","copper",2070,1.42803678274851
"C-EEU-HRV","copper",2080,1.40080286133062
"C-EEU-HRV","copper",2090,1.36669891475285
"C-EEU-HRV","copper",2100,1.33237244288913
"C-EEU-HRV","polypropylene",2020,0.51
"C-EEU-HRV","polypropylene",2025,0.51
"C-EEU-HRV","polypropylene",2030,0.51
"C-EEU-HRV","polypropylene",2035,0.51
"C-EEU-HRV","polypropylene",2040,0.51
"C-EEU-HRV","polypropylene",2045,0.51
"C-EEU-HRV","polypropylene",2050,0.51
"C-EEU-HRV","polypropylene",2055,0.51
"C-EEU-HRV","polypropylene",2060,0.51
"C-EEU-HRV","polypropylene",2065,0.51
"C-EEU-HRV","polypropylene",2070,0.51
"C-EEU-HRV","polypropylene",2075,0.51
"C-EEU-HRV","polypropylene",2080,0.51
"C-EEU-HRV","polypropylene",2085,0.51
"C-EEU-HRV","polypropylene",2090,0.51
"C-EEU-HRV","polypropylene",2095,0.51
"C-EEU-HRV","polypropylene",2100,0.51
"C-EEU-HRV","polystyrene",2020,0.321
"C-EEU-HRV","polystyrene",2025,0.321
"C-EEU-HRV","polystyrene",2030,0.321
"C-EEU-HRV","polystyrene",2035,0.321
"C-EEU-HRV","polystyrene",2040,0.321
"C-EEU-HRV","polystyrene",2045,0.321
"C-EEU-HRV","polystyrene",2050,0.321
"C-EEU-HRV","polystyrene",2055,0.321
"C-EEU-HRV","polystyrene",2060,0.321
"C-EEU-HRV","polystyrene",2065,0.321
"C-EEU-HRV","polystyrene",2070,0.321
"C-EEU-HRV","polystyrene",2075,0.321
"C-EEU-HRV","polystyrene",2080,0.321
"C-EEU-HRV","polystyrene",2085,0.321
"C-EEU-HRV","polystyrene",2090,0.321
"C-EEU-HRV","polystyrene",2095,0.321
"C-EEU-HRV","polystyrene",2100,0.321
"C-EEU-HRV","steel",2020,1.6503249572471
"C-EEU-HRV","steel",2030,1.62337524962271
"C-EEU-HRV","steel",2040,1.63244033266842
"C-EEU-HRV","steel",2050,1.6038068844665
"C-EEU-HRV","steel",2060,1.48271559889541
"C-EEU-HRV","steel",2070,1.42803678274851
"C-EEU-HRV","steel",2080,1.40080286133062
"C-EEU-HRV","steel",2090,1.36669891475285
"C-EEU-HRV","steel",2100,1.33237244288913
"C-EEU-HUN","acrylonitrile_butadiene_styrene",2020,0.321
"C-EEU-HUN","acrylonitrile_butadiene_styrene",2025,0.321
"C-EEU-HUN","acrylonitrile_butadiene_styrene",2030,0.321
"C-EEU-HUN","acrylonitrile_butadiene_styrene",2035,0.321
"C-EEU-HUN","acrylonitrile_butadiene_styrene",2040,0.321
"C-EEU-HUN","acrylonitrile_butadiene_styrene",2045,0.321
"C-EEU-HUN","acrylonitrile_butadiene_styrene",2050,0.321
"C-EEU-HUN","acrylonitrile_butadiene_styrene",2055,0.321
"C-EEU-HUN","acrylonitrile_butadiene_styrene",2060,0.321
"C-EEU-HUN","acrylonitrile_butadiene_styrene",2065,0.321
"C-EEU-HUN","acrylonitrile_butadiene_styrene",2070,0.321
"C-EEU-HUN","acrylonitrile_butadiene_styrene",2075,0.321
"C-EEU-HUN","acrylonitrile_butadiene_styrene",2080,0.321
"C-EEU-HUN","acrylonitrile_butadiene_styrene",2085,0.321
"C-EEU-HUN","acrylonitrile_butadiene_styrene",2090,0.321
"C-EEU-HUN","acrylonitrile_butadiene_styrene",2095,0.321
"C-EEU-HUN","acrylonitrile_butadiene_styrene",2100,0.321
"C-EEU-HUN","aluminium",2020,0.922967287951866
"C-EEU-HUN","aluminium",2030,0.899701862293517
"C-EEU-HUN","aluminium",2040,0.898901232564915
"C-EEU-HUN","aluminium",2050,0.896266181182317
"C-EEU-HUN","aluminium",2060,0.842212725438285
"C-EEU-HUN","aluminium",2070,0.819184438091013
"C-EEU-HUN","aluminium",2080,0.807882265184232
"C-EEU-HUN","aluminium",2090,0.785187180782
"C-EEU-HUN","aluminium",2100,0.768997986847326
"C-EEU-HUN","bio-based polystyrene",2020,0.1605
"C-EEU-HUN","bio-based polystyrene",2025,0.1605
"C-EEU-HUN","bio-based polystyrene",2030,0.1605
"C-EEU-HUN","bio-based polystyrene",2035,0.1605
"C-EEU-HUN","bio-based polystyrene",2040,0.1605
"C-EEU-HUN","bio-based polystyrene",2045,0.1605
"C-EEU-HUN","bio-based polystyrene",2050,0.1605
"C-EEU-HUN","bio-based polystyrene",2055,0.1605
"C-EEU-HUN","bio-based polystyrene",2060,0.1605
"C-EEU-HUN","bio-based polystyrene",2065,0.1605
"C-EEU-HUN","bio-based polystyrene",2070,0.1605
"C-EEU-HUN","bio-based polystyrene",2075,0.1605
"C-EEU-HUN","bio-based polystyrene",2080,0.1605
"C-EEU-HUN","bio-based polystyrene",2085,0.1605
"C-EEU-HUN","bio-based polystyrene",2090,0.1605
"C-EEU-HUN","bio-based polystyrene",2095,0.1605
"C-EEU-HUN","bio-based polystyrene",2100,0.1605
"C-EEU-HUN","bio-based_polypropylene",2020,0.1605
"C-EEU-HUN","bio-based_polypropylene",2025,0.1605
"C-EEU-HUN","bio-based_polypropylene",2030,0.1605
"C-EEU-HUN","bio-based_polypropylene",2035,0.1605
"C-EEU-HUN","bio-based_polypropylene",2040,0.1605
"C-EEU-HUN","bio-based_polypropylene",2045,0.1605
"C-EEU-HUN","bio-based_polypropylene",2050,0.1605
"C-EEU-HUN","bio-based_polypropylene",2055,0.1605
"C-EEU-HUN","bio-based_polypropylene",2060,0.1605
"C-EEU-HUN","bio-based_polypropylene",2065,0.1605
"C-EEU-HUN","bio-based_polypropylene",2070,0.1605
