region,year,yrs_prod,type,energy_label,fuel,energy_intensity_per_year
C-EEU-BGR,1995,1995,WASH_MACH_COM,D,electricity,10.001988
C-EEU-BGR,1995,1995,WASH_MACH_COM,E,electricity,10.6557336
C-EEU-BGR,1995,1995,WASH_MACH_COM,F,electricity,11.944044
C-EEU-BGR,1995,1995,WASH_MACH_COM,G,electricity,13.3881984
C-EEU-BGR,2000,1990,WASH_MACH,A,electricity,0.47718
C-EEU-BGR,2000,1990,WASH_MACH,B,electricity,0.5726952
C-EEU-BGR,2000,1990,WASH_MACH,C,electricity,0.6556968
C-EEU-BGR,2000,1990,WASH_MACH,D,electricity,0.7645176
C-EEU-BGR,2000,1990,WASH_MACH,E,electricity,0.848628
C-EEU-BGR,2000,1990,WASH_MACH,F,electricity,0.953568
C-EEU-BGR,2000,1990,WASH_MACH,G,electricity,1.117116
C-EEU-BGR,2000,1995,WASH_MACH,A,electricity,0.4532616
C-EEU-BGR,2000,1995,WASH_MACH,B,electricity,0.5440248
C-EEU-BGR,2000,1995,WASH_MACH,C,electricity,0.622908
C-EEU-BGR,2000,1995,WASH_MACH,D,electricity,0.726264
C-EEU-BGR,2000,1995,WASH_MACH,E,electricity,0.8061768
C-EEU-BGR,2000,1995,WASH_MACH,F,electricity,0.9058896
C-EEU-BGR,2000,1995,WASH_MACH,G,electricity,1.06128
C-EEU-BGR,2000,2000,WASH_MACH,A,electricity,0.4294224
C-EEU-BGR,2000,2000,WASH_MACH,B,electricity,0.5154336
C-EEU-BGR,2000,2000,WASH_MACH,C,electricity,0.5901192
C-EEU-BGR,2000,2000,WASH_MACH,D,electricity,0.6880896
C-EEU-BGR,2000,2000,WASH_MACH,E,electricity,0.7637256
C-EEU-BGR,2000,2000,WASH_MACH,F,electricity,0.8582112
C-EEU-BGR,2000,2000,WASH_MACH,G,electricity,1.005444
C-EEU-BGR,2000,1990,WASH_MACH_COM,A,electricity,5.2699248
C-EEU-BGR,2000,1990,WASH_MACH_COM,B,electricity,6.6869064
C-EEU-BGR,2000,1990,WASH_MACH_COM,C,electricity,8.5370544
C-EEU-BGR,2000,1990,WASH_MACH_COM,D,electricity,10.5286608
C-EEU-BGR,2000,1990,WASH_MACH_COM,E,electricity,11.216772
C-EEU-BGR,2000,1990,WASH_MACH_COM,F,electricity,12.5730144
C-EEU-BGR,2000,1990,WASH_MACH_COM,G,electricity,14.0930928
C-EEU-BGR,2000,1995,WASH_MACH_COM,A,electricity,5.0061888
C-EEU-BGR,2000,1995,WASH_MACH_COM,B,electricity,6.3528408
C-EEU-BGR,2000,1995,WASH_MACH_COM,C,electricity,8.1102816
C-EEU-BGR,2000,1995,WASH_MACH_COM,D,electricity,10.001988
C-EEU-BGR,2000,1995,WASH_MACH_COM,E,electricity,10.6557336
C-EEU-BGR,2000,1995,WASH_MACH_COM,F,electricity,11.944044
C-EEU-BGR,2000,1995,WASH_MACH_COM,G,electricity,13.3881984
C-EEU-BGR,2000,2000,WASH_MACH_COM,A,electricity,4.743252
C-EEU-BGR,2000,2000,WASH_MACH_COM,B,electricity,6.0187752
C-EEU-BGR,2000,2000,WASH_MACH_COM,C,electricity,7.6835088
C-EEU-BGR,2000,2000,WASH_MACH_COM,D,electricity,9.4761144
C-EEU-BGR,2000,2000,WASH_MACH_COM,E,electricity,10.0954944
C-EEU-BGR,2000,2000,WASH_MACH_COM,F,electricity,11.3158728
C-EEU-BGR,2000,2000,WASH_MACH_COM,G,electricity,12.683304
C-EEU-BGR,2005,1990,WASH_MACH,A,electricity,0.47718
C-EEU-BGR,2005,1990,WASH_MACH,B,electricity,0.5726952
C-EEU-BGR,2005,1990,WASH_MACH,C,electricity,0.6556968
C-EEU-BGR,2005,1990,WASH_MACH,D,electricity,0.7645176
C-EEU-BGR,2005,1990,WASH_MACH,E,electricity,0.848628
C-EEU-BGR,2005,1990,WASH_MACH,F,electricity,0.953568
C-EEU-BGR,2005,1990,WASH_MACH,G,electricity,1.117116
C-EEU-BGR,2005,1995,WASH_MACH,A,electricity,0.4532616
C-EEU-BGR,2005,1995,WASH_MACH,B,electricity,0.5440248
C-EEU-BGR,2005,1995,WASH_MACH,C,electricity,0.622908
C-EEU-BGR,2005,1995,WASH_MACH,D,electricity,0.726264
C-EEU-BGR,2005,1995,WASH_MACH,E,electricity,0.8061768
C-EEU-BGR,2005,1995,WASH_MACH,F,electricity,0.9058896
C-EEU-BGR,2005,1995,WASH_MACH,G,electricity,1.06128
C-EEU-BGR,2005,2000,WASH_MACH,A,electricity,0.4294224
C-EEU-BGR,2005,2000,WASH_MACH,B,electricity,0.5154336
C-EEU-BGR,2005,2000,WASH_MACH,C,electricity,0.5901192
C-EEU-BGR,2005,2000,WASH_MACH,D,electricity,0.6880896
C-EEU-BGR,2005,2000,WASH_MACH,E,electricity,0.7637256
C-EEU-BGR,2005,2000,WASH_MACH,F,electricity,0.8582112
C-EEU-BGR,2005,2000,WASH_MACH,G,electricity,1.005444
C-EEU-BGR,2005,2005,WASH_MACH,A,electricity,0.4089888
C-EEU-BGR,2005,2005,WASH_MACH,B,electricity,0.4908816
C-EEU-BGR,2005,2005,WASH_MACH,C,electricity,0.5620032
C-EEU-BGR,2005,2005,WASH_MACH,D,electricity,0.6553008
C-EEU-BGR,2005,2005,WASH_MACH,E,electricity,0.7273728
C-EEU-BGR,2005,2005,WASH_MACH,F,electricity,0.817344
C-EEU-BGR,2005,2005,WASH_MACH,G,electricity,0.957528
C-EEU-BGR,2005,1990,WASH_MACH_COM,A,electricity,5.2699248
C-EEU-BGR,2005,1990,WASH_MACH_COM,B,electricity,6.6869064
C-EEU-BGR,2005,1990,WASH_MACH_COM,C,electricity,8.5370544
C-EEU-BGR,2005,1990,WASH_MACH_COM,D,electricity,10.5286608
C-EEU-BGR,2005,1990,WASH_MACH_COM,E,electricity,11.216772
C-EEU-BGR,2005,1990,WASH_MACH_COM,F,electricity,12.5730144
C-EEU-BGR,2005,1990,WASH_MACH_COM,G,electricity,14.0930928
C-EEU-BGR,2005,1995,WASH_MACH_COM,A,electricity,5.0061888
C-EEU-BGR,2005,1995,WASH_MACH_COM,B,electricity,6.3528408
C-EEU-BGR,2005,1995,WASH_MACH_COM,C,electricity,8.1102816
C-EEU-BGR,2005,1995,WASH_MACH_COM,D,electricity,10.001988
C-EEU-BGR,2005,1995,WASH_MACH_COM,E,electricity,10.6557336
C-EEU-BGR,2005,1995,WASH_MACH_COM,F,electricity,11.944044
C-EEU-BGR,2005,1995,WASH_MACH_COM,G,electricity,13.3881984
C-EEU-BGR,2005,2000,WASH_MACH_COM,A,electricity,4.743252
C-EEU-BGR,2005,2000,WASH_MACH_COM,B,electricity,6.0187752
C-EEU-BGR,2005,2000,WASH_MACH_COM,C,electricity,7.6835088
C-EEU-BGR,2005,2000,WASH_MACH_COM,D,electricity,9.4761144
C-EEU-BGR,2005,2000,WASH_MACH_COM,E,electricity,10.0954944
C-EEU-BGR,2005,2000,WASH_MACH_COM,F,electricity,11.3158728
C-EEU-BGR,2005,2000,WASH_MACH_COM,G,electricity,12.683304
C-EEU-BGR,2005,2005,WASH_MACH_COM,A,electricity,4.5170784
C-EEU-BGR,2005,2005,WASH_MACH_COM,B,electricity,5.7318624
C-EEU-BGR,2005,2005,WASH_MACH_COM,C,electricity,7.3174752
C-EEU-BGR,2005,2005,WASH_MACH_COM,D,electricity,9.0245664
C-EEU-BGR,2005,2005,WASH_MACH_COM,E,electricity,9.614376
C-EEU-BGR,2005,2005,WASH_MACH_COM,F,electricity,10.7764128
C-EEU-BGR,2005,2005,WASH_MACH_COM,G,electricity,12.0791088
C-EEU-BGR,2010,1990,WASH_MACH,A,electricity,0.39042
C-EEU-BGR,2010,1990,WASH_MACH,B,electricity,0.4685688
C-EEU-BGR,2010,1990,WASH_MACH,C,electricity,0.5364792
C-EEU-BGR,2010,1990,WASH_MACH,D,electricity,0.6255144
C-EEU-BGR,2010,1990,WASH_MACH,E,electricity,0.694332
C-EEU-BGR,2010,1990,WASH_MACH,F,electricity,0.780192
C-EEU-BGR,2010,1990,WASH_MACH,G,electricity,0.914004
C-EEU-BGR,2010,1995,WASH_MACH,A,electricity,0.3708504
C-EEU-BGR,2010,1995,WASH_MACH,B,electricity,0.4451112
C-EEU-BGR,2010,1995,WASH_MACH,C,electricity,0.509652
C-EEU-BGR,2010,1995,WASH_MACH,D,electricity,0.594216
C-EEU-BGR,2010,1995,WASH_MACH,E,electricity,0.6595992
C-EEU-BGR,2010,1995,WASH_MACH,F,electricity,0.7411824
C-EEU-BGR,2010,1995,WASH_MACH,G,electricity,0.86832
C-EEU-BGR,2010,2000,WASH_MACH,A,electricity,0.3513456
C-EEU-BGR,2010,2000,WASH_MACH,B,electricity,0.4217184
C-EEU-BGR,2010,2000,WASH_MACH,C,electricity,0.4828248
C-EEU-BGR,2010,2000,WASH_MACH,D,electricity,0.5629824
C-EEU-BGR,2010,2000,WASH_MACH,E,electricity,0.6248664
C-EEU-BGR,2010,2000,WASH_MACH,F,electricity,0.7021728
C-EEU-BGR,2010,2000,WASH_MACH,G,electricity,0.822636
C-EEU-BGR,2010,2005,WASH_MACH,A,electricity,0.3346272
C-EEU-BGR,2010,2005,WASH_MACH,B,electricity,0.4016304
C-EEU-BGR,2010,2005,WASH_MACH,C,electricity,0.4598208
C-EEU-BGR,2010,2005,WASH_MACH,D,electricity,0.5361552
C-EEU-BGR,2010,2005,WASH_MACH,E,electricity,0.5951232
C-EEU-BGR,2010,2005,WASH_MACH,F,electricity,0.668736
C-EEU-BGR,2010,2005,WASH_MACH,G,electricity,0.783432
C-EEU-BGR,2010,2010,WASH_MACH,A,electricity,0.3151224
C-EEU-BGR,2010,2010,WASH_MACH,B,electricity,0.3781728
C-EEU-BGR,2010,2010,WASH_MACH,C,electricity,0.4329936
C-EEU-BGR,2010,2010,WASH_MACH,D,electricity,0.5048568
C-EEU-BGR,2010,2010,WASH_MACH,E,electricity,0.5603904
C-EEU-BGR,2010,2010,WASH_MACH,F,electricity,0.6297264
C-EEU-BGR,2010,2010,WASH_MACH,G,electricity,0.737748
C-EEU-BGR,2010,1990,WASH_MACH_COM,A,electricity,4.272912
C-EEU-BGR,2010,1990,WASH_MACH_COM,B,electricity,5.421816
C-EEU-BGR,2010,1990,WASH_MACH_COM,C,electricity,6.921936
C-EEU-BGR,2010,1990,WASH_MACH_COM,D,electricity,8.536752
C-EEU-BGR,2010,1990,WASH_MACH_COM,E,electricity,9.09468
C-EEU-BGR,2010,1990,WASH_MACH_COM,F,electricity,10.194336
C-EEU-BGR,2010,1990,WASH_MACH_COM,G,electricity,11.426832
C-EEU-BGR,2010,1995,WASH_MACH_COM,A,electricity,4.059072
C-EEU-BGR,2010,1995,WASH_MACH_COM,B,electricity,5.150952
C-EEU-BGR,2010,1995,WASH_MACH_COM,C,electricity,6.575904
C-EEU-BGR,2010,1995,WASH_MACH_COM,D,electricity,8.10972
C-EEU-BGR,2010,1995,WASH_MACH_COM,E,electricity,8.639784
C-EEU-BGR,2010,1995,WASH_MACH_COM,F,electricity,9.68436
C-EEU-BGR,2010,1995,WASH_MACH_COM,G,electricity,10.855296
C-EEU-BGR,2010,2000,WASH_MACH_COM,A,electricity,3.84588
C-EEU-BGR,2010,2000,WASH_MACH_COM,B,electricity,4.880088
C-EEU-BGR,2010,2000,WASH_MACH_COM,C,electricity,6.229872
C-EEU-BGR,2010,2000,WASH_MACH_COM,D,electricity,7.683336
C-EEU-BGR,2010,2000,WASH_MACH_COM,E,electricity,8.185536
C-EEU-BGR,2010,2000,WASH_MACH_COM,F,electricity,9.175032
C-EEU-BGR,2010,2000,WASH_MACH_COM,G,electricity,10.28376
C-EEU-BGR,2010,2005,WASH_MACH_COM,A,electricity,3.662496
C-EEU-BGR,2010,2005,WASH_MACH_COM,B,electricity,4.647456
C-EEU-BGR,2010,2005,WASH_MACH_COM,C,electricity,5.933088
C-EEU-BGR,2010,2005,WASH_MACH_COM,D,electricity,7.317216
C-EEU-BGR,2010,2005,WASH_MACH_COM,E,electricity,7.79544
C-EEU-BGR,2010,2005,WASH_MACH_COM,F,electricity,8.737632
C-EEU-BGR,2010,2005,WASH_MACH_COM,G,electricity,9.793872
C-EEU-BGR,2010,2010,WASH_MACH_COM,A,electricity,3.448656
C-EEU-BGR,2010,2010,WASH_MACH_COM,B,electricity,4.376592
C-EEU-BGR,2010,2010,WASH_MACH_COM,C,electricity,5.587056
C-EEU-BGR,2010,2010,WASH_MACH_COM,D,electricity,6.890184
C-EEU-BGR,2010,2010,WASH_MACH_COM,E,electricity,7.340544
C-EEU-BGR,2010,2010,WASH_MACH_COM,F,electricity,8.228304
C-EEU-BGR,2010,2010,WASH_MACH_COM,G,electricity,9.222984
C-EEU-BGR,2015,1990,WASH_MACH,A,electricity,0.39042
C-EEU-BGR,2015,1990,WASH_MACH,B,electricity,0.4685688
C-EEU-BGR,2015,1990,WASH_MACH,C,electricity,0.5364792
C-EEU-BGR,2015,1990,WASH_MACH,D,electricity,0.6255144
C-EEU-BGR,2015,1990,WASH_MACH,E,electricity,0.694332
C-EEU-BGR,2015,1990,WASH_MACH,F,electricity,0.780192
C-EEU-BGR,2015,1990,WASH_MACH,G,electricity,0.914004
C-EEU-BGR,2015,1995,WASH_MACH,A,electricity,0.3708504
C-EEU-BGR,2015,1995,WASH_MACH,B,electricity,0.4451112
C-EEU-BGR,2015,1995,WASH_MACH,C,electricity,0.509652
C-EEU-BGR,2015,1995,WASH_MACH,D,electricity,0.594216
C-EEU-BGR,2015,1995,WASH_MACH,E,electricity,0.6595992
C-EEU-BGR,2015,1995,WASH_MACH,F,electricity,0.7411824
C-EEU-BGR,2015,1995,WASH_MACH,G,electricity,0.86832
C-EEU-BGR,2015,2000,WASH_MACH,A,electricity,0.3513456
C-EEU-BGR,2015,2000,WASH_MACH,B,electricity,0.4217184
C-EEU-BGR,2015,2000,WASH_MACH,C,electricity,0.4828248
C-EEU-BGR,2015,2000,WASH_MACH,D,electricity,0.5629824
C-EEU-BGR,2015,2000,WASH_MACH,E,electricity,0.6248664
C-EEU-BGR,2015,2000,WASH_MACH,F,electricity,0.7021728
C-EEU-BGR,2015,2000,WASH_MACH,G,electricity,0.822636
C-EEU-BGR,2015,2005,WASH_MACH,A,electricity,0.3346272
C-EEU-BGR,2015,2005,WASH_MACH,B,electricity,0.4016304
C-EEU-BGR,2015,2005,WASH_MACH,C,electricity,0.4598208
C-EEU-BGR,2015,2005,WASH_MACH,D,electricity,0.5361552
C-EEU-BGR,2015,2005,WASH_MACH,E,electricity,0.5951232
C-EEU-BGR,2015,2005,WASH_MACH,F,electricity,0.668736
C-EEU-BGR,2015,2005,WASH_MACH,G,electricity,0.783432
C-EEU-BGR,2015,2010,WASH_MACH,A,electricity,0.3151224
C-EEU-BGR,2015,2010,WASH_MACH,B,electricity,0.3781728
C-EEU-BGR,2015,2010,WASH_MACH,C,electricity,0.4329936
C-EEU-BGR,2015,2010,WASH_MACH,D,electricity,0.5048568
C-EEU-BGR,2015,2010,WASH_MACH,E,electricity,0.5603904
C-EEU-BGR,2015,2010,WASH_MACH,F,electricity,0.6297264
C-EEU-BGR,2015,2010,WASH_MACH,G,electricity,0.737748
C-EEU-BGR,2015,2015,WASH_MACH,A,electricity,0.2975616
C-EEU-BGR,2015,2015,WASH_MACH,B,electricity,0.3571128
C-EEU-BGR,2015,2015,WASH_MACH,C,electricity,0.408888
C-EEU-BGR,2015,2015,WASH_MACH,D,electricity,0.4767336
C-EEU-BGR,2015,2015,WASH_MACH,E,electricity,0.5291568
C-EEU-BGR,2015,2015,WASH_MACH,F,electricity,0.5946048
C-EEU-BGR,2015,2015,WASH_MACH,G,electricity,0.6966
C-EEU-BGR,2015,1990,WASH_MACH_COM,A,electricity,4.272912
C-EEU-BGR,2015,1990,WASH_MACH_COM,B,electricity,5.421816
C-EEU-BGR,2015,1990,WASH_MACH_COM,C,electricity,6.921936
C-EEU-BGR,2015,1990,WASH_MACH_COM,D,electricity,8.536752
C-EEU-BGR,2015,1990,WASH_MACH_COM,E,electricity,9.09468
C-EEU-BGR,2015,1990,WASH_MACH_COM,F,electricity,10.194336
C-EEU-BGR,2015,1990,WASH_MACH_COM,G,electricity,11.426832
C-EEU-BGR,2015,1995,WASH_MACH_COM,A,electricity,4.059072
C-EEU-BGR,2015,1995,WASH_MACH_COM,B,electricity,5.150952
C-EEU-BGR,2015,1995,WASH_MACH_COM,C,electricity,6.575904
C-EEU-BGR,2015,1995,WASH_MACH_COM,D,electricity,8.10972
C-EEU-BGR,2015,1995,WASH_MACH_COM,E,electricity,8.639784
C-EEU-BGR,2015,1995,WASH_MACH_COM,F,electricity,9.68436
C-EEU-BGR,2015,1995,WASH_MACH_COM,G,electricity,10.855296
C-EEU-BGR,2015,2000,WASH_MACH_COM,A,electricity,3.84588
C-EEU-BGR,2015,2000,WASH_MACH_COM,B,electricity,4.880088
C-EEU-BGR,2015,2000,WASH_MACH_COM,C,electricity,6.229872
C-EEU-BGR,2015,2000,WASH_MACH_COM,D,electricity,7.683336
C-EEU-BGR,2015,2000,WASH_MACH_COM,E,electricity,8.185536
C-EEU-BGR,2015,2000,WASH_MACH_COM,F,electricity,9.175032
C-EEU-BGR,2015,2000,WASH_MACH_COM,G,electricity,10.28376
C-EEU-BGR,2015,2005,WASH_MACH_COM,A,electricity,3.662496
C-EEU-BGR,2015,2005,WASH_MACH_COM,B,electricity,4.647456
C-EEU-BGR,2015,2005,WASH_MACH_COM,C,electricity,5.933088
C-EEU-BGR,2015,2005,WASH_MACH_COM,D,electricity,7.317216
C-EEU-BGR,2015,2005,WASH_MACH_COM,E,electricity,7.79544
C-EEU-BGR,2015,2005,WASH_MACH_COM,F,electricity,8.737632
C-EEU-BGR,2015,2005,WASH_MACH_COM,G,electricity,9.793872
C-EEU-BGR,2015,2010,WASH_MACH_COM,A,electricity,3.448656
C-EEU-BGR,2015,2010,WASH_MACH_COM,B,electricity,4.376592
C-EEU-BGR,2015,2010,WASH_MACH_COM,C,electricity,5.587056
C-EEU-BGR,2015,2010,WASH_MACH_COM,D,electricity,6.890184
C-EEU-BGR,2015,2010,WASH_MACH_COM,E,electricity,7.340544
C-EEU-BGR,2015,2010,WASH_MACH_COM,F,electricity,8.228304
C-EEU-BGR,2015,2010,WASH_MACH_COM,G,electricity,9.222984
C-EEU-BGR,2015,2015,WASH_MACH_COM,A,electricity,3.256848
C-EEU-BGR,2015,2015,WASH_MACH_COM,B,electricity,4.132296
C-EEU-BGR,2015,2015,WASH_MACH_COM,C,electricity,5.275368
C-EEU-BGR,2015,2015,WASH_MACH_COM,D,electricity,6.50592
C-EEU-BGR,2015,2015,WASH_MACH_COM,E,electricity,6.931656
C-EEU-BGR,2015,2015,WASH_MACH_COM,F,electricity,7.76952
C-EEU-BGR,2015,2015,WASH_MACH_COM,G,electricity,8.708472
C-EEU-BGR,2020,1990,WASH_MACH,A,electricity,0.39042
C-EEU-BGR,2020,1990,WASH_MACH,B,electricity,0.4685688
C-EEU-BGR,2020,1990,WASH_MACH,C,electricity,0.5364792
C-EEU-BGR,2020,1990,WASH_MACH,D,electricity,0.6255144
C-EEU-BGR,2020,1990,WASH_MACH,E,electricity,0.694332
C-EEU-BGR,2020,1990,WASH_MACH,F,electricity,0.780192
C-EEU-BGR,2020,1990,WASH_MACH,G,electricity,0.914004
C-EEU-BGR,2020,1995,WASH_MACH,A,electricity,0.3708504
C-EEU-BGR,2020,1995,WASH_MACH,B,electricity,0.4451112
C-EEU-BGR,2020,1995,WASH_MACH,C,electricity,0.509652
C-EEU-BGR,2020,1995,WASH_MACH,D,electricity,0.594216
C-EEU-BGR,2020,1995,WASH_MACH,E,electricity,0.6595992
C-EEU-BGR,2020,1995,WASH_MACH,F,electricity,0.7411824
C-EEU-BGR,2020,1995,WASH_MACH,G,electricity,0.86832
C-EEU-BGR,2020,2000,WASH_MACH,A,electricity,0.3513456
C-EEU-BGR,2020,2000,WASH_MACH,B,electricity,0.4217184
C-EEU-BGR,2020,2000,WASH_MACH,C,electricity,0.4828248
C-EEU-BGR,2020,2000,WASH_MACH,D,electricity,0.5629824
C-EEU-BGR,2020,2000,WASH_MACH,E,electricity,0.6248664
C-EEU-BGR,2020,2000,WASH_MACH,F,electricity,0.7021728
C-EEU-BGR,2020,2000,WASH_MACH,G,electricity,0.822636
C-EEU-BGR,2020,2005,WASH_MACH,A,electricity,0.3346272
C-EEU-BGR,2020,2005,WASH_MACH,B,electricity,0.4016304
C-EEU-BGR,2020,2005,WASH_MACH,C,electricity,0.4598208
C-EEU-BGR,2020,2005,WASH_MACH,D,electricity,0.5361552
C-EEU-BGR,2020,2005,WASH_MACH,E,electricity,0.5951232
C-EEU-BGR,2020,2005,WASH_MACH,F,electricity,0.668736
C-EEU-BGR,2020,2005,WASH_MACH,G,electricity,0.783432
C-EEU-BGR,2020,2010,WASH_MACH,A,electricity,0.3151224
C-EEU-BGR,2020,2010,WASH_MACH,B,electricity,0.3781728
C-EEU-BGR,2020,2010,WASH_MACH,C,electricity,0.4329936
C-EEU-BGR,2020,2010,WASH_MACH,D,electricity,0.5048568
C-EEU-BGR,2020,2010,WASH_MACH,E,electricity,0.5603904
C-EEU-BGR,2020,2010,WASH_MACH,F,electricity,0.6297264
C-EEU-BGR,2020,2010,WASH_MACH,G,electricity,0.737748
C-EEU-BGR,2020,2015,WASH_MACH,A,electricity,0.2975616
C-EEU-BGR,2020,2015,WASH_MACH,B,electricity,0.3571128
C-EEU-BGR,2020,2015,WASH_MACH,C,electricity,0.408888
C-EEU-BGR,2020,2015,WASH_MACH,D,electricity,0.4767336
C-EEU-BGR,2020,2015,WASH_MACH,E,electricity,0.5291568
C-EEU-BGR,2020,2015,WASH_MACH,F,electricity,0.5946048
C-EEU-BGR,2020,2015,WASH_MACH,G,electricity,0.6966
C-EEU-BGR,2020,2020,WASH_MACH,A,electricity,0.27864
C-EEU-BGR,2020,2020,WASH_MACH,B,electricity,0.335016
C-EEU-BGR,2020,2020,WASH_MACH,C,electricity,0.382968
C-EEU-BGR,2020,2020,WASH_MACH,D,electricity,0.44712
C-EEU-BGR,2020,2020,WASH_MACH,E,electricity,0.49572
C-EEU-BGR,2020,2020,WASH_MACH,F,electricity,0.55728
C-EEU-BGR,2020,2020,WASH_MACH,G,electricity,0.653184
C-EEU-BGR,2020,1990,WASH_MACH_COM,A,electricity,4.272912
C-EEU-BGR,2020,1990,WASH_MACH_COM,B,electricity,5.421816
C-EEU-BGR,2020,1990,WASH_MACH_COM,C,electricity,6.921936
C-EEU-BGR,2020,1990,WASH_MACH_COM,D,electricity,8.536752
C-EEU-BGR,2020,1990,WASH_MACH_COM,E,electricity,9.09468
C-EEU-BGR,2020,1990,WASH_MACH_COM,F,electricity,10.194336
C-EEU-BGR,2020,1990,WASH_MACH_COM,G,electricity,11.426832
C-EEU-BGR,2020,1995,WASH_MACH_COM,A,electricity,4.059072
C-EEU-BGR,2020,1995,WASH_MACH_COM,B,electricity,5.150952
C-EEU-BGR,2020,1995,WASH_MACH_COM,C,electricity,6.575904
C-EEU-BGR,2020,1995,WASH_MACH_COM,D,electricity,8.10972
C-EEU-BGR,2020,1995,WASH_MACH_COM,E,electricity,8.639784
C-EEU-BGR,2020,1995,WASH_MACH_COM,F,electricity,9.68436
C-EEU-BGR,2020,1995,WASH_MACH_COM,G,electricity,10.855296
C-EEU-BGR,2020,2000,WASH_MACH_COM,A,electricity,3.84588
C-EEU-BGR,2020,2000,WASH_MACH_COM,B,electricity,4.880088
C-EEU-BGR,2020,2000,WASH_MACH_COM,C,electricity,6.229872
C-EEU-BGR,2020,2000,WASH_MACH_COM,D,electricity,7.683336
C-EEU-BGR,2020,2000,WASH_MACH_COM,E,electricity,8.185536
C-EEU-BGR,2020,2000,WASH_MACH_COM,F,electricity,9.175032
C-EEU-BGR,2020,2000,WASH_MACH_COM,G,electricity,10.28376
C-EEU-BGR,2020,2005,WASH_MACH_COM,A,electricity,3.662496
C-EEU-BGR,2020,2005,WASH_MACH_COM,B,electricity,4.647456
C-EEU-BGR,2020,2005,WASH_MACH_COM,C,electricity,5.933088
C-EEU-BGR,2020,2005,WASH_MACH_COM,D,electricity,7.317216
C-EEU-BGR,2020,2005,WASH_MACH_COM,E,electricity,7.79544
C-EEU-BGR,2020,2005,WASH_MACH_COM,F,electricity,8.737632
C-EEU-BGR,2020,2005,WASH_MACH_COM,G,electricity,9.793872
C-EEU-BGR,2020,2010,WASH_MACH_COM,A,electricity,3.448656
C-EEU-BGR,2020,2010,WASH_MACH_COM,B,electricity,4.376592
C-EEU-BGR,2020,2010,WASH_MACH_COM,C,electricity,5.587056
C-EEU-BGR,2020,2010,WASH_MACH_COM,D,electricity,6.890184
C-EEU-BGR,2020,2010,WASH_MACH_COM,E,electricity,7.340544
C-EEU-BGR,2020,2010,WASH_MACH_COM,F,electricity,8.228304
