"region","material_type","year","emission_factor"
"C-WEU-AUT","steel",2070,0.759651179498065
"C-WEU-AUT","steel",2080,0.754380233819922
"C-WEU-AUT","steel",2090,0.748247745643613
"C-WEU-AUT","steel",2100,0.743160103423421
"C-WEU-AUT","wood",2020,0.131523388973096
"C-WEU-AUT","wood",2030,0.127918747330539
"C-WEU-AUT","wood",2040,0.125486657550788
"C-WEU-AUT","wood",2050,0.118844379619748
"C-WEU-AUT","wood",2060,0.10425698929116
"C-WEU-AUT","wood",2070,0.0970234452844144
"C-WEU-AUT","wood",2080,0.094039006612327
"C-WEU-AUT","wood",2090,0.0899482567735193
"C-WEU-AUT","wood",2100,0.0840177761480068
"C-WEU-BEL","acrylonitrile_butadiene_styrene",2020,4.19
"C-WEU-BEL","acrylonitrile_butadiene_styrene",2025,4.19
"C-WEU-BEL","acrylonitrile_butadiene_styrene",2030,4.19
"C-WEU-BEL","acrylonitrile_butadiene_styrene",2035,4.19
"C-WEU-BEL","acrylonitrile_butadiene_styrene",2040,4.19
"C-WEU-BEL","acrylonitrile_butadiene_styrene",2045,4.19
"C-WEU-BEL","acrylonitrile_butadiene_styrene",2050,4.19
"C-WEU-BEL","acrylonitrile_butadiene_styrene",2055,4.19
"C-WEU-BEL","acrylonitrile_butadiene_styrene",2060,4.19
"C-WEU-BEL","acrylonitrile_butadiene_styrene",2065,4.19
"C-WEU-BEL","acrylonitrile_butadiene_styrene",2070,4.19
"C-WEU-BEL","acrylonitrile_butadiene_styrene",2075,4.19
"C-WEU-BEL","acrylonitrile_butadiene_styrene",2080,4.19
"C-WEU-BEL","acrylonitrile_butadiene_styrene",2085,4.19
"C-WEU-BEL","acrylonitrile_butadiene_styrene",2090,4.19
"C-WEU-BEL","acrylonitrile_butadiene_styrene",2095,4.19
"C-WEU-BEL","acrylonitrile_butadiene_styrene",2100,4.19
"C-WEU-BEL","aluminium",2020,14.5075193220672
"C-WEU-BEL","aluminium",2030,14.2596740244073
"C-WEU-BEL","aluminium",2040,14.1431842283059
"C-WEU-BEL","aluminium",2050,13.7128182589558
"C-WEU-BEL","aluminium",2060,12.2380939921977
"C-WEU-BEL","aluminium",2070,11.626246883642
"C-WEU-BEL","aluminium",2080,11.2203701639442
"C-WEU-BEL","aluminium",2090,10.8206822897633
"C-WEU-BEL","aluminium",2100,10.6050333265886
"C-WEU-BEL","bio-based_polypropylene",2020,1.745
"C-WEU-BEL","bio-based_polypropylene",2025,1.745
"C-WEU-BEL","bio-based_polypropylene",2030,1.745
"C-WEU-BEL","bio-based_polypropylene",2035,1.745
"C-WEU-BEL","bio-based_polypropylene",2040,1.745
"C-WEU-BEL","bio-based_polypropylene",2045,1.745
"C-WEU-BEL","bio-based_polypropylene",2050,1.745
"C-WEU-BEL","bio-based_polypropylene",2055,1.745
"C-WEU-BEL","bio-based_polypropylene",2060,1.745
"C-WEU-BEL","bio-based_polypropylene",2065,1.745
"C-WEU-BEL","bio-based_polypropylene",2070,1.745
"C-WEU-BEL","bio-based_polypropylene",2075,1.745
"C-WEU-BEL","bio-based_polypropylene",2080,1.745
"C-WEU-BEL","bio-based_polypropylene",2085,1.745
"C-WEU-BEL","bio-based_polypropylene",2090,1.745
"C-WEU-BEL","bio-based_polypropylene",2095,1.745
"C-WEU-BEL","bio-based_polypropylene",2100,1.745
"C-WEU-BEL","bio-based_polystyrene",2020,1.745
"C-WEU-BEL","bio-based_polystyrene",2025,1.745
"C-WEU-BEL","bio-based_polystyrene",2030,1.745
"C-WEU-BEL","bio-based_polystyrene",2035,1.745
"C-WEU-BEL","bio-based_polystyrene",2040,1.745
"C-WEU-BEL","bio-based_polystyrene",2045,1.745
"C-WEU-BEL","bio-based_polystyrene",2050,1.745
"C-WEU-BEL","bio-based_polystyrene",2055,1.745
"C-WEU-BEL","bio-based_polystyrene",2060,1.745
"C-WEU-BEL","bio-based_polystyrene",2065,1.745
"C-WEU-BEL","bio-based_polystyrene",2070,1.745
"C-WEU-BEL","bio-based_polystyrene",2075,1.745
"C-WEU-BEL","bio-based_polystyrene",2080,1.745
"C-WEU-BEL","bio-based_polystyrene",2085,1.745
"C-WEU-BEL","bio-based_polystyrene",2090,1.745
"C-WEU-BEL","bio-based_polystyrene",2095,1.745
"C-WEU-BEL","bio-based_polystyrene",2100,1.745
"C-WEU-BEL","brick",2020,0.255354211059323
"C-WEU-BEL","brick",2030,0.253436368881112
"C-WEU-BEL","brick",2040,0.252067883933655
"C-WEU-BEL","brick",2050,0.249216103092977
"C-WEU-BEL","brick",2060,0.242895938067345
"C-WEU-BEL","brick",2070,0.239871420112532
"C-WEU-BEL","brick",2080,0.23864220810427
"C-WEU-BEL","brick",2090,0.236807361914845
"C-WEU-BEL","brick",2100,0.234254489674243
"C-WEU-BEL","concrete",2020,0.825349510201989
"C-WEU-BEL","concrete",2030,0.79802661435771
"C-WEU-BEL","concrete",2040,0.740798042870699
"C-WEU-BEL","concrete",2050,0.710818580398354
"C-WEU-BEL","concrete",2060,0.689925322815031
"C-WEU-BEL","concrete",2070,0.680203461352861
"C-WEU-BEL","concrete",2080,0.67453668911707
"C-WEU-BEL","concrete",2090,0.668619515507331
"C-WEU-BEL","concrete",2100,0.664333779969531
"C-WEU-BEL","copper",2020,5.67166444082771
"C-WEU-BEL","copper",2030,5.47573566435761
"C-WEU-BEL","copper",2040,5.3823136803621
"C-WEU-BEL","copper",2050,5.26754024419668
"C-WEU-BEL","copper",2060,4.75059903307488
"C-WEU-BEL","copper",2070,4.5332657836101
"C-WEU-BEL","copper",2080,4.38949323163255
"C-WEU-BEL","copper",2090,4.22391605761607
"C-WEU-BEL","copper",2100,4.11636329938511
"C-WEU-BEL","glass",2020,1.12804238296091
"C-WEU-BEL","glass",2030,1.0991971437951
"C-WEU-BEL","glass",2040,1.04173136056578
"C-WEU-BEL","glass",2050,1.00997904439863
"C-WEU-BEL","glass",2060,0.982933418822496
"C-WEU-BEL","glass",2070,0.970526350755339
"C-WEU-BEL","glass",2080,0.963779188400643
"C-WEU-BEL","glass",2090,0.955943364650483
"C-WEU-BEL","glass",2100,0.949564751334641
"C-WEU-BEL","mortar",2020,0.219366781733747
"C-WEU-BEL","mortar",2030,0.216356666815275
"C-WEU-BEL","mortar",2040,0.213760047127738
"C-WEU-BEL","mortar",2050,0.210694837059892
"C-WEU-BEL","mortar",2060,0.204638321144783
"C-WEU-BEL","mortar",2070,0.201597547225779
"C-WEU-BEL","mortar",2080,0.200170427421674
"C-WEU-BEL","mortar",2090,0.198248595633224
"C-WEU-BEL","mortar",2100,0.196304553839926
"C-WEU-BEL","other_materials",2020,2.95
"C-WEU-BEL","other_materials",2025,2.95
"C-WEU-BEL","other_materials",2030,2.95
"C-WEU-BEL","other_materials",2035,2.95
"C-WEU-BEL","other_materials",2040,2.95
"C-WEU-BEL","other_materials",2045,2.95
"C-WEU-BEL","other_materials",2050,2.95
"C-WEU-BEL","other_materials",2055,2.95
"C-WEU-BEL","other_materials",2060,2.95
"C-WEU-BEL","other_materials",2065,2.95
"C-WEU-BEL","other_materials",2070,2.95
"C-WEU-BEL","other_materials",2075,2.95
"C-WEU-BEL","other_materials",2080,2.95
"C-WEU-BEL","other_materials",2085,2.95
"C-WEU-BEL","other_materials",2090,2.95
"C-WEU-BEL","other_materials",2095,2.95
"C-WEU-BEL","other_materials",2100,2.95
"C-WEU-BEL","other_plastics",2020,3.45
"C-WEU-BEL","other_plastics",2025,3.45
"C-WEU-BEL","other_plastics",2030,3.45
"C-WEU-BEL","other_plastics",2035,3.45
"C-WEU-BEL","other_plastics",2040,3.45
"C-WEU-BEL","other_plastics",2045,3.45
"C-WEU-BEL","other_plastics",2050,3.45
"C-WEU-BEL","other_plastics",2055,3.45
"C-WEU-BEL","other_plastics",2060,3.45
"C-WEU-BEL","other_plastics",2065,3.45
"C-WEU-BEL","other_plastics",2070,3.45
"C-WEU-BEL","other_plastics",2075,3.45
"C-WEU-BEL","other_plastics",2080,3.45
"C-WEU-BEL","other_plastics",2085,3.45
"C-WEU-BEL","other_plastics",2090,3.45
"C-WEU-BEL","other_plastics",2095,3.45
"C-WEU-BEL","other_plastics",2100,3.45
"C-WEU-BEL","plaster",2020,0.907684029470872
"C-WEU-BEL","plaster",2030,0.885176815467904
"C-WEU-BEL","plaster",2040,0.841361850987335
"C-WEU-BEL","plaster",2050,0.816687669613535
"C-WEU-BEL","plaster",2060,0.794590192956287
"C-WEU-BEL","plaster",2070,0.784393741324948
"C-WEU-BEL","plaster",2080,0.778910404544169
"C-WEU-BEL","plaster",2090,0.772450747271682
"C-WEU-BEL","plaster",2100,0.767100043368631
"C-WEU-BEL","polypropylene",2020,2.85
"C-WEU-BEL","polypropylene",2025,2.85
"C-WEU-BEL","polypropylene",2030,2.85
"C-WEU-BEL","polypropylene",2035,2.85
"C-WEU-BEL","polypropylene",2040,2.85
"C-WEU-BEL","polypropylene",2045,2.85
"C-WEU-BEL","polypropylene",2050,2.85
"C-WEU-BEL","polypropylene",2055,2.85
"C-WEU-BEL","polypropylene",2060,2.85
"C-WEU-BEL","polypropylene",2065,2.85
"C-WEU-BEL","polypropylene",2070,2.85
"C-WEU-BEL","polypropylene",2075,2.85
"C-WEU-BEL","polypropylene",2080,2.85
"C-WEU-BEL","polypropylene",2085,2.85
"C-WEU-BEL","polypropylene",2090,2.85
"C-WEU-BEL","polypropylene",2095,2.85
"C-WEU-BEL","polypropylene",2100,2.85
"C-WEU-BEL","polystyrene",2020,4.19
"C-WEU-BEL","polystyrene",2025,4.19
"C-WEU-BEL","polystyrene",2030,4.19
"C-WEU-BEL","polystyrene",2035,4.19
"C-WEU-BEL","polystyrene",2040,4.19
"C-WEU-BEL","polystyrene",2045,4.19
"C-WEU-BEL","polystyrene",2050,4.19
"C-WEU-BEL","polystyrene",2055,4.19
"C-WEU-BEL","polystyrene",2060,4.19
"C-WEU-BEL","polystyrene",2065,4.19
"C-WEU-BEL","polystyrene",2070,4.19
"C-WEU-BEL","polystyrene",2075,4.19
"C-WEU-BEL","polystyrene",2080,4.19
"C-WEU-BEL","polystyrene",2085,4.19
"C-WEU-BEL","polystyrene",2090,4.19
"C-WEU-BEL","polystyrene",2095,4.19
"C-WEU-BEL","polystyrene",2100,4.19
"C-WEU-BEL","steel",2020,0.880637011769495
"C-WEU-BEL","steel",2030,0.858519884815397
"C-WEU-BEL","steel",2040,0.814925974206866
"C-WEU-BEL","steel",2050,0.790561411586921
"C-WEU-BEL","steel",2060,0.769424212774861
"C-WEU-BEL","steel",2070,0.759651179498065
"C-WEU-BEL","steel",2080,0.754380233819922
"C-WEU-BEL","steel",2090,0.748247745643613
"C-WEU-BEL","steel",2100,0.743160103423421
"C-WEU-BEL","wood",2020,0.131523388973096
"C-WEU-BEL","wood",2030,0.127918747330539
"C-WEU-BEL","wood",2040,0.125486657550788
"C-WEU-BEL","wood",2050,0.118844379619748
"C-WEU-BEL","wood",2060,0.10425698929116
"C-WEU-BEL","wood",2070,0.0970234452844144
"C-WEU-BEL","wood",2080,0.094039006612327
"C-WEU-BEL","wood",2090,0.0899482567735193
"C-WEU-BEL","wood",2100,0.0840177761480068
"C-WEU-CHE","acrylonitrile_butadiene_styrene",2020,4.19
"C-WEU-CHE","acrylonitrile_butadiene_styrene",2025,4.19
"C-WEU-CHE","acrylonitrile_butadiene_styrene",2030,4.19
"C-WEU-CHE","acrylonitrile_butadiene_styrene",2035,4.19
"C-WEU-CHE","acrylonitrile_butadiene_styrene",2040,4.19
"C-WEU-CHE","acrylonitrile_butadiene_styrene",2045,4.19
"C-WEU-CHE","acrylonitrile_butadiene_styrene",2050,4.19
"C-WEU-CHE","acrylonitrile_butadiene_styrene",2055,4.19
"C-WEU-CHE","acrylonitrile_butadiene_styrene",2060,4.19
"C-WEU-CHE","acrylonitrile_butadiene_styrene",2065,4.19
"C-WEU-CHE","acrylonitrile_butadiene_styrene",2070,4.19
"C-WEU-CHE","acrylonitrile_butadiene_styrene",2075,4.19
"C-WEU-CHE","acrylonitrile_butadiene_styrene",2080,4.19
"C-WEU-CHE","acrylonitrile_butadiene_styrene",2085,4.19
"C-WEU-CHE","acrylonitrile_butadiene_styrene",2090,4.19
"C-WEU-CHE","acrylonitrile_butadiene_styrene",2095,4.19
"C-WEU-CHE","acrylonitrile_butadiene_styrene",2100,4.19
"C-WEU-CHE","aluminium",2020,14.5075193220672
"C-WEU-CHE","aluminium",2030,14.2596740244073
"C-WEU-CHE","aluminium",2040,14.1431842283059
"C-WEU-CHE","aluminium",2050,13.7128182589558
"C-WEU-CHE","aluminium",2060,12.2380939921977
"C-WEU-CHE","aluminium",2070,11.626246883642
"C-WEU-CHE","aluminium",2080,11.2203701639442
"C-WEU-CHE","aluminium",2090,10.8206822897633
"C-WEU-CHE","aluminium",2100,10.6050333265886
"C-WEU-CHE","bio-based_polypropylene",2020,1.745
"C-WEU-CHE","bio-based_polypropylene",2025,1.745
"C-WEU-CHE","bio-based_polypropylene",2030,1.745
"C-WEU-CHE","bio-based_polypropylene",2035,1.745
"C-WEU-CHE","bio-based_polypropylene",2040,1.745
"C-WEU-CHE","bio-based_polypropylene",2045,1.745
"C-WEU-CHE","bio-based_polypropylene",2050,1.745
"C-WEU-CHE","bio-based_polypropylene",2055,1.745
"C-WEU-CHE","bio-based_polypropylene",2060,1.745
"C-WEU-CHE","bio-based_polypropylene",2065,1.745
"C-WEU-CHE","bio-based_polypropylene",2070,1.745
"C-WEU-CHE","bio-based_polypropylene",2075,1.745
"C-WEU-CHE","bio-based_polypropylene",2080,1.745
"C-WEU-CHE","bio-based_polypropylene",2085,1.745
"C-WEU-CHE","bio-based_polypropylene",2090,1.745
"C-WEU-CHE","bio-based_polypropylene",2095,1.745
"C-WEU-CHE","bio-based_polypropylene",2100,1.745
"C-WEU-CHE","bio-based_polystyrene",2020,1.745
"C-WEU-CHE","bio-based_polystyrene",2025,1.745
"C-WEU-CHE","bio-based_polystyrene",2030,1.745
"C-WEU-CHE","bio-based_polystyrene",2035,1.745
"C-WEU-CHE","bio-based_polystyrene",2040,1.745
"C-WEU-CHE","bio-based_polystyrene",2045,1.745
"C-WEU-CHE","bio-based_polystyrene",2050,1.745
"C-WEU-CHE","bio-based_polystyrene",2055,1.745
"C-WEU-CHE","bio-based_polystyrene",2060,1.745
"C-WEU-CHE","bio-based_polystyrene",2065,1.745
"C-WEU-CHE","bio-based_polystyrene",2070,1.745
"C-WEU-CHE","bio-based_polystyrene",2075,1.745
"C-WEU-CHE","bio-based_polystyrene",2080,1.745
"C-WEU-CHE","bio-based_polystyrene",2085,1.745
"C-WEU-CHE","bio-based_polystyrene",2090,1.745
"C-WEU-CHE","bio-based_polystyrene",2095,1.745
"C-WEU-CHE","bio-based_polystyrene",2100,1.745
"C-WEU-CHE","brick",2020,0.255354211059323
"C-WEU-CHE","brick",2030,0.253436368881112
"C-WEU-CHE","brick",2040,0.252067883933655
"C-WEU-CHE","brick",2050,0.249216103092977
"C-WEU-CHE","brick",2060,0.242895938067345
"C-WEU-CHE","brick",2070,0.239871420112532
"C-WEU-CHE","brick",2080,0.23864220810427
"C-WEU-CHE","brick",2090,0.236807361914845
"C-WEU-CHE","brick",2100,0.234254489674243
"C-WEU-CHE","concrete",2020,0.825349510201989
"C-WEU-CHE","concrete",2030,0.79802661435771
"C-WEU-CHE","concrete",2040,0.740798042870699
"C-WEU-CHE","concrete",2050,0.710818580398354
"C-WEU-CHE","concrete",2060,0.689925322815031
"C-WEU-CHE","concrete",2070,0.680203461352861
"C-WEU-CHE","concrete",2080,0.67453668911707
"C-WEU-CHE","concrete",2090,0.668619515507331
"C-WEU-CHE","concrete",2100,0.664333779969531
"C-WEU-CHE","copper",2020,5.67166444082771
"C-WEU-CHE","copper",2030,5.47573566435761
"C-WEU-CHE","copper",2040,5.3823136803621
"C-WEU-CHE","copper",2050,5.26754024419668
"C-WEU-CHE","copper",2060,4.75059903307488
"C-WEU-CHE","copper",2070,4.5332657836101
"C-WEU-CHE","copper",2080,4.38949323163255
"C-WEU-CHE","copper",2090,4.22391605761607
"C-WEU-CHE","copper",2100,4.11636329938511
"C-WEU-CHE","glass",2020,1.12804238296091
"C-WEU-CHE","glass",2030,1.0991971437951
"C-WEU-CHE","glass",2040,1.04173136056578
"C-WEU-CHE","glass",2050,1.00997904439863
"C-WEU-CHE","glass",2060,0.982933418822496
"C-WEU-CHE","glass",2070,0.970526350755339
"C-WEU-CHE","glass",2080,0.963779188400643
"C-WEU-CHE","glass",2090,0.955943364650483
"C-WEU-CHE","glass",2100,0.949564751334641
"C-WEU-CHE","mortar",2020,0.219366781733747
"C-WEU-CHE","mortar",2030,0.216356666815275
"C-WEU-CHE","mortar",2040,0.213760047127738
"C-WEU-CHE","mortar",2050,0.210694837059892
"C-WEU-CHE","mortar",2060,0.204638321144783
"C-WEU-CHE","mortar",2070,0.201597547225779
"C-WEU-CHE","mortar",2080,0.200170427421674
"C-WEU-CHE","mortar",2090,0.198248595633224
"C-WEU-CHE","mortar",2100,0.196304553839926
"C-WEU-CHE","other_materials",2020,2.95
"C-WEU-CHE","other_materials",2025,2.95
"C-WEU-CHE","other_materials",2030,2.95
"C-WEU-CHE","other_materials",2035,2.95
"C-WEU-CHE","other_materials",2040,2.95
"C-WEU-CHE","other_materials",2045,2.95
"C-WEU-CHE","other_materials",2050,2.95
"C-WEU-CHE","other_materials",2055,2.95
"C-WEU-CHE","other_materials",2060,2.95
"C-WEU-CHE","other_materials",2065,2.95
"C-WEU-CHE","other_materials",2070,2.95
"C-WEU-CHE","other_materials",2075,2.95
"C-WEU-CHE","other_materials",2080,2.95
"C-WEU-CHE","other_materials",2085,2.95
"C-WEU-CHE","other_materials",2090,2.95
"C-WEU-CHE","other_materials",2095,2.95
"C-WEU-CHE","other_materials",2100,2.95
"C-WEU-CHE","other_plastics",2020,3.45
"C-WEU-CHE","other_plastics",2025,3.45
"C-WEU-CHE","other_plastics",2030,3.45
"C-WEU-CHE","other_plastics",2035,3.45
"C-WEU-CHE","other_plastics",2040,3.45
"C-WEU-CHE","other_plastics",2045,3.45
"C-WEU-CHE","other_plastics",2050,3.45
"C-WEU-CHE","other_plastics",2055,3.45
"C-WEU-CHE","other_plastics",2060,3.45
"C-WEU-CHE","other_plastics",2065,3.45
"C-WEU-CHE","other_plastics",2070,3.45
"C-WEU-CHE","other_plastics",2075,3.45
"C-WEU-CHE","other_plastics",2080,3.45
"C-WEU-CHE","other_plastics",2085,3.45
"C-WEU-CHE","other_plastics",2090,3.45
"C-WEU-CHE","other_plastics",2095,3.45
"C-WEU-CHE","other_plastics",2100,3.45
"C-WEU-CHE","plaster",2020,0.907684029470872
"C-WEU-CHE","plaster",2030,0.885176815467904
"C-WEU-CHE","plaster",2040,0.841361850987335
"C-WEU-CHE","plaster",2050,0.816687669613535
"C-WEU-CHE","plaster",2060,0.794590192956287
"C-WEU-CHE","plaster",2070,0.784393741324948
"C-WEU-CHE","plaster",2080,0.778910404544169
"C-WEU-CHE","plaster",2090,0.772450747271682
"C-WEU-CHE","plaster",2100,0.767100043368631
"C-WEU-CHE","polypropylene",2020,2.85
"C-WEU-CHE","polypropylene",2025,2.85
"C-WEU-CHE","polypropylene",2030,2.85
"C-WEU-CHE","polypropylene",2035,2.85
"C-WEU-CHE","polypropylene",2040,2.85
"C-WEU-CHE","polypropylene",2045,2.85
"C-WEU-CHE","polypropylene",2050,2.85
"C-WEU-CHE","polypropylene",2055,2.85
"C-WEU-CHE","polypropylene",2060,2.85
"C-WEU-CHE","polypropylene",2065,2.85
"C-WEU-CHE","polypropylene",2070,2.85
"C-WEU-CHE","polypropylene",2075,2.85
"C-WEU-CHE","polypropylene",2080,2.85
"C-WEU-CHE","polypropylene",2085,2.85
"C-WEU-CHE","polypropylene",2090,2.85
"C-WEU-CHE","polypropylene",2095,2.85
"C-WEU-CHE","polypropylene",2100,2.85
"C-WEU-CHE","polystyrene",2020,4.19
"C-WEU-CHE","polystyrene",2025,4.19
"C-WEU-CHE","polystyrene",2030,4.19
"C-WEU-CHE","polystyrene",2035,4.19
"C-WEU-CHE","polystyrene",2040,4.19
"C-WEU-CHE","polystyrene",2045,4.19
"C-WEU-CHE","polystyrene",2050,4.19
"C-WEU-CHE","polystyrene",2055,4.19
"C-WEU-CHE","polystyrene",2060,4.19
"C-WEU-CHE","polystyrene",2065,4.19
"C-WEU-CHE","polystyrene",2070,4.19
"C-WEU-CHE","polystyrene",2075,4.19
"C-WEU-CHE","polystyrene",2080,4.19
"C-WEU-CHE","polystyrene",2085,4.19
"C-WEU-CHE","polystyrene",2090,4.19
"C-WEU-CHE","polystyrene",2095,4.19
"C-WEU-CHE","polystyrene",2100,4.19
"C-WEU-CHE","steel",2020,0.880637011769495
"C-WEU-CHE","steel",2030,0.858519884815397
"C-WEU-CHE","steel",2040,0.814925974206866
"C-WEU-CHE","steel",2050,0.790561411586921
"C-WEU-CHE","steel",2060,0.769424212774861
"C-WEU-CHE","steel",2070,0.759651179498065
"C-WEU-CHE","steel",2080,0.754380233819922
"C-WEU-CHE","steel",2090,0.748247745643613
"C-WEU-CHE","steel",2100,0.743160103423421
"C-WEU-CHE","wood",2020,0.131523388973096
"C-WEU-CHE","wood",2030,0.127918747330539
"C-WEU-CHE","wood",2040,0.125486657550788
"C-WEU-CHE","wood",2050,0.118844379619748
"C-WEU-CHE","wood",2060,0.10425698929116
"C-WEU-CHE","wood",2070,0.0970234452844144
"C-WEU-CHE","wood",2080,0.094039006612327
"C-WEU-CHE","wood",2090,0.0899482567735193
"C-WEU-CHE","wood",2100,0.0840177761480068
"C-WEU-CYP","acrylonitrile_butadiene_styrene",2020,4.19
"C-WEU-CYP","acrylonitrile_butadiene_styrene",2025,4.19
"C-WEU-CYP","acrylonitrile_butadiene_styrene",2030,4.19
"C-WEU-CYP","acrylonitrile_butadiene_styrene",2035,4.19
"C-WEU-CYP","acrylonitrile_butadiene_styrene",2040,4.19
"C-WEU-CYP","acrylonitrile_butadiene_styrene",2045,4.19
"C-WEU-CYP","acrylonitrile_butadiene_styrene",2050,4.19
"C-WEU-CYP","acrylonitrile_butadiene_styrene",2055,4.19
"C-WEU-CYP","acrylonitrile_butadiene_styrene",2060,4.19
"C-WEU-CYP","acrylonitrile_butadiene_styrene",2065,4.19
"C-WEU-CYP","acrylonitrile_butadiene_styrene",2070,4.19
"C-WEU-CYP","acrylonitrile_butadiene_styrene",2075,4.19
"C-WEU-CYP","acrylonitrile_butadiene_styrene",2080,4.19
"C-WEU-CYP","acrylonitrile_butadiene_styrene",2085,4.19
"C-WEU-CYP","acrylonitrile_butadiene_styrene",2090,4.19
"C-WEU-CYP","acrylonitrile_butadiene_styrene",2095,4.19
"C-WEU-CYP","acrylonitrile_butadiene_styrene",2100,4.19
"C-WEU-CYP","aluminium",2020,14.5075193220672
"C-WEU-CYP","aluminium",2030,14.2596740244073
"C-WEU-CYP","aluminium",2040,14.1431842283059
"C-WEU-CYP","aluminium",2050,13.7128182589558
"C-WEU-CYP","aluminium",2060,12.2380939921977
"C-WEU-CYP","aluminium",2070,11.626246883642
"C-WEU-CYP","aluminium",2080,11.2203701639442
"C-WEU-CYP","aluminium",2090,10.8206822897633
"C-WEU-CYP","aluminium",2100,10.6050333265886
"C-WEU-CYP","bio-based_polypropylene",2020,1.745
"C-WEU-CYP","bio-based_polypropylene",2025,1.745
"C-WEU-CYP","bio-based_polypropylene",2030,1.745
"C-WEU-CYP","bio-based_polypropylene",2035,1.745
"C-WEU-CYP","bio-based_polypropylene",2040,1.745
"C-WEU-CYP","bio-based_polypropylene",2045,1.745
"C-WEU-CYP","bio-based_polypropylene",2050,1.745
"C-WEU-CYP","bio-based_polypropylene",2055,1.745
"C-WEU-CYP","bio-based_polypropylene",2060,1.745
"C-WEU-CYP","bio-based_polypropylene",2065,1.745
"C-WEU-CYP","bio-based_polypropylene",2070,1.745
"C-WEU-CYP","bio-based_polypropylene",2075,1.745
"C-WEU-CYP","bio-based_polypropylene",2080,1.745
"C-WEU-CYP","bio-based_polypropylene",2085,1.745
"C-WEU-CYP","bio-based_polypropylene",2090,1.745
"C-WEU-CYP","bio-based_polypropylene",2095,1.745
"C-WEU-CYP","bio-based_polypropylene",2100,1.745
"C-WEU-CYP","bio-based_polystyrene",2020,1.745
"C-WEU-CYP","bio-based_polystyrene",2025,1.745
"C-WEU-CYP","bio-based_polystyrene",2030,1.745
"C-WEU-CYP","bio-based_polystyrene",2035,1.745
"C-WEU-CYP","bio-based_polystyrene",2040,1.745
"C-WEU-CYP","bio-based_polystyrene",2045,1.745
"C-WEU-CYP","bio-based_polystyrene",2050,1.745
"C-WEU-CYP","bio-based_polystyrene",2055,1.745
"C-WEU-CYP","bio-based_polystyrene",2060,1.745
"C-WEU-CYP","bio-based_polystyrene",2065,1.745
"C-WEU-CYP","bio-based_polystyrene",2070,1.745
"C-WEU-CYP","bio-based_polystyrene",2075,1.745
"C-WEU-CYP","bio-based_polystyrene",2080,1.745
"C-WEU-CYP","bio-based_polystyrene",2085,1.745
"C-WEU-CYP","bio-based_polystyrene",2090,1.745
"C-WEU-CYP","bio-based_polystyrene",2095,1.745
"C-WEU-CYP","bio-based_polystyrene",2100,1.745
"C-WEU-CYP","brick",2020,0.255354211059323
"C-WEU-CYP","brick",2030,0.253436368881112
"C-WEU-CYP","brick",2040,0.252067883933655
"C-WEU-CYP","brick",2050,0.249216103092977
"C-WEU-CYP","brick",2060,0.242895938067345
"C-WEU-CYP","brick",2070,0.239871420112532
"C-WEU-CYP","brick",2080,0.23864220810427
"C-WEU-CYP","brick",2090,0.236807361914845
"C-WEU-CYP","brick",2100,0.234254489674243
"C-WEU-CYP","concrete",2020,0.825349510201989
"C-WEU-CYP","concrete",2030,0.79802661435771
"C-WEU-CYP","concrete",2040,0.740798042870699
"C-WEU-CYP","concrete",2050,0.710818580398354
"C-WEU-CYP","concrete",2060,0.689925322815031
"C-WEU-CYP","concrete",2070,0.680203461352861
"C-WEU-CYP","concrete",2080,0.67453668911707
"C-WEU-CYP","concrete",2090,0.668619515507331
"C-WEU-CYP","concrete",2100,0.664333779969531
"C-WEU-CYP","copper",2020,5.67166444082771
"C-WEU-CYP","copper",2030,5.47573566435761
"C-WEU-CYP","copper",2040,5.3823136803621
"C-WEU-CYP","copper",2050,5.26754024419668
"C-WEU-CYP","copper",2060,4.75059903307488
"C-WEU-CYP","copper",2070,4.5332657836101
"C-WEU-CYP","copper",2080,4.38949323163255
"C-WEU-CYP","copper",2090,4.22391605761607
"C-WEU-CYP","copper",2100,4.11636329938511
"C-WEU-CYP","glass",2020,1.12804238296091
"C-WEU-CYP","glass",2030,1.0991971437951
"C-WEU-CYP","glass",2040,1.04173136056578
"C-WEU-CYP","glass",2050,1.00997904439863
"C-WEU-CYP","glass",2060,0.982933418822496
"C-WEU-CYP","glass",2070,0.970526350755339
"C-WEU-CYP","glass",2080,0.963779188400643
"C-WEU-CYP","glass",2090,0.955943364650483
"C-WEU-CYP","glass",2100,0.949564751334641
"C-WEU-CYP","mortar",2020,0.219366781733747
"C-WEU-CYP","mortar",2030,0.216356666815275
"C-WEU-CYP","mortar",2040,0.213760047127738
"C-WEU-CYP","mortar",2050,0.210694837059892
"C-WEU-CYP","mortar",2060,0.204638321144783
"C-WEU-CYP","mortar",2070,0.201597547225779
"C-WEU-CYP","mortar",2080,0.200170427421674
"C-WEU-CYP","mortar",2090,0.198248595633224
"C-WEU-CYP","mortar",2100,0.196304553839926
"C-WEU-CYP","other_materials",2020,2.95
"C-WEU-CYP","other_materials",2025,2.95
"C-WEU-CYP","other_materials",2030,2.95
"C-WEU-CYP","other_materials",2035,2.95
"C-WEU-CYP","other_materials",2040,2.95
"C-WEU-CYP","other_materials",2045,2.95
