region,material_type,year,eol_material,emission_factor
C-EEU-BGR,polystyrene,2055,polystyrene,3.1884808346859574
C-EEU-BGR,polystyrene,2060,polystyrene,3.1885816957455027
C-EEU-CZE,acrylonitrile_butadiene_styrene,2020,acrylonitrile_butadiene_styrene,3.077719304459472
C-EEU-CZE,acrylonitrile_butadiene_styrene,2025,acrylonitrile_butadiene_styrene,3.077358899582074
C-EEU-CZE,acrylonitrile_butadiene_styrene,2030,acrylonitrile_butadiene_styrene,3.07736794886039
C-EEU-CZE,acrylonitrile_butadiene_styrene,2035,acrylonitrile_butadiene_styrene,3.0775968023168825
C-EEU-CZE,acrylonitrile_butadiene_styrene,2040,acrylonitrile_butadiene_styrene,3.077772858974508
C-EEU-CZE,acrylonitrile_butadiene_styrene,2045,acrylonitrile_butadiene_styrene,3.077818841283687
C-EEU-CZE,acrylonitrile_butadiene_styrene,2050,acrylonitrile_butadiene_styrene,3.077949324948712
C-EEU-CZE,acrylonitrile_butadiene_styrene,2055,acrylonitrile_butadiene_styrene,3.078063148588866
C-EEU-CZE,acrylonitrile_butadiene_styrene,2060,acrylonitrile_butadiene_styrene,3.0782658103648832
C-EEU-CZE,bio-based_polypropylene,2020,bio-based_polypropylene,0.01836371319084318
C-EEU-CZE,bio-based_polypropylene,2025,bio-based_polypropylene,0.01820383610054854
C-EEU-CZE,bio-based_polypropylene,2030,bio-based_polypropylene,0.01820384895731308
C-EEU-CZE,bio-based_polypropylene,2035,bio-based_polypropylene,0.01830097317069246
C-EEU-CZE,bio-based_polypropylene,2040,bio-based_polypropylene,0.01837184294211491
C-EEU-CZE,bio-based_polypropylene,2045,bio-based_polypropylene,0.01838622039839244
C-EEU-CZE,bio-based_polypropylene,2050,bio-based_polypropylene,0.01843792918526787
C-EEU-CZE,bio-based_polypropylene,2055,bio-based_polypropylene,0.01848719276739308
C-EEU-CZE,bio-based_polypropylene,2060,bio-based_polypropylene,0.01857335671384197
C-EEU-CZE,other_plastics,2020,plastic_mixture,2.3670758144965713
C-EEU-CZE,other_plastics,2025,plastic_mixture,2.366714404011307
C-EEU-CZE,other_plastics,2030,plastic_mixture,2.3666104055147743
C-EEU-CZE,other_plastics,2035,plastic_mixture,2.366810509618265
C-EEU-CZE,other_plastics,2040,plastic_mixture,2.3668284052526065
C-EEU-CZE,other_plastics,2045,plastic_mixture,2.3667618805368154
C-EEU-CZE,other_plastics,2050,plastic_mixture,2.3668005179976626
C-EEU-CZE,other_plastics,2055,plastic_mixture,2.3668937626301005
C-EEU-CZE,other_plastics,2060,plastic_mixture,2.3670306423962924
C-EEU-CZE,polypropylene,2020,polypropylene,2.5481636513927475
C-EEU-CZE,polypropylene,2025,polypropylene,2.548003774302453
C-EEU-CZE,polypropylene,2030,polypropylene,2.5480037871592174
C-EEU-CZE,polypropylene,2035,polypropylene,2.5481009113725968
C-EEU-CZE,polypropylene,2040,polypropylene,2.548171781144019
C-EEU-CZE,polypropylene,2045,polypropylene,2.5481861586002967
C-EEU-CZE,polypropylene,2050,polypropylene,2.548237867387172
C-EEU-CZE,polypropylene,2055,polypropylene,2.548287130969298
C-EEU-CZE,polypropylene,2060,polypropylene,2.5483732949157463
C-EEU-CZE,polystyrene,2020,polystyrene,3.188305110808396
C-EEU-CZE,polystyrene,2025,polystyrene,3.188127406862693
C-EEU-CZE,polystyrene,2030,polystyrene,3.188135617479059
C-EEU-CZE,polystyrene,2035,polystyrene,3.1882464930247725
C-EEU-CZE,polystyrene,2040,polystyrene,3.188335224953767
C-EEU-CZE,polystyrene,2045,polystyrene,3.1883593606847698
C-EEU-CZE,polystyrene,2050,polystyrene,3.188424216568207
C-EEU-CZE,polystyrene,2055,polystyrene,3.1884808346859574
C-EEU-CZE,polystyrene,2060,polystyrene,3.1885816957455027
C-EEU-EST,acrylonitrile_butadiene_styrene,2020,acrylonitrile_butadiene_styrene,3.077719304459472
C-EEU-EST,acrylonitrile_butadiene_styrene,2025,acrylonitrile_butadiene_styrene,3.077358899582074
C-EEU-EST,acrylonitrile_butadiene_styrene,2030,acrylonitrile_butadiene_styrene,3.07736794886039
C-EEU-EST,acrylonitrile_butadiene_styrene,2035,acrylonitrile_butadiene_styrene,3.0775968023168825
C-EEU-EST,acrylonitrile_butadiene_styrene,2040,acrylonitrile_butadiene_styrene,3.077772858974508
C-EEU-EST,acrylonitrile_butadiene_styrene,2045,acrylonitrile_butadiene_styrene,3.077818841283687
C-EEU-EST,acrylonitrile_butadiene_styrene,2050,acrylonitrile_butadiene_styrene,3.077949324948712
C-EEU-EST,acrylonitrile_butadiene_styrene,2055,acrylonitrile_butadiene_styrene,3.078063148588866
C-EEU-EST,acrylonitrile_butadiene_styrene,2060,acrylonitrile_butadiene_styrene,3.0782658103648832
C-EEU-EST,bio-based_polypropylene,2020,bio-based_polypropylene,0.01836371319084318
C-EEU-EST,bio-based_polypropylene,2025,bio-based_polypropylene,0.01820383610054854
C-EEU-EST,bio-based_polypropylene,2030,bio-based_polypropylene,0.01820384895731308
C-EEU-EST,bio-based_polypropylene,2035,bio-based_polypropylene,0.01830097317069246
C-EEU-EST,bio-based_polypropylene,2040,bio-based_polypropylene,0.01837184294211491
C-EEU-EST,bio-based_polypropylene,2045,bio-based_polypropylene,0.01838622039839244
C-EEU-EST,bio-based_polypropylene,2050,bio-based_polypropylene,0.01843792918526787
C-EEU-EST,bio-based_polypropylene,2055,bio-based_polypropylene,0.01848719276739308
C-EEU-EST,bio-based_polypropylene,2060,bio-based_polypropylene,0.01857335671384197
C-EEU-EST,other_plastics,2020,plastic_mixture,2.3670758144965713
C-EEU-EST,other_plastics,2025,plastic_mixture,2.366714404011307
C-EEU-EST,other_plastics,2030,plastic_mixture,2.3666104055147743
C-EEU-EST,other_plastics,2035,plastic_mixture,2.366810509618265
C-EEU-EST,other_plastics,2040,plastic_mixture,2.3668284052526065
C-EEU-EST,other_plastics,2045,plastic_mixture,2.3667618805368154
C-EEU-EST,other_plastics,2050,plastic_mixture,2.3668005179976626
C-EEU-EST,other_plastics,2055,plastic_mixture,2.3668937626301005
C-EEU-EST,other_plastics,2060,plastic_mixture,2.3670306423962924
C-EEU-EST,polypropylene,2020,polypropylene,2.5481636513927475
C-EEU-EST,polypropylene,2025,polypropylene,2.548003774302453
C-EEU-EST,polypropylene,2030,polypropylene,2.5480037871592174
C-EEU-EST,polypropylene,2035,polypropylene,2.5481009113725968
C-EEU-EST,polypropylene,2040,polypropylene,2.548171781144019
C-EEU-EST,polypropylene,2045,polypropylene,2.5481861586002967
C-EEU-EST,polypropylene,2050,polypropylene,2.548237867387172
C-EEU-EST,polypropylene,2055,polypropylene,2.548287130969298
C-EEU-EST,polypropylene,2060,polypropylene,2.5483732949157463
C-EEU-EST,polystyrene,2020,polystyrene,3.188305110808396
C-EEU-EST,polystyrene,2025,polystyrene,3.188127406862693
C-EEU-EST,polystyrene,2030,polystyrene,3.188135617479059
C-EEU-EST,polystyrene,2035,polystyrene,3.1882464930247725
C-EEU-EST,polystyrene,2040,polystyrene,3.188335224953767
C-EEU-EST,polystyrene,2045,polystyrene,3.1883593606847698
C-EEU-EST,polystyrene,2050,polystyrene,3.188424216568207
C-EEU-EST,polystyrene,2055,polystyrene,3.1884808346859574
C-EEU-EST,polystyrene,2060,polystyrene,3.1885816957455027
C-EEU-HRV,acrylonitrile_butadiene_styrene,2020,acrylonitrile_butadiene_styrene,3.077719304459472
C-EEU-HRV,acrylonitrile_butadiene_styrene,2025,acrylonitrile_butadiene_styrene,3.077358899582074
C-EEU-HRV,acrylonitrile_butadiene_styrene,2030,acrylonitrile_butadiene_styrene,3.07736794886039
C-EEU-HRV,acrylonitrile_butadiene_styrene,2035,acrylonitrile_butadiene_styrene,3.0775968023168825
C-EEU-HRV,acrylonitrile_butadiene_styrene,2040,acrylonitrile_butadiene_styrene,3.077772858974508
C-EEU-HRV,acrylonitrile_butadiene_styrene,2045,acrylonitrile_butadiene_styrene,3.077818841283687
C-EEU-HRV,acrylonitrile_butadiene_styrene,2050,acrylonitrile_butadiene_styrene,3.077949324948712
C-EEU-HRV,acrylonitrile_butadiene_styrene,2055,acrylonitrile_butadiene_styrene,3.078063148588866
C-EEU-HRV,acrylonitrile_butadiene_styrene,2060,acrylonitrile_butadiene_styrene,3.0782658103648832
C-EEU-HRV,bio-based_polypropylene,2020,bio-based_polypropylene,0.01836371319084318
C-EEU-HRV,bio-based_polypropylene,2025,bio-based_polypropylene,0.01820383610054854
C-EEU-HRV,bio-based_polypropylene,2030,bio-based_polypropylene,0.01820384895731308
C-EEU-HRV,bio-based_polypropylene,2035,bio-based_polypropylene,0.01830097317069246
C-EEU-HRV,bio-based_polypropylene,2040,bio-based_polypropylene,0.01837184294211491
C-EEU-HRV,bio-based_polypropylene,2045,bio-based_polypropylene,0.01838622039839244
C-EEU-HRV,bio-based_polypropylene,2050,bio-based_polypropylene,0.01843792918526787
C-EEU-HRV,bio-based_polypropylene,2055,bio-based_polypropylene,0.01848719276739308
C-EEU-HRV,bio-based_polypropylene,2060,bio-based_polypropylene,0.01857335671384197
C-EEU-HRV,other_plastics,2020,plastic_mixture,2.3670758144965713
C-EEU-HRV,other_plastics,2025,plastic_mixture,2.366714404011307
C-EEU-HRV,other_plastics,2030,plastic_mixture,2.3666104055147743
C-EEU-HRV,other_plastics,2035,plastic_mixture,2.366810509618265
C-EEU-HRV,other_plastics,2040,plastic_mixture,2.3668284052526065
C-EEU-HRV,other_plastics,2045,plastic_mixture,2.3667618805368154
C-EEU-HRV,other_plastics,2050,plastic_mixture,2.3668005179976626
C-EEU-HRV,other_plastics,2055,plastic_mixture,2.3668937626301005
C-EEU-HRV,other_plastics,2060,plastic_mixture,2.3670306423962924
C-EEU-HRV,polypropylene,2020,polypropylene,2.5481636513927475
C-EEU-HRV,polypropylene,2025,polypropylene,2.548003774302453
C-EEU-HRV,polypropylene,2030,polypropylene,2.5480037871592174
C-EEU-HRV,polypropylene,2035,polypropylene,2.5481009113725968
C-EEU-HRV,polypropylene,2040,polypropylene,2.548171781144019
C-EEU-HRV,polypropylene,2045,polypropylene,2.5481861586002967
C-EEU-HRV,polypropylene,2050,polypropylene,2.548237867387172
C-EEU-HRV,polypropylene,2055,polypropylene,2.548287130969298
C-EEU-HRV,polypropylene,2060,polypropylene,2.5483732949157463
C-EEU-HRV,polystyrene,2020,polystyrene,3.188305110808396
C-EEU-HRV,polystyrene,2025,polystyrene,3.188127406862693
C-EEU-HRV,polystyrene,2030,polystyrene,3.188135617479059
C-EEU-HRV,polystyrene,2035,polystyrene,3.1882464930247725
C-EEU-HRV,polystyrene,2040,polystyrene,3.188335224953767
C-EEU-HRV,polystyrene,2045,polystyrene,3.1883593606847698
C-EEU-HRV,polystyrene,2050,polystyrene,3.188424216568207
C-EEU-HRV,polystyrene,2055,polystyrene,3.1884808346859574
C-EEU-HRV,polystyrene,2060,polystyrene,3.1885816957455027
C-EEU-HUN,acrylonitrile_butadiene_styrene,2020,acrylonitrile_butadiene_styrene,3.077719304459472
C-EEU-HUN,acrylonitrile_butadiene_styrene,2025,acrylonitrile_butadiene_styrene,3.077358899582074
C-EEU-HUN,acrylonitrile_butadiene_styrene,2030,acrylonitrile_butadiene_styrene,3.07736794886039
C-EEU-HUN,acrylonitrile_butadiene_styrene,2035,acrylonitrile_butadiene_styrene,3.0775968023168825
C-EEU-HUN,acrylonitrile_butadiene_styrene,2040,acrylonitrile_butadiene_styrene,3.077772858974508
C-EEU-HUN,acrylonitrile_butadiene_styrene,2045,acrylonitrile_butadiene_styrene,3.077818841283687
C-EEU-HUN,acrylonitrile_butadiene_styrene,2050,acrylonitrile_butadiene_styrene,3.077949324948712
C-EEU-HUN,acrylonitrile_butadiene_styrene,2055,acrylonitrile_butadiene_styrene,3.078063148588866
C-EEU-HUN,acrylonitrile_butadiene_styrene,2060,acrylonitrile_butadiene_styrene,3.0782658103648832
C-EEU-HUN,bio-based_polypropylene,2020,bio-based_polypropylene,0.01836371319084318
C-EEU-HUN,bio-based_polypropylene,2025,bio-based_polypropylene,0.01820383610054854
C-EEU-HUN,bio-based_polypropylene,2030,bio-based_polypropylene,0.01820384895731308
C-EEU-HUN,bio-based_polypropylene,2035,bio-based_polypropylene,0.01830097317069246
C-EEU-HUN,bio-based_polypropylene,2040,bio-based_polypropylene,0.01837184294211491
C-EEU-HUN,bio-based_polypropylene,2045,bio-based_polypropylene,0.01838622039839244
C-EEU-HUN,bio-based_polypropylene,2050,bio-based_polypropylene,0.01843792918526787
C-EEU-HUN,bio-based_polypropylene,2055,bio-based_polypropylene,0.01848719276739308
C-EEU-HUN,bio-based_polypropylene,2060,bio-based_polypropylene,0.01857335671384197
C-EEU-HUN,other_plastics,2020,plastic_mixture,2.3670758144965713
C-EEU-HUN,other_plastics,2025,plastic_mixture,2.366714404011307
C-EEU-HUN,other_plastics,2030,plastic_mixture,2.3666104055147743
C-EEU-HUN,other_plastics,2035,plastic_mixture,2.366810509618265
C-EEU-HUN,other_plastics,2040,plastic_mixture,2.3668284052526065
C-EEU-HUN,other_plastics,2045,plastic_mixture,2.3667618805368154
C-EEU-HUN,other_plastics,2050,plastic_mixture,2.3668005179976626
C-EEU-HUN,other_plastics,2055,plastic_mixture,2.3668937626301005
C-EEU-HUN,other_plastics,2060,plastic_mixture,2.3670306423962924
C-EEU-HUN,polypropylene,2020,polypropylene,2.5481636513927475
C-EEU-HUN,polypropylene,2025,polypropylene,2.548003774302453
C-EEU-HUN,polypropylene,2030,polypropylene,2.5480037871592174
C-EEU-HUN,polypropylene,2035,polypropylene,2.5481009113725968
C-EEU-HUN,polypropylene,2040,polypropylene,2.548171781144019
C-EEU-HUN,polypropylene,2045,polypropylene,2.5481861586002967
C-EEU-HUN,polypropylene,2050,polypropylene,2.548237867387172
C-EEU-HUN,polypropylene,2055,polypropylene,2.548287130969298
C-EEU-HUN,polypropylene,2060,polypropylene,2.5483732949157463
C-EEU-HUN,polystyrene,2020,polystyrene,3.188305110808396
C-EEU-HUN,polystyrene,2025,polystyrene,3.188127406862693
C-EEU-HUN,polystyrene,2030,polystyrene,3.188135617479059
C-EEU-HUN,polystyrene,2035,polystyrene,3.1882464930247725
C-EEU-HUN,polystyrene,2040,polystyrene,3.188335224953767
C-EEU-HUN,polystyrene,2045,polystyrene,3.1883593606847698
C-EEU-HUN,polystyrene,2050,polystyrene,3.188424216568207
C-EEU-HUN,polystyrene,2055,polystyrene,3.1884808346859574
C-EEU-HUN,polystyrene,2060,polystyrene,3.1885816957455027
C-EEU-LTU,acrylonitrile_butadiene_styrene,2020,acrylonitrile_butadiene_styrene,3.077719304459472
C-EEU-LTU,acrylonitrile_butadiene_styrene,2025,acrylonitrile_butadiene_styrene,3.077358899582074
C-EEU-LTU,acrylonitrile_butadiene_styrene,2030,acrylonitrile_butadiene_styrene,3.07736794886039
C-EEU-LTU,acrylonitrile_butadiene_styrene,2035,acrylonitrile_butadiene_styrene,3.0775968023168825
C-EEU-LTU,acrylonitrile_butadiene_styrene,2040,acrylonitrile_butadiene_styrene,3.077772858974508
C-EEU-LTU,acrylonitrile_butadiene_styrene,2045,acrylonitrile_butadiene_styrene,3.077818841283687
C-EEU-LTU,acrylonitrile_butadiene_styrene,2050,acrylonitrile_butadiene_styrene,3.077949324948712
C-EEU-LTU,acrylonitrile_butadiene_styrene,2055,acrylonitrile_butadiene_styrene,3.078063148588866
C-EEU-LTU,acrylonitrile_butadiene_styrene,2060,acrylonitrile_butadiene_styrene,3.0782658103648832
C-EEU-LTU,bio-based_polypropylene,2020,bio-based_polypropylene,0.01836371319084318
C-EEU-LTU,bio-based_polypropylene,2025,bio-based_polypropylene,0.01820383610054854
C-EEU-LTU,bio-based_polypropylene,2030,bio-based_polypropylene,0.01820384895731308
C-EEU-LTU,bio-based_polypropylene,2035,bio-based_polypropylene,0.01830097317069246
C-EEU-LTU,bio-based_polypropylene,2040,bio-based_polypropylene,0.01837184294211491
C-EEU-LTU,bio-based_polypropylene,2045,bio-based_polypropylene,0.01838622039839244
C-EEU-LTU,bio-based_polypropylene,2050,bio-based_polypropylene,0.01843792918526787
C-EEU-LTU,bio-based_polypropylene,2055,bio-based_polypropylene,0.01848719276739308
C-EEU-LTU,bio-based_polypropylene,2060,bio-based_polypropylene,0.01857335671384197
C-EEU-LTU,other_plastics,2020,plastic_mixture,2.3670758144965713
C-EEU-LTU,other_plastics,2025,plastic_mixture,2.366714404011307
C-EEU-LTU,other_plastics,2030,plastic_mixture,2.3666104055147743
C-EEU-LTU,other_plastics,2035,plastic_mixture,2.366810509618265
C-EEU-LTU,other_plastics,2040,plastic_mixture,2.3668284052526065
C-EEU-LTU,other_plastics,2045,plastic_mixture,2.3667618805368154
C-EEU-LTU,other_plastics,2050,plastic_mixture,2.3668005179976626
C-EEU-LTU,other_plastics,2055,plastic_mixture,2.3668937626301005
C-EEU-LTU,other_plastics,2060,plastic_mixture,2.3670306423962924
C-EEU-LTU,polypropylene,2020,polypropylene,2.5481636513927475
C-EEU-LTU,polypropylene,2025,polypropylene,2.548003774302453
C-EEU-LTU,polypropylene,2030,polypropylene,2.5480037871592174
C-EEU-LTU,polypropylene,2035,polypropylene,2.5481009113725968
C-EEU-LTU,polypropylene,2040,polypropylene,2.548171781144019
C-EEU-LTU,polypropylene,2045,polypropylene,2.5481861586002967
C-EEU-LTU,polypropylene,2050,polypropylene,2.548237867387172
C-EEU-LTU,polypropylene,2055,polypropylene,2.548287130969298
C-EEU-LTU,polypropylene,2060,polypropylene,2.5483732949157463
C-EEU-LTU,polystyrene,2020,polystyrene,3.188305110808396
C-EEU-LTU,polystyrene,2025,polystyrene,3.188127406862693
C-EEU-LTU,polystyrene,2030,polystyrene,3.188135617479059
C-EEU-LTU,polystyrene,2035,polystyrene,3.1882464930247725
C-EEU-LTU,polystyrene,2040,polystyrene,3.188335224953767
C-EEU-LTU,polystyrene,2045,polystyrene,3.1883593606847698
C-EEU-LTU,polystyrene,2050,polystyrene,3.188424216568207
C-EEU-LTU,polystyrene,2055,polystyrene,3.1884808346859574
C-EEU-LTU,polystyrene,2060,polystyrene,3.1885816957455027
C-EEU-LVA,acrylonitrile_butadiene_styrene,2020,acrylonitrile_butadiene_styrene,3.077719304459472
C-EEU-LVA,acrylonitrile_butadiene_styrene,2025,acrylonitrile_butadiene_styrene,3.077358899582074
C-EEU-LVA,acrylonitrile_butadiene_styrene,2030,acrylonitrile_butadiene_styrene,3.07736794886039
C-EEU-LVA,acrylonitrile_butadiene_styrene,2035,acrylonitrile_butadiene_styrene,3.0775968023168825
C-EEU-LVA,acrylonitrile_butadiene_styrene,2040,acrylonitrile_butadiene_styrene,3.077772858974508
C-EEU-LVA,acrylonitrile_butadiene_styrene,2045,acrylonitrile_butadiene_styrene,3.077818841283687
C-EEU-LVA,acrylonitrile_butadiene_styrene,2050,acrylonitrile_butadiene_styrene,3.077949324948712
C-EEU-LVA,acrylonitrile_butadiene_styrene,2055,acrylonitrile_butadiene_styrene,3.078063148588866
C-EEU-LVA,acrylonitrile_butadiene_styrene,2060,acrylonitrile_butadiene_styrene,3.0782658103648832
C-EEU-LVA,bio-based_polypropylene,2020,bio-based_polypropylene,0.01836371319084318
C-EEU-LVA,bio-based_polypropylene,2025,bio-based_polypropylene,0.01820383610054854
C-EEU-LVA,bio-based_polypropylene,2030,bio-based_polypropylene,0.01820384895731308
C-EEU-LVA,bio-based_polypropylene,2035,bio-based_polypropylene,0.01830097317069246
C-EEU-LVA,bio-based_polypropylene,2040,bio-based_polypropylene,0.01837184294211491
C-EEU-LVA,bio-based_polypropylene,2045,bio-based_polypropylene,0.01838622039839244
C-EEU-LVA,bio-based_polypropylene,2050,bio-based_polypropylene,0.01843792918526787
C-EEU-LVA,bio-based_polypropylene,2055,bio-based_polypropylene,0.01848719276739308
C-EEU-LVA,bio-based_polypropylene,2060,bio-based_polypropylene,0.01857335671384197
C-EEU-LVA,other_plastics,2020,plastic_mixture,2.3670758144965713
C-EEU-LVA,other_plastics,2025,plastic_mixture,2.366714404011307
C-EEU-LVA,other_plastics,2030,plastic_mixture,2.3666104055147743
C-EEU-LVA,other_plastics,2035,plastic_mixture,2.366810509618265
C-EEU-LVA,other_plastics,2040,plastic_mixture,2.3668284052526065
C-EEU-LVA,other_plastics,2045,plastic_mixture,2.3667618805368154
C-EEU-LVA,other_plastics,2050,plastic_mixture,2.3668005179976626
C-EEU-LVA,other_plastics,2055,plastic_mixture,2.3668937626301005
C-EEU-LVA,other_plastics,2060,plastic_mixture,2.3670306423962924
C-EEU-LVA,polypropylene,2020,polypropylene,2.5481636513927475
C-EEU-LVA,polypropylene,2025,polypropylene,2.548003774302453
C-EEU-LVA,polypropylene,2030,polypropylene,2.5480037871592174
C-EEU-LVA,polypropylene,2035,polypropylene,2.5481009113725968
C-EEU-LVA,polypropylene,2040,polypropylene,2.548171781144019
C-EEU-LVA,polypropylene,2045,polypropylene,2.5481861586002967
C-EEU-LVA,polypropylene,2050,polypropylene,2.548237867387172
C-EEU-LVA,polypropylene,2055,polypropylene,2.548287130969298
C-EEU-LVA,polypropylene,2060,polypropylene,2.5483732949157463
C-EEU-LVA,polystyrene,2020,polystyrene,3.188305110808396
C-EEU-LVA,polystyrene,2025,polystyrene,3.188127406862693
C-EEU-LVA,polystyrene,2030,polystyrene,3.188135617479059
C-EEU-LVA,polystyrene,2035,polystyrene,3.1882464930247725
C-EEU-LVA,polystyrene,2040,polystyrene,3.188335224953767
C-EEU-LVA,polystyrene,2045,polystyrene,3.1883593606847698
C-EEU-LVA,polystyrene,2050,polystyrene,3.188424216568207
C-EEU-LVA,polystyrene,2055,polystyrene,3.1884808346859574
C-EEU-LVA,polystyrene,2060,polystyrene,3.1885816957455027
C-EEU-POL,acrylonitrile_butadiene_styrene,2020,acrylonitrile_butadiene_styrene,3.077719304459472
C-EEU-POL,acrylonitrile_butadiene_styrene,2025,acrylonitrile_butadiene_styrene,3.077358899582074
C-EEU-POL,acrylonitrile_butadiene_styrene,2030,acrylonitrile_butadiene_styrene,3.07736794886039
C-EEU-POL,acrylonitrile_butadiene_styrene,2035,acrylonitrile_butadiene_styrene,3.0775968023168825
C-EEU-POL,acrylonitrile_butadiene_styrene,2040,acrylonitrile_butadiene_styrene,3.077772858974508
C-EEU-POL,acrylonitrile_butadiene_styrene,2045,acrylonitrile_butadiene_styrene,3.077818841283687
C-EEU-POL,acrylonitrile_butadiene_styrene,2050,acrylonitrile_butadiene_styrene,3.077949324948712
C-EEU-POL,acrylonitrile_butadiene_styrene,2055,acrylonitrile_butadiene_styrene,3.078063148588866
C-EEU-POL,acrylonitrile_butadiene_styrene,2060,acrylonitrile_butadiene_styrene,3.0782658103648832
C-EEU-POL,bio-based_polypropylene,2020,bio-based_polypropylene,0.01836371319084318
C-EEU-POL,bio-based_polypropylene,2025,bio-based_polypropylene,0.01820383610054854
C-EEU-POL,bio-based_polypropylene,2030,bio-based_polypropylene,0.01820384895731308
C-EEU-POL,bio-based_polypropylene,2035,bio-based_polypropylene,0.01830097317069246
C-EEU-POL,bio-based_polypropylene,2040,bio-based_polypropylene,0.01837184294211491
C-EEU-POL,bio-based_polypropylene,2045,bio-based_polypropylene,0.01838622039839244
C-EEU-POL,bio-based_polypropylene,2050,bio-based_polypropylene,0.01843792918526787
C-EEU-POL,bio-based_polypropylene,2055,bio-based_polypropylene,0.01848719276739308
C-EEU-POL,bio-based_polypropylene,2060,bio-based_polypropylene,0.01857335671384197
C-EEU-POL,other_plastics,2020,plastic_mixture,2.3670758144965713
C-EEU-POL,other_plastics,2025,plastic_mixture,2.366714404011307
C-EEU-POL,other_plastics,2030,plastic_mixture,2.3666104055147743
C-EEU-POL,other_plastics,2035,plastic_mixture,2.366810509618265
C-EEU-POL,other_plastics,2040,plastic_mixture,2.3668284052526065
C-EEU-POL,other_plastics,2045,plastic_mixture,2.3667618805368154
C-EEU-POL,other_plastics,2050,plastic_mixture,2.3668005179976626
C-EEU-POL,other_plastics,2055,plastic_mixture,2.3668937626301005
C-EEU-POL,other_plastics,2060,plastic_mixture,2.3670306423962924
C-EEU-POL,polypropylene,2020,polypropylene,2.5481636513927475
C-EEU-POL,polypropylene,2025,polypropylene,2.548003774302453
