scenario_supply,region_gea,material,production,2020,2025,2030,2035,2040,2045,2050,2055,2060,2070,2080,2090,2100
NPi,NAM,steel,primary,2.309545026,2.316609377,2.323790659,2.331101814,2.33868444,2.346238013,2.353939996,2.361792733,2.369755321,2.369755321,2.369755321,2.369755321,2.369755321
NPi,WEU,steel,primary,2.318347175,2.325411373,2.332592514,2.339903512,2.347485584,2.355039034,2.362740846,2.370593364,2.378555798,2.378555798,2.378555798,2.378555798,2.378555798
NPi,PAO,steel,primary,2.309545026,2.316609377,2.323790659,2.331101814,2.33868444,2.346238013,2.353939996,2.361792733,2.369755321,2.369755321,2.369755321,2.369755321,2.369755321
NPi,EEU,steel,primary,2.318347175,2.325411373,2.332592514,2.339903512,2.347485584,2.355039034,2.362740846,2.370593364,2.378555798,2.378555798,2.378555798,2.378555798,2.378555798
NPi,FSU,steel,primary,2.313946101,2.321010375,2.328191587,2.335502663,2.343085012,2.350638524,2.358340421,2.366193048,2.374155559,2.374155559,2.374155559,2.374155559,2.374155559
NPi,CPA,steel,primary,2.309545026,2.316609377,2.323790659,2.331101814,2.33868444,2.346238013,2.353939996,2.361792733,2.369755321,2.369755321,2.369755321,2.369755321,2.369755321
NPi,SAS,steel,primary,1.658660308,1.658719405,1.658777328,1.65883825,1.658954341,1.659011728,1.659076538,1.659148609,1.659212249,1.659212249,1.659212249,1.659212249,1.659212249
NPi,PAS,steel,primary,2.309545026,2.316609377,2.323790659,2.331101814,2.33868444,2.346238013,2.353939996,2.361792733,2.369755321,2.369755321,2.369755321,2.369755321,2.369755321
NPi,MEA,steel,primary,2.309545026,2.316609377,2.323790659,2.331101814,2.33868444,2.346238013,2.353939996,2.361792733,2.369755321,2.369755321,2.369755321,2.369755321,2.369755321
NPi,LAC,steel,primary,2.309545026,2.316609377,2.323790659,2.331101814,2.33868444,2.346238013,2.353939996,2.361792733,2.369755321,2.369755321,2.369755321,2.369755321,2.369755321
NPi,AFR,steel,primary,2.309545026,2.316609377,2.323790659,2.331101814,2.33868444,2.346238013,2.353939996,2.361792733,2.369755321,2.369755321,2.369755321,2.369755321,2.369755321
NPi,NAM,concrete,primary,0.130341466,0.130345818,0.130349808,0.130354299,0.130370082,0.130373593,0.130378516,0.130384814,0.130389241,0.130389241,0.130389241,0.130389241,0.130389241
NPi,WEU,concrete,primary,0.127416224,0.127420346,0.127424135,0.127428394,0.127443158,0.127446516,0.127451192,0.127457152,0.127461378,0.127461378,0.127461378,0.127461378,0.127461378
NPi,PAO,concrete,primary,0.127416224,0.127420346,0.127424135,0.127428394,0.127443158,0.127446516,0.127451192,0.127457152,0.127461378,0.127461378,0.127461378,0.127461378,0.127461378
NPi,EEU,concrete,primary,0.127416224,0.127420346,0.127424135,0.127428394,0.127443158,0.127446516,0.127451192,0.127457152,0.127461378,0.127461378,0.127461378,0.127461378,0.127461378
NPi,FSU,concrete,primary,0.127416224,0.127420346,0.127424135,0.127428394,0.127443158,0.127446516,0.127451192,0.127457152,0.127461378,0.127461378,0.127461378,0.127461378,0.127461378
NPi,CPA,concrete,primary,0.127416224,0.127420346,0.127424135,0.127428394,0.127443158,0.127446516,0.127451192,0.127457152,0.127461378,0.127461378,0.127461378,0.127461378,0.127461378
NPi,SAS,concrete,primary,0.127416224,0.127420346,0.127424135,0.127428394,0.127443158,0.127446516,0.127451192,0.127457152,0.127461378,0.127461378,0.127461378,0.127461378,0.127461378
NPi,PAS,concrete,primary,0.127416224,0.127420346,0.127424135,0.127428394,0.127443158,0.127446516,0.127451192,0.127457152,0.127461378,0.127461378,0.127461378,0.127461378,0.127461378
NPi,MEA,concrete,primary,0.127416224,0.127420346,0.127424135,0.127428394,0.127443158,0.127446516,0.127451192,0.127457152,0.127461378,0.127461378,0.127461378,0.127461378,0.127461378
NPi,LAC,concrete,primary,0.127416224,0.127420346,0.127424135,0.127428394,0.127443158,0.127446516,0.127451192,0.127457152,0.127461378,0.127461378,0.127461378,0.127461378,0.127461378
NPi,AFR,concrete,primary,0.127416224,0.127420346,0.127424135,0.127428394,0.127443158,0.127446516,0.127451192,0.127457152,0.127461378,0.127461378,0.127461378,0.127461378,0.127461378
NPi,NAM,wood,primary,0.209261356,0.209286777,0.209312129,0.209338595,0.20938084,0.209406896,0.209435343,0.209466151,0.209494915,0.209494915,0.209494915,0.209494915,0.209494915
NPi,WEU,wood,primary,0.209261356,0.209286777,0.209312129,0.209338595,0.20938084,0.209406896,0.209435343,0.209466151,0.209494915,0.209494915,0.209494915,0.209494915,0.209494915
NPi,PAO,wood,primary,0.209261356,0.209286777,0.209312129,0.209338595,0.20938084,0.209406896,0.209435343,0.209466151,0.209494915,0.209494915,0.209494915,0.209494915,0.209494915
NPi,EEU,wood,primary,0.209261356,0.209286777,0.209312129,0.209338595,0.20938084,0.209406896,0.209435343,0.209466151,0.209494915,0.209494915,0.209494915,0.209494915,0.209494915
NPi,FSU,wood,primary,0.209261356,0.209286777,0.209312129,0.209338595,0.20938084,0.209406896,0.209435343,0.209466151,0.209494915,0.209494915,0.209494915,0.209494915,0.209494915
NPi,CPA,wood,primary,0.209261356,0.209286777,0.209312129,0.209338595,0.20938084,0.209406896,0.209435343,0.209466151,0.209494915,0.209494915,0.209494915,0.209494915,0.209494915
NPi,SAS,wood,primary,0.209261356,0.209286777,0.209312129,0.209338595,0.20938084,0.209406896,0.209435343,0.209466151,0.209494915,0.209494915,0.209494915,0.209494915,0.209494915
NPi,PAS,wood,primary,0.209261356,0.209286777,0.209312129,0.209338595,0.20938084,0.209406896,0.209435343,0.209466151,0.209494915,0.209494915,0.209494915,0.209494915,0.209494915
NPi,MEA,wood,primary,0.209261356,0.209286777,0.209312129,0.209338595,0.20938084,0.209406896,0.209435343,0.209466151,0.209494915,0.209494915,0.209494915,0.209494915,0.209494915
NPi,LAC,wood,primary,0.209261356,0.209286777,0.209312129,0.209338595,0.20938084,0.209406896,0.209435343,0.209466151,0.209494915,0.209494915,0.209494915,0.209494915,0.209494915
